"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
2,"Familia",202004,"2020-04",235,235,1588309200000,"Abr-2020"
2,"Familia",202005,"2020-05",220,220,1590987600000,"May-2020"
2,"Familia",202006,"2020-06",193,193,1593579600000,"Jun-2020"
2,"Familia",202007,"2020-07",220,220,1596258000000,"Jul-2020"
2,"Familia",202008,"2020-08",260,260,1598936400000,"Ago-2020"
2,"Familia",202009,"2020-09",216,216,1601528400000,"Sep-2020"
2,"Familia",202010,"2020-10",195,195,1604210400000,"Oct-2020"
2,"Familia",202011,"2020-11",171,171,1606802400000,"Nov-2020"
2,"Familia",202012,"2020-12",201,201,1609480800000,"Dic-2020"
2,"Familia",202101,"2021-01",170,170,1612159200000,"Ene-2021"
2,"Familia",202102,"2021-02",191,191,1614578400000,"Feb-2021"
2,"Familia",202103,"2021-03",227,227,1617256800000,"Mar-2021"
2,"Familia",202104,"2021-04",258,258,1619845200000,"Abr-2021"
2,"Familia",202105,"2021-05",257,257,1622523600000,"May-2021"
2,"Familia",202106,"2021-06",294,294,1625115600000,"Jun-2021"
2,"Familia",202107,"2021-07",247,247,1627794000000,"Jul-2021"
2,"Familia",202108,"2021-08",235,235,1630472400000,"Ago-2021"
2,"Familia",202109,"2021-09",246,246,1633064400000,"Sep-2021"
2,"Familia",202110,"2021-10",221,221,1635746400000,"Oct-2021"
2,"Familia",202111,"2021-11",231,231,1638338400000,"Nov-2021"
2,"Familia",202112,"2021-12",224,224,1641016800000,"Dic-2021"
2,"Familia",202201,"2022-01",169,169,1643695200000,"Ene-2022"
2,"Familia",202202,"2022-02",145,145,1646114400000,"Feb-2022"
2,"Familia",202203,"2022-03",228,228,1648792800000,"Mar-2022"
2,"Familia",202204,"2022-04",234,234,1651381200000,"Abr-2022"
2,"Familia",202205,"2022-05",284,284,1654059600000,"May-2022"
2,"Familia",202206,"2022-06",305,305,1656651600000,"Jun-2022"
2,"Familia",202207,"2022-07",243,243,1659330000000,"Jul-2022"
2,"Familia",202208,"2022-08",323,323,1662008400000,"Ago-2022"
2,"Familia",202209,"2022-09",246,246,1664600400000,"Sep-2022"
2,"Familia",202210,"2022-10",231,231,1667282400000,"Oct-2022"
2,"Familia",202211,"2022-11",193,193,1669874400000,"Nov-2022"
2,"Familia",202212,"2022-12",180,180,1672552800000,"Dic-2022"
3,"Libertad y Seguridad Sexual",201501,"2015-01",10,10,1422770400000,"Ene-2015"
3,"Libertad y Seguridad Sexual",201502,"2015-02",15,15,1425189600000,"Feb-2015"
3,"Libertad y Seguridad Sexual",201503,"2015-03",26,26,1427868000000,"Mar-2015"
3,"Libertad y Seguridad Sexual",201504,"2015-04",17,17,1430456400000,"Abr-2015"
3,"Libertad y Seguridad Sexual",201505,"2015-05",19,19,1433134800000,"May-2015"
3,"Libertad y Seguridad Sexual",201506,"2015-06",23,23,1435726800000,"Jun-2015"
3,"Libertad y Seguridad Sexual",201507,"2015-07",16,16,1438405200000,"Jul-2015"
3,"Libertad y Seguridad Sexual",201508,"2015-08",20,20,1441083600000,"Ago-2015"
3,"Libertad y Seguridad Sexual",201509,"2015-09",16,16,1443675600000,"Sep-2015"
3,"Libertad y Seguridad Sexual",201510,"2015-10",11,11,1446357600000,"Oct-2015"
3,"Libertad y Seguridad Sexual",201511,"2015-11",12,12,1448949600000,"Nov-2015"
3,"Libertad y Seguridad Sexual",201512,"2015-12",11,11,1451628000000,"Dic-2015"
3,"Libertad y Seguridad Sexual",201601,"2016-01",20,20,1454306400000,"Ene-2016"
3,"Libertad y Seguridad Sexual",201602,"2016-02",17,17,1456812000000,"Feb-2016"
3,"Libertad y Seguridad Sexual",201603,"2016-03",20,20,1459490400000,"Mar-2016"
3,"Libertad y Seguridad Sexual",201604,"2016-04",18,18,1462078800000,"Abr-2016"
3,"Libertad y Seguridad Sexual",201605,"2016-05",17,17,1464757200000,"May-2016"
3,"Libertad y Seguridad Sexual",201606,"2016-06",29,29,1467349200000,"Jun-2016"
3,"Libertad y Seguridad Sexual",201607,"2016-07",20,20,1470027600000,"Jul-2016"
3,"Libertad y Seguridad Sexual",201608,"2016-08",24,24,1472706000000,"Ago-2016"
3,"Libertad y Seguridad Sexual",201609,"2016-09",26,26,1475298000000,"Sep-2016"
3,"Libertad y Seguridad Sexual",201610,"2016-10",14,14,1477980000000,"Oct-2016"
3,"Libertad y Seguridad Sexual",201611,"2016-11",16,16,1480572000000,"Nov-2016"
3,"Libertad y Seguridad Sexual",201612,"2016-12",13,13,1483250400000,"Dic-2016"
3,"Libertad y Seguridad Sexual",201701,"2017-01",14,14,1485928800000,"Ene-2017"
3,"Libertad y Seguridad Sexual",201702,"2017-02",24,24,1488348000000,"Feb-2017"
3,"Libertad y Seguridad Sexual",201703,"2017-03",22,22,1491026400000,"Mar-2017"
3,"Libertad y Seguridad Sexual",201704,"2017-04",8,8,1493614800000,"Abr-2017"
3,"Libertad y Seguridad Sexual",201705,"2017-05",11,11,1496293200000,"May-2017"
3,"Libertad y Seguridad Sexual",201706,"2017-06",15,15,1498885200000,"Jun-2017"
3,"Libertad y Seguridad Sexual",201707,"2017-07",15,15,1501563600000,"Jul-2017"
3,"Libertad y Seguridad Sexual",201708,"2017-08",16,16,1504242000000,"Ago-2017"
3,"Libertad y Seguridad Sexual",201709,"2017-09",21,21,1506834000000,"Sep-2017"
3,"Libertad y Seguridad Sexual",201710,"2017-10",23,23,1509516000000,"Oct-2017"
3,"Libertad y Seguridad Sexual",201711,"2017-11",25,25,1512108000000,"Nov-2017"
3,"Libertad y Seguridad Sexual",201712,"2017-12",5,5,1514786400000,"Dic-2017"
3,"Libertad y Seguridad Sexual",201801,"2018-01",23,23,1517464800000,"Ene-2018"
3,"Libertad y Seguridad Sexual",201802,"2018-02",21,21,1519884000000,"Feb-2018"
3,"Libertad y Seguridad Sexual",201803,"2018-03",18,18,1522562400000,"Mar-2018"
3,"Libertad y Seguridad Sexual",201804,"2018-04",27,27,1525150800000,"Abr-2018"
3,"Libertad y Seguridad Sexual",201805,"2018-05",29,29,1527829200000,"May-2018"
3,"Libertad y Seguridad Sexual",201806,"2018-06",30,30,1530421200000,"Jun-2018"
3,"Libertad y Seguridad Sexual",201807,"2018-07",44,44,1533099600000,"Jul-2018"
3,"Libertad y Seguridad Sexual",201808,"2018-08",26,26,1535778000000,"Ago-2018"
3,"Libertad y Seguridad Sexual",201809,"2018-09",22,22,1538370000000,"Sep-2018"
3,"Libertad y Seguridad Sexual",201810,"2018-10",23,23,1541052000000,"Oct-2018"
3,"Libertad y Seguridad Sexual",201811,"2018-11",18,18,1543644000000,"Nov-2018"
3,"Libertad y Seguridad Sexual",201812,"2018-12",15,15,1546322400000,"Dic-2018"
3,"Libertad y Seguridad Sexual",201901,"2019-01",18,18,1549000800000,"Ene-2019"
3,"Libertad y Seguridad Sexual",201902,"2019-02",20,20,1551420000000,"Feb-2019"
3,"Libertad y Seguridad Sexual",201903,"2019-03",21,21,1554098400000,"Mar-2019"
3,"Libertad y Seguridad Sexual",201904,"2019-04",26,26,1556686800000,"Abr-2019"
3,"Libertad y Seguridad Sexual",201905,"2019-05",35,35,1559365200000,"May-2019"
3,"Libertad y Seguridad Sexual",201906,"2019-06",21,21,1561957200000,"Jun-2019"
3,"Libertad y Seguridad Sexual",201907,"2019-07",23,23,1564635600000,"Jul-2019"
3,"Libertad y Seguridad Sexual",201908,"2019-08",15,15,1567314000000,"Ago-2019"
3,"Libertad y Seguridad Sexual",201909,"2019-09",17,17,1569906000000,"Sep-2019"
3,"Libertad y Seguridad Sexual",201910,"2019-10",32,32,1572588000000,"Oct-2019"
3,"Libertad y Seguridad Sexual",201911,"2019-11",21,21,1575180000000,"Nov-2019"
3,"Libertad y Seguridad Sexual",201912,"2019-12",34,34,1577858400000,"Dic-2019"
3,"Libertad y Seguridad Sexual",202001,"2020-01",21,21,1580536800000,"Ene-2020"
3,"Libertad y Seguridad Sexual",202002,"2020-02",30,30,1583042400000,"Feb-2020"
3,"Libertad y Seguridad Sexual",202003,"2020-03",42,42,1585720800000,"Mar-2020"
3,"Libertad y Seguridad Sexual",202004,"2020-04",17,17,1588309200000,"Abr-2020"
3,"Libertad y Seguridad Sexual",202005,"2020-05",24,24,1590987600000,"May-2020"
3,"Libertad y Seguridad Sexual",202006,"2020-06",27,27,1593579600000,"Jun-2020"
3,"Libertad y Seguridad Sexual",202007,"2020-07",29,29,1596258000000,"Jul-2020"
3,"Libertad y Seguridad Sexual",202008,"2020-08",32,32,1598936400000,"Ago-2020"
3,"Libertad y Seguridad Sexual",202009,"2020-09",27,27,1601528400000,"Sep-2020"
3,"Libertad y Seguridad Sexual",202010,"2020-10",39,39,1604210400000,"Oct-2020"
3,"Libertad y Seguridad Sexual",202011,"2020-11",28,28,1606802400000,"Nov-2020"
3,"Libertad y Seguridad Sexual",202012,"2020-12",36,36,1609480800000,"Dic-2020"
3,"Libertad y Seguridad Sexual",202101,"2021-01",16,16,1612159200000,"Ene-2021"
3,"Libertad y Seguridad Sexual",202102,"2021-02",32,32,1614578400000,"Feb-2021"
3,"Libertad y Seguridad Sexual",202103,"2021-03",46,46,1617256800000,"Mar-2021"
3,"Libertad y Seguridad Sexual",202104,"2021-04",37,37,1619845200000,"Abr-2021"
3,"Libertad y Seguridad Sexual",202105,"2021-05",35,35,1622523600000,"May-2021"
3,"Libertad y Seguridad Sexual",202106,"2021-06",42,42,1625115600000,"Jun-2021"
3,"Libertad y Seguridad Sexual",202107,"2021-07",37,37,1627794000000,"Jul-2021"
3,"Libertad y Seguridad Sexual",202108,"2021-08",23,23,1630472400000,"Ago-2021"
3,"Libertad y Seguridad Sexual",202109,"2021-09",37,37,1633064400000,"Sep-2021"
3,"Libertad y Seguridad Sexual",202110,"2021-10",27,27,1635746400000,"Oct-2021"
3,"Libertad y Seguridad Sexual",202111,"2021-11",39,39,1638338400000,"Nov-2021"
