 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
MGNL0261,2022,MARZO,FRACCIONAMIENTO,SIerra Real,CALLE,SIerra del Valle / SIerra Nevada,NO,SI,SI,SI,NO,NO,0,"25.786546, -100.581722",
MGNL0086,2022,MARZO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR GUADALCAZAR,CALLE,CAÑON DEL GUAJUCO Y CAÑON STA CRUZ,SI,SI,SI,SI,SI,SI,2,"25.77656, -100.42725",
MGNL0274,2022,MARZO,FRACCIONAMIENTO,Valle de San Blas 2,AVENIDA,Parque Lineal 2 / Av. Del Hospital,NO,SI,NO,SI,NO,SI,13,"25.803197, -100.56672",
MGNL0087,2022,MARZO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR BOLIVAR,CALLE,SIERRA PAPAGAYOS Y SIERRA MAURICIO,SI,SI,SI,SI,SI,SI,1,"25.779052, -100.427766",
MGNL0275,2022,MARZO,FRACCIONAMIENTO,Valle de San Blas 2,CALLE,Dr. Joseph Listher / Dr. Leopoldo Rio de la Loza,NO,SI,SI,NO,NO,SI,6,"25.804145, -100.563936",
MGNL0091,2022,MARZO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR ENSENADA 1,CALLE,PRIVAMERA Y VALLE SOLEADO,SI,SI,SI,SI,SI,SI,4,"25.782982, -100.424311",
MGNL0281,2022,MARZO,FRACCIONAMIENTO,Los Nogales,CALLE,Palo Blanco / Nogal,NO,SI,SI,SI,NO,NO,0,"25.807181, -100.572447",
MGNL0092,2022,MARZO,FRACCIONAMIENTO,MITRAS PONIENTE SECTOR JORDAN,CALLE,LAGO CHOLULA,SI,SI,SI,SI,SI,SI,3,"25.7868952, -100.426266",
MGNL0301,2022,MARZO,FRACCIONAMIENTO,Villas del Alcali,AVENIDA,Av. Villas del Alcali / Jaspe,NO,SI,SI,SI,NO,SI,1,"25.785373, -100.565839",
MGNL0099,2022,MARZO,FRACCIONAMIENTO,LAS PALMAS,CALLE,AV LAS PALMAS,SI,SI,NO,SI,NO,NO,0,"25.79224, -100.426173",
MGNL0302,2022,MARZO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Basalto / Trona,NO,SI,SI,SI,NO,SI,2,"25.785416, -100.56275",
MGNL0103,2022,MARZO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR AVES,CALLE,ALONDRA,SI,SI,SI,SI,NO,SI,22,"25.798212, -100.432789",
MGNL0320,2022,MARZO,FRACCIONAMIENTO,Hacienda del Sol,CALLE,Hacienda del Moral / Hacienda del Manzano,NO,SI,NO,SI,NO,SI,2,"25.795437, -100.56364",
MGNL0107,2022,MARZO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR VALLES,CALLE,VALLE DE CUAUTITLAN,SI,SI,NO,SI,SI,NO,0,"25.804541, -100.437684",
MGNL0324,2022,MARZO,FRACCIONAMIENTO,Real de San Joaquin,CALLE,Magnolia / Clavel,NO,SI,NO,SI,NO,SI,2,"25.823406, -100.599055",
MGNL0114,2022,MARZO,FRACCIONAMIENTO,VALLE DE LAS GRUTAS 3 SECTOR,CALLE,VALLE DE TEXCOCO,SI,SI,NO,NO,NO,SI,4,"25.799197, -100.438398",
MGNL0325,2022,MARZO,FRACCIONAMIENTO,Real de San Joaquin,CALLE,Narcizo / Margarita,NO,SI,NO,SI,NO,SI,5,"25.824307, -100.60248",
MGNL0124,2022,MARZO,FRACCIONAMIENTO,CUMBRES ELITE PREMIER PRIVADA PIRINEOS,CALLE,CAMINO DEL CASTAÑO,SI,SI,SI,SI,NO,SI,5,"25.742994, -100.437724",
MGNL0330,2022,MARZO,FRACCIONAMIENTO,Villanova,CALLE,villa Loreto / Villa Castelina,NO,SI,SI,SI,SI,NO,0,"25.821419, -100.621265",
MGNL0125,2022,MARZO,FRACCIONAMIENTO,CUMBRES ELITE PREMIER PRIVADA ANDES,CALLE,CUMBRES ELITE PREMIER,SI,SI,SI,SI,NO,SI,9,"25.741304, -100.438642",
MGNL0331,2022,MARZO,FRACCIONAMIENTO,Santoral 1,CALLE,San pablo / San Pedro,SI,SI,NO,SI,NO,SI,2,"25.759145, -100.45885",
MGNL0126,2022,MARZO,FRACCIONAMIENTO,PORTAL DE LINCOLN,CALLE,PORTAL MARIN,SI,SI,NO,SI,NO,SI,2,"25.804651, -100.541452",
MGNL0337,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,CÓRCEGA,MONTICELLO /CORCEGA,NO,NO,NO,NO,NO,NO,0,"25.766723, -100.457702",
MGNL0131,2022,MARZO,FRACCIONAMIENTO,CUMBRES PROVENZA TERRA 2DO SECTOR ETAPA 2,CALLE,TERRA SUR/ ARENA Y ARCILLA,SI,SI,SI,SI,NO,SI,7,"25.767891, -100.45894",
MGNL0338,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,CANTAL,CANTAL/CÓRCEGA,NO,NO,NO,NO,NO,NO,0,"25.765812, -100.457195",
MGNL0132,2022,MARZO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR PECES,CALLE,MANDARIA/SALMON Y DORADO,SI,SI,NO,NO,SI,SI,3,"25.80561, -100.428662",
MGNL0340,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,AVIÑON,AVIÑON/AVIÑON,NO,NO,NO,NO,NO,SI,1,"25.766819, -100.459051",
MGNL0133,2022,MARZO,FRACCIONAMIENTO,PARAJE SAN JOSE SECTOR PECES,CALLE,SALMON Y MANDARIN,SI,NO,SI,SI,NO,SI,1,"25.805245, -100.428941",
MGNL0342,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,AVIÑON,AVIÑON/AVIÑON,NO,NO,NO,NO,NO,NO,0,"25.766543, -100.459696",
MGNL0140,2022,MARZO,COLONIA,Avance Popular,CALLE,Gral. Franciasco Villa / Frida Kalo,NO,SI,SI,SI,NO,NO,0,"25.805965, -100.614093",
8,2022,MARZO,Colonia,San Blas 2 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,NO,NO,SI,5,"25.79888, -100.560986",
MGNL0152,2022,MARZO,COLONIA,El Fraile II,CALLE,21 de Marzo / 2 de Abril,NO,SI,SI,SI,NO,SI,10 Dobles,"25.79923, -100.594313",
10,2022,MARZO,Colonia,San Blas 2 sector,Calle,Dr. Francisco  Bolivar Zapata,NO,SI,NO,SI,NO,SI,3,"25.798449, -100.568682",
MGNL0188,2022,MARZO,COLONIA,Las Villas,CALLE,Villagomez / Villamar,NO,SI,SI,SI,SI,SI,5,"25.793032, -100.597153",
13,2022,MARZO,Colonia,San Blas 2 sector,Calle,Hospital Mariano,NO,SI,NO,NO,NO,SI,3,"25.802452, -100.56144",
MGNL0205,2022,MARZO,FRACCIONAMIENTO,Paseo de Capellania,CALLE,Maravillas / Av. Maravillas,SI,SI,SI,SI,NO,NO,0,"25.799548, -100.612748",
16,2022,MARZO,Colonia,San Blas 2 sector,Calle,Dr Joseph Lister,NO,SI,SI,SI,NO,SI,5,"25.803906, -100.564057",
MGNL0206,2022,MARZO,FRACCIONAMIENTO,Paseo de Las Minas,CALLE,Cromo / Berilio,NO,SI,SI,NO,NO,SI,4,"25.799038, -100.579835",
18,2022,MARZO,Colonia,Paseo de las minas,Avenida,Titanio,NO,NO,NO,NO,NO,SI,3,"25.800522, -100.584461",
MGNL0210,2022,MARZO,FRACCIONAMIENTO,Paseo de Las Torres,AVENIDA,Av. De las Torres / Paseo de los Alamos,SI,SI,NO,SI,NO,SI,6,"25.793676, -100.592431",
22,2022,MARZO,Colonia,Rincon del Fraile,Calle,Fray Toribio De Benavente,NO,NO,NO,NO,NO,NO,NO Datos,"25.806949, -100.576707",
MGNL0216,2022,MARZO,FRACCIONAMIENTO,Paseo del Nogal,CALLE,Gardenia / Las Flores,SI,SI,NO,SI,NO,SI,2,"25.795249, -100.591772",
24,2022,MARZO,Colonia,Privadas de Lincoln,Calle,Guadalajara,NO,SI,SI,SI,NO,SI,6,"25.803771, -100.561213",
MGNL0233,2022,MARZO,FRACCIONAMIENTO,Privada Oasis de Garcia,CALLE,Oasis de Gobi / Oasis de Turpan,SI,SI,NO,SI,NO,SI,2,"25.813728, -100.616054",
26,2022,MARZO,Colonia,Nogales,Calle,Palo Blanco,NO,SI,SI,SI,NO,NO,NO Datos,"25.806983, -100.572276",
MGNL0239,2022,MARZO,FRACCIONAMIENTO,Real de Capellania,CALLE,Capellania / Canarias,NO,SI,SI,SI,NO,SI,3 Dobles,"25.783895, -100.588744",
29,2022,MARZO,Colonia,Praderas de Linconl,Avenida,Rio Tigris,NO,SI,NO,NO,NO,SI,4,"25.808829, -100.58085",
MGNL0254,2022,MARZO,FRACCIONAMIENTO,Santa Monica,CALLE,Santa Alicia  / Santa Paula,NO,SI,SI,SI,NO,NO,0,"25.813302, -100.625771",
41,2022,MARZO,Colonia,Col. Emiliano Zapata,Calle,Lazaro Cardenas,NO,SI,SI,NO,NO,SI,10,"25.800045, -100.59071",
MGNL0257,2022,MARZO,FRACCIONAMIENTO,Santa Sofia,CALLE,Santa Sofia / Santa Martha,NO,SI,NO,SI,NO,SI,3,"25.811577, -100.638248",
44,2022,MARZO,Fraccionamiento,Paseo del Nogal,Calle,Jazmin,NO,SI,NO,NO,NO,SI,1,"25.797705, -100.589957",
MGNL0260,2022,MARZO,FRACCIONAMIENTO,SIerra Real,AVENIDA,Av. SIerra Real / SIerra Garcia,NO,SI,SI,SI,NO,SI,6,"25.783266, -100.586028",
46,2022,MARZO,Colonia,Colinas del Rio,Calle,Rio Santa Catarina,NO,SI,SI,NO,NO,NO,NO Datos,"25.804798, -100.608408",
MGNL0278,2022,MARZO,FRACCIONAMIENTO,Valle de San Blas,CALLE,Hospital General / Dr. James Dewey W.,NO,SI,NO,SI,NO,SI,4,"25.796968, -100.562876",
50,2022,MARZO,Colonia,Paseo de Capellania,Calle,Anillo periferico,NO,NO,NO,SI,NO,NO,NO Datos,"25.798601, -100.612498",
MGNL0282,2022,MARZO,FRACCIONAMIENTO,Valle de San José 1er Sector,AVENIDA,16 de Septiembe / Diamante,NO,SI,SI,NO,NO,SI,11,"25.793706, -100.59802",
53,2022,MARZO,Colonia,Paseo de las Torres,Avenida,Paseo de los Alamos,NO,SI,NO,SI,NO,SI,6,"25.788503, -100.598203",
MGNL0297,2022,MARZO,FRACCIONAMIENTO,Villas de Privalia,AVENIDA,Av. Villas de Privalia / Av. Villas de Privalia,NO,SI,NO,SI,NO,SI,5,"25.787981, -100.599916",
54,2022,MARZO,Colonia,Valle de San Jose 1,Avenida,16 de  Septiembre,NO,SI,SI,NO,NO,SI,24,"25.793712, -100.597957",
MGNL0299,2022,MARZO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Talco / halita,NO,SI,SI,SI,NO,SI,3,"25.78819, -100.563736",
55,2022,MARZO,Colonia,Valle de San Jose 1,Calle,Agua Marina,NO,SI,SI,SI,NO,SI,1,"25.791181, -100.599385",
MGNL0303,2022,MARZO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Celestina / Diamante,SI,SI,SI,NO,NO,SI,21,"25.782304, -100.572785",
56,2022,MARZO,Colonia,Valle de San Jose 2,Calle,Diamante,SI,SI,NO,SI,NO,SI,19,"25.79032, -100.600615",
MGNL0305,2022,MARZO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Ferberita / Olivino,NO,SI,SI,SI,NO,SI,3,"25.78754, -100.56168",
59,2022,MARZO,Colonia,Valle de San Jose 2,Calle,ambar,NO,SI,NO,SI,NO,NO,NO Datos,"25.788683, -100.602555",
MGNL0307,2022,MARZO,FRACCIONAMIENTO,Villas del Alcali,CALLE,Natrón / Crisolito,NO,SI,SI,SI,NO,SI,4,"25.787085, -100.566653",
62,2022,MARZO,Colonia,Valle de San Jose 3,Calle,Agata,NO,SI,NO,NO,NO,SI,5,"25.78514, -100.602556",
MGNL0333,2022,MARZO,FRACCIONAMIENTO,Santoral 2,CALLE,San Gabriel / San Mateo,NO,SI,NO,SI,NO,NO,0,"25.756399, -100.460083",
63,2022,MARZO,Colonia,Fray Juan Antonio Sobrevilla,Avenida,Sor Juana Inés de la Cruz,NO,SI,NO,SI,NO,SI,7,"25.796429, -100.597038",
MGNL0336,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,CÓRCEGA,CÓRCEGA/CÓRCEGA,NO,NO,NO,NO,NO,NO,0,"25.766191, -100.458058",
70,2022,MARZO,Colonia,Bugambilias,Calle,Orquidea,NO,SI,SI,NO,SI,NO,NO Datos,"25.801679, -100.610873",
MGNL0339,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,AVIÑON,AVIÑON/MONTICELLO,NO,NO,NO,NO,NO,NO,0,"25.76151, -100.458917",
71,2022,MARZO,Colonia,Nuevo Amanecer,Calle,Villa de Gudalupe,NO,SI,NO,SI,NO,NO,NO Datos,"25.797929, -100.591979",
MGNL0341,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,OLMO,OLMO/MONTICELLO,NO,NO,NO,NO,NO,NO,0,"25.766685, -100.458417",
73,2022,MARZO,Colonia,Villa de los Nogales,Calle,Ruby,NO,SI,NO,SI,NO,SI,9,"25.79424, -100.595274",
MGNL0343,2022,MARZO,FRACCIONAMIENTO,MONTICELLO,AVIÑON,AVIÑON/AVIÑON,NO,NO,NO,NO,NO,NO,0,"25.766645, -100.459982",
76,2022,MARZO,Colonia,Las Villas,Calle,Villagran,NO,SI,NO,NO,NO,NO,NO Datos,"25.792942, -100.594539",
2,2022,MARZO,Colonia,San Blas 1 sector,Avenida,Dr.William Ernest,NO,SI,NO,NO,NO,NO,NO Datos,"25.804553, -100.571441",
79,2022,MARZO,Colonia,Renacimiento,Calle,Agua Nueva,NO,SI,NO,SI,SI,SI,8,"25.804235, -100.633684",
3,2022,MARZO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,NO,NO,SI,3,"25.804486, -100.567026",
83,2022,MARZO,Colonia,Hacienda Renacimiento,Calle,Hacienda san Angel,NO,SI,NO,SI,NO,NO,NO Datos,"25.809887, -100.638514",
4,2022,MARZO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,SI,SI,NO,SI,NO,SI,3,"25.800882, -100.563988",
88,2022,MARZO,Colonia,Villa Azul,Calle,Villa Burgos,NO,SI,NO,SI,NO,NO,NO Datos,"25.818881, -100.616427",
5,2022,MARZO,Colonia,San Blas 1 sector,Avenida,Dr.Jose Eleuterio Gonzalez,NO,SI,NO,NO,NO,SI,5,"25.805956, -100.566571",
94,2022,MARZO,Colonia,Joyas del Carrizal 1° sect,Calle,Perla,NO,SI,NO,SI,NO,NO,NO Datos,"25.81588, -100.619358",
6,2022,MARZO,Colonia,San Blas 1 sector,Avenida,Hospital General,NO,SI,NO,SI,NO,SI,4,"25.796902, -100.562793",
95,2022,MARZO,Colonia,Joyas del Carrizal 1° sect,Calle,Espinela,NO,SI,NO,NO,NO,NO,NO Datos,"25.816606, -100.619078",
11,2022,MARZO,Colonia,San Blas 2 sector,Calle,Carlos Martinez del Rio,NO,SI,NO,SI,NO,SI,3,"25.798512, -100.565572",
101,2022,MARZO,Colonia,Joyas del Carrizal 3° sect,Avenida,Las joyas del carrizal,NO,NO,NO,NO,NO,NO,NO Datos,"25.815581, -100.6209",
15,2022,MARZO,Colonia,San Blas 2 sector,Calle,Dr.Louis Pasteur,NO,SI,NO,NO,NO,SI,2,"25.799849, -100.559039",
103,2022,MARZO,Colonia,Joyas del Carrizal 3° sect,Avenida,Joyas de Rumania,NO,SI,NO,NO,NO,NO,NO Datos,"25.813578, -100.622528",
21,2022,MARZO,Colonia,Rincon del Fraile,Calle,Fray Martin De Valencia,NO,SI,SI,NO,NO,NO,NO Datos,"25.806399, -100.575179",
104,2022,MARZO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (izq),NO,SI,NO,SI,NO,NO,NO Datos,"25.813581, -100.623063",
25,2022,MARZO,Colonia,Privadas de Lincoln,Calle,Colima,NO,NO,NO,NO,NO,NO,NO Datos,"25.801896, -100.558241",
105,2022,MARZO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Polonia (der),NO,SI,NO,NO,NO,NO,NO Datos,"25.813766, -100.62334",
27,2022,MARZO,Colonia,Joya de la Corona,Avenida,Rufino Tamayo,NO,SI,SI,SI,NO,SI,14,"25.807895, -100.575302",
106,2022,MARZO,Colonia,Real de San Felipe,Calle,San Quintina,NO,SI,NO,SI,NO,NO,NO Datos,"25.819101, -100.627273",
28,2022,MARZO,Colonia,Praderas de Linconl,Avenida,De los Rios,NO,SI,SI,SI,NO,SI,10,"25.808566, -100.579406",
110,2022,MARZO,Colonia,Santa Elena,Calle,Santa Ines,NO,SI,SI,SI,NO,SI,4,"25.812098, -100.619656",
30,2022,MARZO,Colonia,Alamedas,Blvd,Las Plazas,NO,SI,NO,NO,NO,NO,NO Datos,"25.824612, -100.584747",
111,2022,MARZO,Colonia,Jose Paez,Calle,Francisco I.Madero,NO,NO,NO,NO,NO,NO,NO Datos,"25.810019, -100.624234",
31,2022,MARZO,Colonia,Los Encinos,Blvd,Las Plazas,NO,SI,NO,NO,NO,SI,6,"25.824375, -100.589551",
112,2022,MARZO,Colonia,La Cruz,Avenida,General Naranjo,NO,SI,NO,SI,NO,NO,NO Datos,"25.808406, -100.618633",
32,2022,MARZO,Colonia,Los Encinos,Avenida,Las Palmas,SI,SI,SI,NO,NO,SI,4,"25.824234, -100.590449",
118,2022,MARZO,Colonia,Infonavit los Nogales,Calle,Benito Juarez,,,,,,,,"25.805951, -100.590948",
33,2022,MARZO,Colonia,Los Encinos,Calle,Valencia,SI,SI,SI,SI,NO,SI,7,"25.823453, -100.588538",
119,2022,MARZO,Colonia,Villas del Alcali 4° sector,Calle,Uralita,NO,SI,SI,SI,NO,SI,1,"25.788229, -100.563799",
34,2022,MARZO,Colonia,Aljives,Avenida,Navarra,NO,NO,NO,NO,NO,NO,NO Datos,"25.818113, -100.587224",
120,2022,MARZO,Colonia,Villas del Alcali 2° sector,Calle,Ferrita,NO,SI,SI,SI,NO,SI,2,"25.787469, -100.561609",
36,2022,MARZO,Colonia,Paseo de Lincoln,Calle,Patagonia,NO,SI,NO,NO,NO,SI,1,"25.810332, -100.560642",
121,2022,MARZO,Colonia,Villas del Alcali 2° sector,Calle,Uralita,NO,SI,SI,NO,NO,SI,3,"25.785512, -100.562597",
37,2022,MARZO,Colonia,San Martin,Calle,Priv. Hidalgo,NO,SI,NO,NO,NO,SI,2,"25.802099, -100.588483",
123,2022,MARZO,Colonia,Villas del Alcali 3° sector,Avenida,Villas del Alcali,SI,SI,NO,SI,NO,SI,1,"25.783844, -100.568173",
40,2022,MARZO,Colonia,Col. Emiliano Zapata,Calle,Lazaro Cardenas,NO,SI,SI,SI,NO,SI,10,"25.801082, -100.592979",
127,2022,MARZO,Colonia,Real de Capellania,Calle,Capellania,NO,SI,NO,SI,NO,SI,6,"25.783895, -100.588632",
42,2022,MARZO,Colonia,Real de Villas,Calle,2 de Abril,NO,NO,NO,NO,NO,NO,NO Datos,"25.800613, -100.595652",
130,2022,MARZO,Colonia,Real de Capellania,Avenida,Mezquite,NO,NO,NO,NO,NO,NO,NO Datos,"25.789887, -100.587524",
45,2022,MARZO,Colonia,Paseo del Nogal,Calle,Gardenia,NO,SI,NO,SI,NO,SI,2,"25.795237, -100.591374",
132,2022,MARZO,Colonia,Arboledas,Calle,Acacias,NO,SI,SI,NO,NO,SI,10,"25.792825, -100.588404",
48,2022,MARZO,Colonia,Avance Popular,Calle,Francisco Villa,NO,SI,SI,SI,NO,SI,7,"25.80605, -100.614139",
135,2022,MARZO,Colonia,SIerra Real,Avenida,SIerra Real,NO,SI,SI,SI,NO,NO,NO Datos,"25.778742, -100.587427",
49,2022,MARZO,Colonia,Riveras de Capellania,Calle,Maravillas,NO,SI,SI,SI,NO,SI,4,"25.801157, -100.611658",
136,2022,MARZO,Colonia,SIerra Real,Avenida,SIerra Real,NO,SI,SI,SI,NO,SI,12,"25.78408, -100.58558",
51,2022,MARZO,Colonia,Paseo de Capellania,Calle,Anillo periferico,NO,SI,SI,SI,NO,NO,NO Datos,"25.800134, -100.614",
138,2022,MARZO,Colonia,Sierra Real,Calle,Sierra Madre Oriental,NO,NO,NO,NO,NO,NO,NO Datos,"25.786657, -100.584375",
57,2022,MARZO,Colonia,Valle de San Jose 2,Calle,Tanzanita,NO,SI,NO,NO,NO,NO,NO Datos,"25.786847, -100.602019",
140,2022,MARZO,Colonia,Heroes de Capellania sector Villa,Calle,Villa Segovia,NO,SI,NO,SI,NO,NO,NO Datos,"25.790189, -100.556963",
60,2022,MARZO,Colonia,Valle de San Jose 2,Calle,Perla,NO,SI,NO,NO,NO,NO,NO Datos,"25.79022, -100.602214",
142,2022,MARZO,Colonia,Heroes de Capellania sector Rio,Calle,Rio Negro,NO,SI,NO,NO,NO,NO,NO Datos,"25.791734, -100.551232",
61,2022,MARZO,Colonia,Valle de San Jose 3,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,NO,NO Datos,"25.785173, -100.602495",
144,2022,MARZO,Colonia,Heroes de Capellania sector Lago,Calle,Lago Garda,NO,SI,NO,SI,NO,NO,NO Datos,"25.791968, -100.55681",
65,2022,MARZO,Colonia,Ampliacion los Nogales,Calle,olivo,NO,SI,NO,SI,NO,SI,6,"25.798158, -100.599565",
145,2022,MARZO,Colonia,Heroes de Capellania sector Montaña,Calle,Everest,NO,SI,NO,SI,NO,NO,NO Datos,"25.794597, -100.557245",
69,2022,MARZO,Colonia,Bugambilias,Calle,Gardenia,NO,SI,NO,NO,NO,NO,NO Datos,"25.801703, -100.607023",
150,2022,MARZO,Colonia,Hacienda del Sol 3er. Sector Pino,Calle,Hacienda del Pino,NO,SI,NO,NO,NO,SI,1,"25.793482, -100.561862",
72,2022,MARZO,Colonia,Villa de los Nogales,Calle,Granate,NO,SI,SI,SI,NO,SI,2,"25.796368, -100.594351",
154,2022,MARZO,Colonia,Hacienda del Sol 1er sector,Calle,Hacienda San nicolas,NO,SI,NO,NO,NO,NO,NO Datos,"25.783719, -100.577301",
75,2022,MARZO,Colonia,Las Villas,Calle,Villagomez,NO,NO,NO,SI,NO,NO,NO Datos,"25.792286, -100.595555",
155,2022,MARZO,Colonia,Hacienda del Sol 1er sector,Calle,Hacienda Guia,NO,SI,SI,NO,NO,SI,10,"25.78521, -100.575218",
77,2022,MARZO,Colonia,Paseo de las Torres,Calle,Paseo de los lirios,NO,NO,NO,SI,NO,SI,6,"25.789845, -100.597021",
158,2022,MARZO,Colonia,Hacienda del Sol,Calle,Hacienda san Judas,NO,SI,NO,NO,NO,NO,NO Datos,"25.785966, -100.57329",
78,2022,MARZO,Colonia,Paseo de las Torres,Avenida,16 de  Septiembre,NO,SI,NO,NO,NO,SI,2,"25.790477, -100.599263",
163,2022,MARZO,Colonia,Hacienda del Sol  3er. sector,Calle,Hacienda pino,NO,SI,NO,NO,NO,SI,1,"25.793503, -100.564121",
80,2022,MARZO,Colonia,Hacienda Renacimiento,Calle,Hacienda del Refugio,NO,NO,NO,NO,NO,NO,NO Datos,"25.806902, -100.63554",
164,2022,MARZO,Colonia,Hacienda del Sol sector ciruelo,Calle,Hacienda naranjo,NO,SI,NO,SI,NO,NO,NO Datos,"25.791453, -100.562589",
85,2022,MARZO,Colonia,Hacienda Renacimiento,Calle,Hacienda Tepozan,NO,NO,NO,NO,NO,NO,NO Datos,"25.808467, -100.633394",
169,2022,MARZO,Colonia,Privadas de las Villas,Calle,Villa Rioja,NO,SI,NO,NO,NO,NO,NO Datos,"25.789765, -100.569936",
91,2022,MARZO,Colonia,Joyas del Carrizal 2° sect,Calle,Joyas Europeas,NO,SI,NO,NO,NO,NO,NO Datos,"25.812881, -100.620461",
170,2022,MARZO,Colonia,Privadas de las Villas,Calle,Villa Toledo,NO,SI,NO,NO,NO,NO,NO Datos,"25.793061, -100.575514",
92,2022,MARZO,Colonia,Joyas del Carrizal 1° sect,Avenida,Joyas del Carrizal,NO,NO,NO,NO,NO,NO,NO Datos,"25.81542, -100.620443",
171,2022,MARZO,Colonia,Urbivillas del Prado,Avenida,Praderas de Zaragoza,NO,NO,NO,NO,NO,NO,NO Datos,"25.777034, -100.596405",
96,2022,MARZO,Colonia,Joyas del Carrizal 1° sect,Calle,Topacio,NO,SI,NO,SI,NO,NO,NO Datos,"25.817992, -100.619567",
173,2022,MARZO,Colonia,Urbivillas del Prado,Avenida,Praderas de Garcia,NO,NO,NO,NO,NO,SI,2,"25.77368, -100.593803",
97,2022,MARZO,Colonia,Joyas del Carrizal 1° sect,Calle,Jaspe,NO,SI,NO,NO,NO,SI,3,"25.817317, -100.621231",
178,2022,MARZO,Colonia,Urbivillas del Prado,Calle,Praderas de Guerrero,NO,SI,NO,NO,NO,NO,NO Datos,"25.779221, -100.593781",
98,2022,MARZO,Colonia,Las Brisas,Calle,10,NO,SI,NO,NO,NO,NO,NO Datos,"25.831612, -100.590588",
181,2022,MARZO,Fraccionamiento,Paseo del Nogal,Calle,Violeta,NO,SI,SI,NO,NO,SI,6,"25.797074, -100.592962",
100,2022,MARZO,Colonia,Joyas del Carrizal 1° sect,Calle,Cuarzo,NO,SI,NO,SI,NO,NO,NO Datos,"25.815956, -100.621948",
184,2022,MARZO,Colonia,Privalia,Calle,Fresnos,NO,SI,NO,SI,NO,SI,6,"25.78813, -100.5998421",
102,2022,MARZO,Colonia,Joyas del Carrizal 3° sect,Calle,Joyas de Estolonia,NO,NO,NO,NO,NO,NO,NO Datos,"25.813456, -100.622287",
MGNL0003,2022,ABRIL,FRACCIONAMIENTO,VISTA BELLA,AVENIDA,VISTA BELLA,SI,SI,SI,SI,NO,SI,20,"25.815525, -100.54042",
107,2022,MARZO,Colonia,Valle de San Felipe,Calle,Santa Maria,NO,SI,SI,SI,NO,SI,14,"25.815075, -100.63485",
MGNL0006,2022,ABRIL,FRACCIONAMIENTO,ALTAVILLA,AVENIDA,ALTAVILLA,SI,SI,NO,SI,NO,SI,3,"25.790265, -100.520419",
108,2022,MARZO,Colonia,Portal de la Sierra,Calle,Arroyo el Negro,NO,SI,NO,NO,NO,NO,NO Datos,"25.819978, -100.62771",
MGNL0019,2022,ABRIL,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 4,CALLE,TEZAL,SI,SI,NO,SI,NO,SI,2,"25.792192, -100.494722",
109,2022,MARZO,Colonia,Santa Monica,Avenida,Santa Alicia,NO,SI,SI,SI,NO,SI,5,"25.8137, -100.625816",
MGNL0021,2022,ABRIL,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 6,CALLE,OCRE,SI,SI,NO,NO,NO,SI,3,"25.792494, -100.491777",
122,2022,MARZO,Colonia,Villas del Alcali 4° sector,Calle,Jaspe,NO,SI,SI,NO,NO,NO,NO Datos,"25.785123, -100.565971",
MGNL0022,2022,ABRIL,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR 7,CALLE,FLUORITA,SI,SI,NO,SI,NO,SI,3,"25.79488, -100.486531",
124,2022,MARZO,Colonia,Villas del Alcali,Avenida,Dolomita,NO,SI,NO,SI,NO,SI,1,"25.784627, -100.570918",
MGNL0032,2022,ABRIL,FRACCIONAMIENTO,VALLE DE LINCOLN SECTOR SAN JOSE,CALLE,SEÑORIAL,SI,SI,NO,SI,NO,NO,0,"25.798387, -100.462298",
125,2022,MARZO,Colonia,Villas del Alcali,Avenida,Dolomita,NO,SI,NO,NO,NO,NO,NO Datos,"25.783491, -100.572676",
