 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
891,2021,Junio,2021-06-15,Martes,15:10:00,Alcance,No guardó distancia,C4,Colonia,Fama i,Avenida,Luis donaldo colosio,"25.738269914836973, -100.50878354642037",
1,2021,Enero,2021-01-01,Viernes,01:10:00,De reversa,Distracción,C4,Colonia,Residencial cuauthemoc,Avenida,Cuauhtemoc,"25.679192, -100.439187",
818,2021,Junio,2021-06-10,Jueves,15:10:00,Diverso,Distracción,C4,Colonia,Sin nombre de col 8,Calle,Madero,"25.668676569378324, -100.44520071705769",
892,2021,Junio,2021-06-15,Martes,19:50:00,Lateral,Invasión de carril,C4,Colonia,Protexa industrial,Avenida,Industriales del pte,"25.675000209404722, -100.44290833581118",
2,2021,Enero,2021-01-01,Viernes,07:30:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Avenida,Martel,"25.705003, -100.493757",
819,2021,Junio,2021-06-10,Jueves,16:35:00,Lateral,Invasión de carril,C4,Colonia,"Sin nombre de col 3,",Avenida,Manuel ordoñez,"25.674123328808747, -100.46164969964673",
895,2021,Junio,2021-06-15,Martes,22:10:00,De reversa,Distracción,C4,Colonia,Eje metropolitano 30,Calle,Galeana,"25.669251044694523, -100.45051581359822",
3,2021,Enero,2021-01-01,Viernes,09:25:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Fama III,Boulevard,Diaz ordaz,"25.674697, -100.420176",
821,2021,Junio,2021-06-10,Jueves,16:55:00,Alcance,No guardó distancia,C4,Colonia,Centro santa catarina,Boulevard,Diaz ordaz,"25.674609715024157, -100.42871553983915",
898,2021,Junio,2021-06-16,Miercoles,23:07:00,Múltiple,Exceso de velocidad,C4,Colonia,Sin nombre col 4,Calle,Sierra san cristobal,"25.68128549819974, -100.49741555682698",
9,2021,Enero,2021-01-02,Sábado,18:35:00,Lateral,Invasión de carril,C4,Colonia,Rincon de las mitrs,Avenida,Topiltzin,"25.68653, -100.430155",
825,2021,Junio,2021-06-10,Jueves,19:30:00,Diverso,No respetó señalamientos,C4,Colonia,Parque industrial,Avenida,Perimetral nte,"25.697539231135526, -100.45625472948808",
901,2021,Junio,2021-06-16,Miercoles,11:30:00,Diverso,No respetó señalamientos,C4,Colonia,Sin nombre col 3,Boulevard,Diaz ordaz,"25.674609715024157, -100.42871553983915",
11,2021,Enero,2021-01-02,Sábado,19:20:00,Lateral,Distracción,C4,Colonia,Villa de las huertas,Calle,Librado garcia,"25.67437, -100.459803",
827,2021,Junio,2021-06-10,Jueves,19:15:00,Diverso,Distracción,C4,Colonia,Sin nombre col7,Avenida,Industriales del pte,"25.6851328, -100.4677208",
908,2021,Junio,2021-06-16,Miercoles,15:35:00,Diverso,Distracción,C4,Colonia,El lechugal,Avenida,Manuel ordoñez,"25.682724144764492, -100.48574457909977",
17,2021,Enero,2021-01-04,Lunes,12:25:00,Lateral,Invasión de carril,C4,Colonia,Residencial cuauthemoc,Avenida,Cuauhtemoc,"25.681972, -100.441332",
829,2021,Junio,2021-06-10,Jueves,20:35:00,Múltiple,Distraccion,C4,Colonia,Martires de cananeas,Avenida,Luis donaldo colosio,"25.693542962143958, -100.46063815003116",
910,2021,Junio,2021-06-17,Jueves,10:10:00,Lateral,Invasión de carril,C4,Colonia,Protexa industrial,Avenida,Manuel ordoñez,"25.67450177889592, -100.44335349302577",
20,2021,Enero,2021-01-04,Lunes,21:15:00,Lateral,Invasión de carril,C4,Colonia,Residencial cuauthemoc,Avenida,Cuauhtemoc,"25.680623, -100.440313",
830,2021,Junio,2021-06-10,Jueves,22:50:00,Alcance,No guardó distancia,C4,Colonia,"Sin nombre de col 3,",Avenida,Manuel ordoñez,"25.674848922795107, -100.469884118668",
916,2021,Junio,2021-06-17,Jueves,18:45:00,Diverso,No respetó señalamientos,C4,Colonia,Puerta del sol,Calle,Reyna juliana,"25.668383627428167, -100.470524064626",
22,2021,Enero,2021-01-05,Martes,08:20:00,Lateral,Invasión de carril,C4,Colonia,,Avenida,Cuauhtemoc,"25.68513, -100.443569",
831,2021,Junio,2021-06-10,Jueves,23:40:00,Múltiple,Exceso de velocidad,C4,Colonia,Parque industrial,Boulevard,Diaz ordaz,"25.67443755058653, -100.42030475027661",
918,2021,Junio,2021-06-17,Jueves,19:48:00,Lateral,Invasión de carril,C4,Colonia,Hacienda el palmar,Avenida,Luis donaldo colosio,"25.68720980488581, -100.44779752835804",
23,2021,Enero,2021-01-05,Martes,08:20:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.674301, -100.430008",
833,2021,Junio,2021-06-11,Viernes,08:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Parque industrial,Boulevard,Diaz ordaz,"25.67418790383091, -100.43155919889705",
920,2021,Junio,2021-06-18,Viernes,08:45:00,Diverso,Distraccion,C4,Colonia,Adolfo lopez mateos,Carretera,Villa de Garcia,"25.70346982407578, -100.51687285016993",
25,2021,Enero,2021-01-05,Martes,09:08:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Col. Sierra santa catarina,Avenida,Manuel ordoñez,"25.681143, -100.483949",
834,2021,Junio,2021-06-11,Viernes,08:50:00,Alcance,No guardó distancia,C4,Colonia,Adolfo lopez mateos,Boulevard,Diaz ordaz,"25.67418790383091, -100.43155919889705",
922,2021,Junio,2021-06-18,Viernes,09:30:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Carretera,Villa de Garcia,"25.67516981986829, -100.45513905079981",
29,2021,Enero,2021-01-05,Martes,16:02:00,Múltiple,Exceso de velocidad,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.685092, -100.484931",
838,2021,Junio,2021-06-11,Viernes,16:20:00,Lateral,Invasión de carril,C4,Colonia,Protexa industrial,Avenida,Industriales del pte,"25.685131919766327, -100.4817806978314",
930,2021,Junio,2021-06-18,Viernes,15:18:00,Lateral,Invasión de carril,C4,Colonia,Las Anacuhas,Avenida,Industriales del pte,"25.685183398791615, -100.48936863080581",
40,2021,Enero,2021-01-07,Jueves,14:55:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre,Calle,Luis donaldo colosio,"25.695403, -100.469278",
840,2021,Junio,2021-06-11,Viernes,15:05:00,Lateral,Invasión de carril,C4,Colonia,Trabajadores,Avenida,Manuel j clouthier,"25.68419184273262, -100.43689772831638",
932,2021,Junio,2021-06-18,Viernes,16:00:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre col 1,Calle,1°de mayo,"25.67731011242547, -100.4280619079115",
41,2021,Enero,2021-01-07,Jueves,15:26:00,Diverso,Distracción,C4,Colonia,Sin nombre,Avenida,Cuauhtemoc,"25.68513, -100.443569",
842,2021,Junio,2021-06-11,Viernes,19:50:00,Alcance,No guardó distancia,C4,Colonia,Puerta del sol,Avenida,Industriales del pte,"25.685131919766327, -100.4817806978314",
933,2021,Junio,2021-06-18,Viernes,14:20:00,Alcance,No guardó distancia,C4,Colonia,Trabajadores,Avenida,Morones prieto,"25.663718064758136, -100.4331430684015",
42,2021,Enero,2021-01-07,Jueves,16:00:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Ndustriales,"25.692809, -100.511795",
844,2021,Junio,2021-06-11,Viernes,22:35:00,De reversa,Distracción,C4,Colonia,Cumbres de santa catarina,Calle,Villa rorada,"25.694977409358625, -100.44068927591044",
934,2021,Junio,2021-06-18,Viernes,16:35:00,Salida del camino,Exceso de velocidad,C4,Colonia,Adolfo lopez mateos,Calle,Madrid,"25.688474531478292, -100.49762550735906",
43,2021,Enero,2021-01-07,Jueves,16:20:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.675932, -100.444515",
845,2021,Junio,2021-06-11,Viernes,20:25:00,Salida del camino,Exceso de velocidad,C4,Colonia,San humberto,Calle,Km14,"25.56208719304913, -100.38911135861943",
935,2021,Junio,2021-06-18,Viernes,15:00:00,Alcance,No guardó distancia,C4,Colonia,Sin Nombre,Avenida,Industriales del pte,"25.68593945575513, -100.49080817353804",
47,2021,Enero,2021-01-08,Viernes,10:40:00,Estrellamiento,No respetó señalamientos,C4,Colonia,Los viñedos,Calle,Viñedos,"25.703453, -100.516854",
847,2021,Junio,2021-06-12,Sabado,05:00:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre col 4,Avenida,Luis donaldo colosio,"25.708534440760207, -100.48093048686698",
936,2021,Junio,2021-06-18,Viernes,19:00:00,Alcance,No guardó distancia,C4,Colonia,El lechugal,Avenida,Manuel ordoñez,"25.674380782086338, -100.45763453171432",
51,2021,Enero,2021-01-08,Viernes,20:35:00,Lateral,Invasión de carril,C4,Colonia,Bosques del poniente,Calle,Los arredondos,"25.676985, -100.451181",
852,2021,Junio,2021-06-12,Sabado,15:50:00,Alcance,No guardó distancia,C4,Colonia,Martires de cananeas,Avenida,Manuel ordoñez,"25.676531686231314, -100.47546409419503",
937,2021,Junio,2021-06-18,Viernes,20:30:00,Alcance,No guardó distancia,C4,Colonia,Plaza comercial el paseo,Carretera,Villa de Garcia,"25.701946360241053, -100.51662053693983",
53,2021,Enero,2021-01-09,Sabado,08:00:00,Estrellamiento,Exceso de velocidad,C4,Colonia,La fama,Boulevard,Diaz ordaz,"25.674554, -100.425703",
853,2021,Junio,2021-06-12,Sabado,13:15:00,Alcance,No guardó distancia,C4,Colonia,Protexa industrial,Calle,Torre norte,"25.690774140214018, -100.4502804456238",
940,2021,Junio,2021-06-19,Sabado,12:08:00,Diverso,No respetó señalamientos,C4,Colonia,Protexa industrial,Avenida,Manuel ordoñez,"25.6743718874814, -100.45245654715352",
55,2021,Enero,2021-01-09,Sabado,10:30:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Parque,Interior finsa,"25.715637, -100.515108",
857,2021,Junio,2021-06-12,Sabado,18:30:00,De reversa,Distracción,C4,Colonia,Sin nombre,Camino,A la huasteca,"25.649201774944547, -100.45264997201578",
946,2021,Junio,2021-06-19,Sabado,14:00:00,Salida del camino,Exceso de velocidad,C4,Colonia,Los treviño,Avenida,Industriales del pte,"25.685691230280174, -100.49017166317921",
56,2021,Enero,2021-01-09,Sabado,14:10:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre,Avenida,Cuauhtemoc,"25.68513, -100.443569",
860,2021,Junio,2021-06-12,Sabado,23:00:00,Diverso,No respetó señalamientos,C4,Colonia,San Gilberto,Avenida,Perimetral sur,"25.69666677476906, -100.46491268966017",
947,2021,Junio,2021-06-19,Sabado,15:32:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre col 4,Carretera,Villa de Garcia,"25.68551912995916, -100.47018724228609",
57,2021,Enero,2021-01-09,Sabado,14:45:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Centro,Avenida,Manuel ordoñez,"25.674143, -100.46164",
864,2021,Junio,2021-06-13,Domingo,07:20:00,Múltiple,Exceso de velocidad,C4,Colonia,Sin nombre col 3,Calle,San francisco,"25.703504516028417, -100.50806883075013",
951,2021,Junio,2021-06-19,Sabado,12:00:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Zona industrial,Carretera,Villa de Garcia,"25.712234969917596, -100.51876262129244",
58,2021,Enero,2021-01-09,Sabado,15:35:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Lomas del poniente,Calle,Golfo de mexico,"25.700124, -100.454377",
866,2021,Junio,2021-06-13,Domingo,16:10:00,Alcance,No guardó distancia,C4,Colonia,Enrique rangel,Avenida,Luis donaldo colosio,"25.71665722394885, -100.49218549180257",
955,2021,Junio,2021-06-19,Sabado,20:45:00,Diverso,No respetó señalamientos,C4,Colonia,Los portales,Avenida,Cuauhtémoc,"25.686238403063694, -100.44433978073494",
59,2021,Enero,2021-01-09,Sabado,16:00:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Villa los portales,Calle,Villa de los soles 834,"25.67243, -100.472585",
870,2021,Junio,2021-06-13,Domingo,17:10:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre col 10,Calle,San marcos,"25.700249268968676, -100.4623821663192",
956,2021,Junio,2021-06-20,Domingo,00:20:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Camino,A la huasteca,"25.649378273488267, -100.45101646785596",
60,2021,Enero,2021-01-09,Sabado,16:15:00,Estrellamiento,Exceso de velocidad,C4,Colonia,La española,Calle,De la poesia,"25.694619, -100.501613",
879,2021,Junio,2021-06-14,Lunes,15:40:00,Alcance,No guardó distancia,C4,Colonia,Martires de cananeas,Avenida,Manuel ordoñez,"25.674274228296593, -100.45974036875116",
957,2021,Junio,2021-06-20,Domingo,01:20:00,Diverso,Distraccion,C4,Colonia,Bosques de la huasteca,Calle,Rio de la silla,"25.698725013787932, -100.50275239553076",
62,2021,Enero,2021-01-09,Sabado,21:10:00,De frente,Distracción,C4,Colonia,Los viñedos,Calle,Viñedos,"25.70301, -100.513824",
880,2021,Junio,2021-06-14,Lunes,16:05:00,Alcance,No guardó distancia,C4,Colonia,Residencial cuauhtemoc,Camino,Garcia,"25.70289216993393, -100.47343075097673",
965,2021,Junio,2021-06-20,Domingo,10:50:00,Lateral,Invasión de carril,C4,Colonia,Los treviños,Avenida,Luis donaldo colosio,"25.732297888868995, -100.505195648546",
64,2021,Enero,2021-01-10,Domingo,02:25:00,Salida del camino,Exceso de velocidad,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.674398, -100.441639",
881,2021,Junio,2021-06-14,Lunes,16:10:00,Alcance,No guardó distancia,C4,Colonia,Residencial cuauhtemoc,Calle,San pedro,"25.68823934592012, -100.46978739437856",
968,2021,Junio,2021-06-21,Lunes,09:00:00,Alcance,No guardó distancia,C4,Colonia,La fama,Avenida,Manuel ordoñez,"25.674190734837058, -100.46164264919328",
67,2021,Enero,2021-01-10,Domingo,14:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Carretera,Villa de garcia,"25.715637, -100.515108",
883,2021,Junio,2021-06-15,Martes,07:00:00,Alcance,No guardó distancia,C4,Colonia,Los treviño,Avenida,Manuel ordoñez,"25.674484121659287, -100.4414332123796",
970,2021,Junio,2021-06-21,Lunes,09:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Indust.unidad nacional,Calle,Valle de la huasteca,"25.67174676289527, -100.47639512726278",
69,2021,Enero,2021-01-11,Lunes,07:30:00,Alcance,No guardó distancia,C4,Colonia,Prados de santa catarina,Avenida,Industriales  del pte,"25.685825, -100.491131",
884,2021,Junio,2021-06-15,Martes,09:00:00,Diverso,Distraccion,C4,Colonia,Sin nombre col 1,Carretera,Villa de Garcia,"25.70516364559406, -100.51719538756585",
973,2021,Junio,2021-06-21,Lunes,16:30:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre,Carretera,Villa de Garcia,"25.704527886077692, -100.51710744520076",
70,2021,Enero,2021-01-11,Lunes,07:50:00,Alcance,No guardó distancia,C4,Colonia,Protexa,Avenida,Cuauhtemoc,"25.674748, -100.435977",
885,2021,Junio,2021-06-15,Martes,10:15:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre col 1,Avenida,Industriales del pte,"25.685383785092657, -100.46986220889296",
974,2021,Junio,2021-06-21,Lunes,17:30:00,De frente,Sentido contrario,C4,Colonia,Las Anacuhas,Boulevard,Sierra picachos,"25.6868704803451, -100.49388408163433",
73,2021,Enero,2021-01-11,Lunes,15:30:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre,Boulevard,Diaz ordaz,"25.674128, -100.431544",
886,2021,Junio,2021-06-15,Martes,09:30:00,Alcance,No guardó distancia,C4,Colonia,El lechugal,Avenida,Luis donaldo colosio,"25.711804404162518, -100.48561231208508",
978,2021,Junio,2021-06-21,Lunes,22:29:00,Diverso,No respetó señalamientos,C4,Colonia,Sin nombre col.18,Carretera,Villa de Garcia,"25.7199738693586, -100.52046242223784",
75,2021,Enero,2021-01-11,Lunes,17:00:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.67497, -100.442919",
888,2021,Junio,2021-06-15,Martes,10:05:00,Alcance,No guardó distancia,C4,Colonia,San gilberto,Avenida,Cuauhtémoc,"25.680930366800016, -100.44045782504662",
984,2021,Junio,2021-06-22,Martes,11:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Provivienda del poniente 1 secc.,Boulevard,Diaz ordaz,"25.674400851256703, -100.44164119531106",
78,2021,Enero,2021-01-12,Martes,09:29:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Calle,Lerdo de tejada,"25.671456, -100.449342",
893,2021,Junio,2021-06-15,Martes,18:40:00,Lateral,No guardó distancia,C4,Colonia,Los treviño,Avenida,Perimetral nte,"25.68802181199292, -100.43560641230525",
987,2021,Junio,2021-06-22,Martes,15:00:00,Diverso,Distraccion,C4,Colonia,Sin nombre,Carretera,Villa de Garcia,"25.694874659512795, -100.51499105721939",
82,2021,Enero,2021-01-12,Martes,19:45:00,Múltiple,Exceso de velocidad,C4,Colonia,Real del valle,Calle,Luis xv,"25.669504, -100.46828",
899,2021,Junio,2021-06-16,Miercoles,09:20:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre col 3,Avenida,Industriales del pte,"25.677305879181784, -100.44631615910089",
991,2021,Junio,2021-06-22,Martes,18:30:00,Diverso,Distraccion,C4,Colonia,Protexa industrial,Calle,Zaragoza,"25.681161187550643, -100.4628146040161",
83,2021,Enero,2021-01-12,Martes,21:02:00,Múltiple,Exceso de velocidad,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.692, -100.507306",
904,2021,Junio,2021-06-16,Miercoles,17:00:00,Alcance,No guardó distancia,C4,Colonia,Santa catarina,Avenida,Industriales del pte,"25.685209694970382, -100.48939118481296",
999,2021,Junio,2021-06-23,Miercoles,08:48:00,Lateral,Invasión de carril,C4,Colonia,San gilberto,Avenida,Industriales del pte,"25.685554358540102, -100.47012902879301",
84,2021,Enero,2021-01-12,Martes,21:30:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.692, -100.507306",
905,2021,Junio,2021-06-16,Miercoles,17:35:00,Alcance,No guardó distancia,C4,Colonia,La fama,Avenida,Industriales del pte,"25.68330479149285, -100.45590964900951",
1002,2021,Junio,2021-06-23,Miercoles,12:30:00,Diverso,Distraccion,C4,Colonia,Priv.de sta.catarina sector elite,Boulevard,Diaz ordaz,"25.674515070209324, -100.42870635898763",
86,2021,Enero,2021-01-13,Miércoles,09:20:00,Alcance,No guardó distancia,C4,Colonia,Residencial cuauthemoc,Avenida,Cuauhtemoc,"25.682945, -100.441904",
906,2021,Junio,2021-06-16,Miercoles,18:50:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre col 3,Avenida,Francisco villa,"25.65437434913974, -100.44960479416972",
1006,2021,Junio,2021-06-23,Miercoles,16:20:00,Estrellamiento,Exceso de velocidad,C4,Colonia,La fama,Boulevard,Diaz ordaz,"25.67433245176735, -100.43575359543621",
88,2021,Enero,2021-01-13,Miércoles,17:35:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.685092, -100.484931",
909,2021,Junio,2021-06-17,Jueves,07:55:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Martires de cananeas,Carretera,Villa de Garcia,"25.73292373950376, -100.52321595115313",
1011,2021,Junio,2021-06-24,Jueves,08:00:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Residencial cuauhtemoc,Calle,Sierra caliza,"25.681880841542974, -100.498322921702",
90,2021,Enero,2021-01-13,Miércoles,20:50:00,De reversa,Sentido contrario,C4,Colonia,Las palmas,Calle,Xoloth,"25.692239, -100.425596",
911,2021,Junio,2021-06-17,Jueves,09:00:00,Lateral,Invasión de carril,C4,Colonia,Provivienda del pte,Avenida,Industriales del pte,"25.685281014848453, -100.48482211328083",
1014,2021,Junio,2021-06-24,Jueves,18:20:00,Diverso,Distraccion,C4,Colonia,Las granadas,Calle,Monte aconcagua,"25.66688918415062, -100.43958697692604",
97,2021,Enero,2021-01-14,Jueves,18:19:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.675345, -100.443137",
912,2021,Junio,2021-06-17,Jueves,13:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Centro santa catarina,Avenida,Industriales del pte,"25.6851328, -100.4677208",
1015,2021,Junio,2021-06-24,Jueves,19:40:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Provivienda del poniente,Calle,Guerrero,"25.669862777651446, -100.42340409568997",
99,2021,Enero,2021-01-14,Jueves,20:40:00,Diverso,Distracción,C4,Colonia,Lopez mateos,Calle,8 poniente,"25.693327, -100.453294",
913,2021,Junio,2021-06-17,Jueves,16:32:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre col 4,Avenida,Industriales del pte,"25.685131919766327, -100.4817806978314",
1016,2021,Junio,2021-06-25,Viernes,00:35:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Provivienda del poniente,Calle,Rodolfo gaytan,"25.662944300733642, -100.45719934573944",
106,2021,Enero,2021-01-15,Viernes,16:50:00,Alcance,No guardó distancia,C4,Colonia,El frutal,Calle,San pedro,"25.689492, -100.469574",
926,2021,Junio,2021-06-18,Viernes,13:10:00,Diverso,No respetó señalamientos,C4,Colonia,Infonavit lomas de sta catarina,Avenida,Manuel ordoñez,"25.67882902729709, -100.48117713806745",
1018,2021,Junio,2021-06-25,Viernes,09:55:00,Alcance,No guardó distancia,C4,Colonia,Los treviños,Calle,San pedro,"25.69540452784339, -100.46703871924983",
107,2021,Enero,2021-01-15,Viernes,17:00:00,Diverso,No respetó señalamientos,C4,Colonia,Lopez mateos,Calle,15 poniente,"25.696846, -100.45438",
927,2021,Junio,2021-06-18,Viernes,13:30:00,Diverso,Distraccion,C4,Colonia,El lechugal,Avenida,Manuel ordoñez,"25.68272299005872, -100.48577516924382",
1019,2021,Junio,2021-06-25,Viernes,08:20:00,Alcance,No guardó distancia,C4,Colonia,Zimix,Boulevard,Diaz ordaz,"25.67411151051751, -100.421828947305",
108,2021,Enero,2021-01-15,Viernes,17:30:00,Lateral,Invasión de carril,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.685375, -100.48076",
928,2021,Junio,2021-06-18,Viernes,13:45:00,Lateral,Invasión de carril,C4,Colonia,Sta catarina,Boulevard,Diaz ordaz,"25.674300279302116, -100.43666948285488",
1022,2021,Junio,2021-06-25,Viernes,15:25:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Bosques de la huasteca,Calle,Loma linda,"25.688491700541825, -100.4231438366111",
112,2021,Enero,2021-01-16,Sábado,05:40:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Santa martha,Avenida,Manuel ordoñez,"25.674177, -100.46741",
929,2021,Junio,2021-06-18,Viernes,15:30:00,Lateral,Invasión de carril,C4,Colonia,Parque industrial,Avenida,Manuel ordoñez,"25.67601784013903, -100.47383316819473",
1023,2021,Junio,2021-06-25,Viernes,14:15:00,Alcance,No guardó distancia,C4,Colonia,El lechugal,Avenida,Industriales del pte,"25.682949047949, -100.45584812826927",
117,2021,Enero,2021-01-16,Sábado,09:00:00,Alcance,No guardó distancia,C4,Colonia,Enrique rangel,Calle,Miguel aleman,"25.663683, -100.459232",
939,2021,Junio,2021-06-18,Viernes,23:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre col 18,Avenida,Zaragoza,"25.673267342059003, -100.46148886777895",
1030,2021,Junio,2021-06-25,Viernes,20:54:00,Alcance,No guardó distancia,C4,Colonia,Rancho carvajal,Avenida,Manuel j clouthier,"25.681679224792106, -100.42046701985251",
122,2021,Enero,2021-01-16,Sábado,21:30:00,Diverso,Distracción,C4,Colonia,San humberto,Calle,Rivapalacios,"25.687302, -100.432037",
941,2021,Junio,2021-06-19,Sabado,06:25:00,Diverso,Distraccion,C4,Colonia,San gilberto,Avenida,Industriales del pte,"25.677283160703873, -100.44631381476192",
1032,2021,Junio,2021-06-26,Sabado,09:30:00,Alcance,No guardó distancia,C4,Colonia,Industrial kalos,Avenida,Manuel ordoñez,"25.674240140675135, -100.45246755894486",
125,2021,Enero,2021-01-17,Domingo,16:00:00,Volcadura,Exceso de velocidad,C4,Colonia,Sin nombre,Avenida,Industriales  del pte,"25.684779, -100.487651",
943,2021,Junio,2021-06-19,Sabado,10:00:00,Diverso,Distraccion,C4,Colonia,Ixtlera,Boulevard,Diaz ordaz,"25.674414472768316, -100.42032885711497",
1034,2021,Junio,2021-06-26,Sabado,11:50:00,Alcance,No guardó distancia,C4,Colonia,Villa de las huertas,Avenida,Industriales del pte,"25.67439971543881, -100.42267134819916",
126,2021,Enero,2021-01-17,Domingo,20:32:00,Diverso,Distracción,C4,Colonia,San francisco,Calle,San pedro,"25.695409, -100.46703",
944,2021,Junio,2021-06-19,Sabado,11:00:00,Alcance,No guardó distancia,C4,Colonia,Protexa industrial,Avenida,Cuauhtémoc,"25.683559569935348, -100.44253341267988",
1040,2021,Junio,2021-06-26,Sabado,20:15:00,Alcance,No guardó distancia,C4,Colonia,El lechugal,Avenida,Industriales del pte,"25.68752995891287, -100.4957755143383",
127,2021,Enero,2021-01-17,Domingo,20:40:00,Diverso,Distracción,C4,Colonia,San gilberto,Calle,San pedro el alto,"25.69652, -100.463395",
950,2021,Junio,2021-06-19,Sabado,16:00:00,Diverso,Distraccion,C4,Colonia,Sin nombre col 11,Calle,Ahuitzal,"25.68386367715458, -100.430036243926",
1049,2021,Junio,2021-06-27,Domingo,06:10:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Sin nombre,Boulevard,Diaz ordaz,"25.674223863202535, -100.4307916660827",
128,2021,Enero,2021-01-17,Domingo,22:10:00,Salida del camino,Exceso de velocidad,C4,Colonia,Bosques la huasteca,Calle,Bosques la huasteca,"25.695679, -100.500511",
952,2021,Junio,2021-06-19,Sabado,17:50:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Parque industrial,Avenida,Cerro prieto,"25.68929855570205, -100.42804382180121",
1051,2021,Junio,2021-06-27,Domingo,13:20:00,Alcance,No guardó distancia,C4,Colonia,Rancho carvajal,Avenida,Manuel ordoñez,"25.683158015248747, -100.48649994172695",
129,2021,Enero,2021-01-18,Lunes,07:20:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Carretera,Villa de garcia,"25.711596, -100.518655",
953,2021,Junio,2021-06-19,Sabado,19:16:00,Diverso,Distraccion,C4,Colonia,Lomas del Poniente,Avenida,14 pte,"25.695148838012265, -100.45521588824731",
1054,2021,Junio,2021-06-27,Domingo,21:45:00,Alcance,No guardó distancia,C4,Colonia,La ixtlera,Calle,Bosques,"25.699083246576294, -100.49973053557747",
133,2021,Enero,2021-01-18,Lunes,10:30:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Cuauhtemoc,"25.680433, -100.439978",
960,2021,Junio,2021-06-20,Domingo,06:10:00,Estrellamiento,Exceso de velocidad,C4,Colonia,Carr.villa de garcia km 2.5,Calle,Angela rgz,"25.685099567317362, -100.49684648062403",
1055,2021,Junio,2021-06-27,Domingo,20:17:00,Diverso,Distracción,C4,Colonia,Sin nombre,Calle,Villa genova,"25.69132792031785, -100.44247807169923",
135,2021,Enero,2021-01-18,Lunes,11:55:00,Alcance,No guardó distancia,C4,Colonia,Sin nombre,Avenida,Cuauhtemoc,"25.679153, -100.439134",
961,2021,Junio,2021-06-20,Domingo,09:00:00,Alcance,No guardó distancia,C4,Colonia,Indust.las palmas,Avenida,Industriales del pte,"25.677291442252663, -100.4463217037196",
