"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
2,"Familia",201705,"2017-05",186,186,1496293200000,"May-2017"
2,"Familia",201706,"2017-06",254,254,1498885200000,"Jun-2017"
2,"Familia",201707,"2017-07",193,193,1501563600000,"Jul-2017"
2,"Familia",201708,"2017-08",208,208,1504242000000,"Ago-2017"
2,"Familia",201709,"2017-09",196,196,1506834000000,"Sep-2017"
2,"Familia",201710,"2017-10",166,166,1509516000000,"Oct-2017"
2,"Familia",201711,"2017-11",138,138,1512108000000,"Nov-2017"
2,"Familia",201712,"2017-12",145,145,1514786400000,"Dic-2017"
2,"Familia",201801,"2018-01",135,135,1517464800000,"Ene-2018"
2,"Familia",201802,"2018-02",145,145,1519884000000,"Feb-2018"
2,"Familia",201803,"2018-03",180,180,1522562400000,"Mar-2018"
2,"Familia",201804,"2018-04",149,149,1525150800000,"Abr-2018"
2,"Familia",201805,"2018-05",207,207,1527829200000,"May-2018"
2,"Familia",201806,"2018-06",205,205,1530421200000,"Jun-2018"
2,"Familia",201807,"2018-07",257,257,1533099600000,"Jul-2018"
2,"Familia",201808,"2018-08",194,194,1535778000000,"Ago-2018"
2,"Familia",201809,"2018-09",175,175,1538370000000,"Sep-2018"
2,"Familia",201810,"2018-10",167,167,1541052000000,"Oct-2018"
2,"Familia",201811,"2018-11",160,160,1543644000000,"Nov-2018"
2,"Familia",201812,"2018-12",139,139,1546322400000,"Dic-2018"
2,"Familia",201901,"2019-01",122,122,1549000800000,"Ene-2019"
2,"Familia",201902,"2019-02",133,133,1551420000000,"Feb-2019"
2,"Familia",201903,"2019-03",177,177,1554098400000,"Mar-2019"
2,"Familia",201904,"2019-04",163,163,1556686800000,"Abr-2019"
2,"Familia",201905,"2019-05",203,203,1559365200000,"May-2019"
2,"Familia",201906,"2019-06",177,177,1561957200000,"Jun-2019"
2,"Familia",201907,"2019-07",168,168,1564635600000,"Jul-2019"
2,"Familia",201908,"2019-08",222,222,1567314000000,"Ago-2019"
2,"Familia",201909,"2019-09",156,156,1569906000000,"Sep-2019"
2,"Familia",201910,"2019-10",178,178,1572588000000,"Oct-2019"
