 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
216,2022,ENERO-MARZO,COLONIA,SAN MIGUELITO,AVENIDA,PABLO LIVAS CRUZ SANTA MONICA Y SAN GERMAN,NO,SI,NO,NO,NO,NO,0,"25.63891030558657, -100.11138318689417",
217,2022,ENERO-MARZO,COLONIA,SAN MIGUELITO 1ER SECTOR,CALLE,PABLO LIVAS ENTRE SAN MATEO Y SAN JUAN,NO,SI,NO,SI,NO,SI,3,"25.63417613649476, -100.09816885243512",
218,2022,ENERO-MARZO,COLONIA,SAN MIGUELITO 1ER SECTOR,CALLE,PABLO LIVAS ENTRE SAN JUAN Y SAN ROBERTO,NO,NO,SI,SI,NO,SI,2,"25.634236838973038, -100.10080739548778",
221,2022,ENERO-MARZO,COLONIA,SANTA MONICA,CALLE,SAN ISIDRO CRUZ CON SANTA LUISA DE MARILLAC Y CATARINA LABOURNE,NO,SI,NO,SI,NO,NO,0,"25.621357457157593, -100.17443154456477",
227,2022,ENERO-MARZO,COLONIA,VALLE DE SANTA ISABEL,CALLE,CORUÑA CRUZ CON PAMPLONA,NO,SI,NO,NO,NO,NO,0,"25.68718545048264, -100.08719014599662",
230,2022,ENERO-MARZO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL HUIZACHE,NO,SI,SI,SI,NO,SI,2,"25.663996976991065, -100.10019889352216",
231,2022,ENERO-MARZO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DE LA MONTAÑA ENTRE VISTAS DEL CIELO Y AV. VISTAS DE LA ANACUA,NO,SI,NO,SI,NO,SI,3,"25.66833479802456, -100.10033034406715",
233,2022,ENERO-MARZO,COLONIA,VISTAS DEL SEMINARIO SECTOR 1,CALLE,SAN MARTIN ENTRE SAN LUCIO Y SAN PABLO,SI,SI,SI,SI,NO,NO,0,"25.620454256682414, -100.12242325912511",
234,2022,ENERO-MARZO,COLONIA,VISTAS DEL SEMINARIO SECTOR 2,CALLE,SAN FRANCISCO ENTRE SAN ALEJANDRO Y SAN CORNELIO,SI,SI,NO,SI,NO,SI,1,"25.61796689818071, -100.12196523153942",
239,2022,ENERO-MARZO,COLONIA,VIVIENDAS MAGDALENAS,AVENIDA,MAGDALENA ENTRE SENDERAO DE LA ROSA Y GLADIOLA,NO,SI,NO,NO,NO,NO,0,"25.61364880736404, -100.15542260414982",
240,2022,ENERO-MARZO,COLONIA,VIVIENDAS MAGDALENAS,AVENIDA,MAGDALENA ENTRE SENDERO DE LOS TULIPANES CRISTANTEMO,NO,SI,NO,NO,NO,NO,0,"25.61570993674998, -100.15380713241959",
242,2022,ENERO-MARZO,COLONIA,HECTOR CABALLERO,CALLE,CLAVEL ENTRE MARGARITA Y ALELI,NO,SI,NO,SI,NO,SI,3,"25.637288294507222, -100.12469927848181",
247,2022,ENERO-MARZO,COLONIA,LA TRINIDAD,AVENIDA,LA TRINIDAD CREUZ CON SAN VALENTIN,NO,SI,NO,SI,NO,NO,0,"25.616417831728498, -100.18137726472783",
248,2022,ENERO-MARZO,COLONIA,LA TRINIDAD,CALLE,SANTA NATALIA CRUZ CON SAN VALENTIN Y SAN PEDRO,NO,NO,NO,SI,NO,NO,0,"25.61590358938937, -100.18210149285144",
249,2022,ENERO-MARZO,RESIDENCIAL,LAS LOMAS,CALLE,LOMA REAL CRUZ CON LOMA LINDA Y LOMA BONITA,SI,SI,SI,SI,NO,NO,0,"25.65963585470022, -100.13157385325984",
258,2022,ENERO-MARZO,COLONIA,LOS REYES,CALLE,FERNANDO V ENTRE LUIS DE ARAGON,SI,SI,NO,SI,NO,SI,4,"25.642986898647692, -100.1460140885792",
1,2022,ABRIL-JUNIO,COLONIA,ACUEDUCTO,AVENIDA,QUERETARO Y ZEMPOALA,NO,SI,NO,SI,NO,NO,0,"25.6405169, -100.1766256",
4,2022,ABRIL-JUNIO,COLONIA,ARCADIA,AVENIDA,ARCADIA,SI,SI,NO,SI,NO,SI,8,"25.6108752, -100.1776292",
5,2022,ABRIL-JUNIO,INFONAVIT,BENITO JUAREZ,CALLE,SANTOS DEGOLLADO Y GRAL. MANUEL DOBLADO,SI,SI,SI,NO,NO,SI,1,"25.6519262, -100.0975772",
7,2022,ABRIL-JUNIO,COLONIA,CENTRO DE JUAREZ,CALLE,MIGUEL HIDALGO ENTRE SANTIAGO TAPIA Y VICENTE GUERRERO,SI,SI,SI,NO,NO,SI,17,"25.6465782, -100.0957352",
8,2022,ABRIL-JUNIO,COLONIA,COAHUILA,CALLE,SALTILLO CRUZ CON NUEVA ROSITA,SI,SI,NO,SI,NO,NO,0,"25.6620882, -100.1350242",
15,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ,CALLE,FUENTE BIZANTINA ENTRE FUENTE GRIEGA Y FUENTE LATINA,SI,NO,NO,NO,NO,NO,0,"25.6428902, -100.1093592",
22,2022,ABRIL-JUNIO,COLONIA,HEROES DE NACOZARI,CALLE,JESUS GARCIA ENTRE VENUSTIANO CARRANZA Y FRANCISCO VILLA,SI,SI,NO,SI,NO,NO,0,"25.6347432, -100.1844262",
23,2022,ABRIL-JUNIO,COLONIA,HEROES DE NACOZARI,CALLE,CAMINO A RANCHO VIEJO,SI,SI,SI,SI,NO,SI,4,"25.6287052, -100.1690472",
25,2022,ABRIL-JUNIO,COLONIA,JARDINES DE VILLA JUAREZ,CALLE,SANTA FE ENTRE ALEJANDRO GARZA LEAL Y VIOLETA,SI,SI,NO,SI,NO,SI,7,"25.6403632, -100.1045082",
26,2022,ABRIL-JUNIO,COLONIA,JARDINES DE VILLA JUAREZ,CALLE,ALAMO ENTRE FICUS Y VIOLETA,SI,NO,NO,SI,NO,NO,0,"25.6411042, -100.1023352",
29,2022,ABRIL-JUNIO,COLONIA,LA ESPERANZA,CALLE,LA ESPERANZA,SI,SI,SI,NO,NO,SI,2,"25.639856, -100.1239622",
34,2022,ABRIL-JUNIO,COLONIA,LOS CANTAROS,CALLE,AV. LOS CANTAROS ENTRE MARIA BONITA Y EL REY,SI,SI,NO,NO,NO,NO,0,"25.6310132, -100.1172042",
35,2022,ABRIL-JUNIO,COLONIA,LOS CANTAROS,CALLE,AV. LOS CANTAROS ENTRE PALOMA Y GUADALAJARA,SI,SI,NO,NO,NO,NO,0,"25.6312082, -100.1177932",
36,2022,ABRIL-JUNIO,COLONIA,LOS COMETAS,calle,SEDNA Y URANO,SI,NO,NO,SI,NO,NO,0,"25.6094722, -100.1560572",
39,2022,ABRIL-JUNIO,COLONIA,LOS COMETAS,AVENIDA,AVENIDA LAS TORRES ENTRE VENUS,SI,SI,NO,SI,NO,SI,2,"25.6116342, -100.1524982",
41,2022,ABRIL-JUNIO,COLONIA,LOS COMETAS,CALLE,TIERRA ENTRE MARTE,SI,SI,NO,SI,NO,NO,0,"25.6109032, -100.1542072",
43,2022,ABRIL-JUNIO,COLONIA,LOS LAURELES,CALLE,LOS PALMITOS,SI,SI,NO,SI,NO,NO,0,"25.621488, -100.1777002",
45,2022,ABRIL-JUNIO,COLONIA,LOS PUERTOS,CALLE,ANZURES ENTRE GALES Y AV. DEL RIO,SI,NO,NO,SI,NO,NO,0,"25.6900042, -100.1166232",
47,2022,ABRIL-JUNIO,COLONIA,LOS PUERTOS,CALLE,LOMA ORIENTE ENTRE AV. DEL RIO Y LOMA GRANDE,SI,NO,SI,NO,NO,NO,0,"25.6896766, -100.1024825",
52,2022,ABRIL-JUNIO,COLONIA,LOS REYES,CALLE,Felipe II Y ALBERTO I ENTRE CARLOS V Y LUSI DE ARAGON,SI,SI,NO,NO,NO,NO,0,"25.6438982, -100.1463222",
54,2022,ABRIL-JUNIO,COLONIA,LOS REYES,CALLE,Alfonso XIII Y LUIS XIV ENTRE CARLOS V Y LUIS DE ARAGON,SI,SI,NO,SI,NO,SI,4,"25.6458892, -100.1452252",
56,2022,ABRIL-JUNIO,COLONIA,LOS VALLES,CALLE,VALLES DE LOS FRESNOS CRUZ CON VALLE DE LOS OLIVOS Y VALLE DE LA PLATA,SI,NO,SI,NO,NO,SI,7,"25.6184962, -100.1679532",
59,2022,ABRIL-JUNIO,COLONIA,PASEO DEL PRADO,CALLE,Paseo de las Bugambilias CRUZ CON PASEO LAS ROSAS,SI,SI,SI,SI,NO,NO,0,"25.6502542, -100.1170122",
62,2022,ABRIL-JUNIO,COLONIA,PORTAL DE SAN ROQUE,CALLE,CALLE DE ANTIOQUIA,SI,SI,NO,NO,NO,NO,0,"25.6499242, -100.1360972",
63,2022,ABRIL-JUNIO,COLONIA,PORTAL DE SAN ROQUE,CALLE,FRACCIONAMIENTO AZUCENA,SI,NO,NO,NO,NO,NO,0,"25.649565, -100.1369282",
67,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,ALBACETE ENTRE BARCELONA Y ALICANTE,SI,NO,NO,SI,NO,SI,1,"25.6823709, -100.0924",
72,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,VALLADOLID ENTRE VALENCIA Y MADRID,SI,SI,NO,NO,NO,NO,0,"25.6715912, -100.0867552",
81,2022,ABRIL-JUNIO,COLONIA,RIBERAS DE LA MORENA,CALLE,AV. PASEO DE SAN JUAN ENTRE RIBERA DE LOS GZZ Y RIBERA DE LOS ALBA,SI,SI,NO,SI,NO,NO,0,"25.6492532, -100.0716132",
85,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SANTA GEROGINA ENTRE SANTA GIMENA Y SANTA EMILIA,SI,SI,NO,SI,NO,SI,1,"25.6192402, -100.1278382",
88,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,"SAN ANTONIO CRUZ CON SAN ENRIQUE, SANTA CAMELIA",SI,SI,SI,SI,NO,SI,8,"25.6200722, -100.1283762",
89,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN JUAN,CALLE,HECTOR ESPINO,SI,SI,NO,NO,NO,SI,3,"25.6472042, -100.1143142",
93,2022,ABRIL-JUNIO,COLONIA,SANTA MONICA,CALLE,SAN ISIDRO Y CAMINO A LAS ESPINAS,SI,SI,NO,NO,NO,SI,46,"25.6264657, -100.1744032",
94,2022,ABRIL-JUNIO,COLONIA,SANTA MONICA,CALLE,SAN ISIDRO Y SANTA ROSA DE LIMA,SI,SI,NO,SI,NO,NO,0,"25.623074, -100.1745137",
96,2022,ABRIL-JUNIO,COLONIA,SIERRA VISTA,CALLE,SIERRA MOJADAY SIERRA ZACATECAS,SI,SI,NO,NO,NO,SI,1,"25.6379462, -100.1659872",
100,2022,ABRIL-JUNIO,COLONIA,TERRANOVA,CALLE,EL SABINAL ENTRE  RIO CENEPA Y RIO CHAO,SI,NO,NO,NO,NO,NO,0,"25.6646322, -100.1077942",
103,2022,ABRIL-JUNIO,COLONIA,VALLE DE REAL,CALLE,VALLE CORTES Y VALLE OCASO,SI,NO,NO,SI,NO,NO,0,"25.6109652, -100.1658302",
106,2022,ABRIL-JUNIO,COLONIA,VALLE REAL,AVENIDA,AVENIDA VALLE REAL ENTRE VALLE DE CORTEZ Y VALLE REAL,SI,SI,NO,SI,NO,SI,8,"25.6097772, -100.1614702",
107,2022,ABRIL-JUNIO,COLONIA,VALLE SUR,AVENIDA,VALLE SUR,SI,NO,SI,SI,NO,SI,1,"25.655336, -100.1480152",
113,2022,ABRIL-JUNIO,COLONIA,VILLA LUZ,CALLE,ViILLA MONACO CRUZ CON VILLA ROAL,SI,SI,NO,NO,NO,NO,0,"25.6398172, -100.1202742",
116,2022,ABRIL-JUNIO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN SEBASTIAN  Y SAN FRANCISCO,SI,SI,NO,NO,NO,SI,2,"25.6351852, -100.1652912",
120,2022,ABRIL-JUNIO,COLONIA,VILLAS DE ORIENTE,AVENIDA,VILLA ESPAÑA CRUZ CON VILLA CARTAGENA,SI,SI,NO,SI,NO,NO,0,"25.6567332, -100.1149512",
121,2022,ABRIL-JUNIO,COLONIA,VILLAS DE SAN JUAN,CALLE,AV PASEO SAN JUAN ENTRE LIRIO Y ZINNIA,SI,SI,NO,SI,NO,NO,0,"25.6510832, -100.0747832",
122,2022,ABRIL-JUNIO,COLONIA,VILLAS DE SAN JUAN,CALLE,FLOR DE BELEN ENTRE NOCHE BUENA Y ROSA,SI,SI,NO,NO,NO,NO,0,"25.6559472, -100.0761332",
125,2022,ABRIL-JUNIO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL ORIENTE  ENTRE VISTA DE LA MONTAÑA Y AV. VISTAS DEL NORTE,SI,SI,NO,SI,NO,SI,1,"25.6653222, -100.0964242",
128,2022,ABRIL-JUNIO,COLONIA,ARBOLEDAS DE LOS NARANJOS,CALLE,"CAMINO A RANCHO VIEJO, LOMAS DE ECUADOR, LOMAS DE SUECIA",NO,SI,SI,SI,NO,SI,3,"25.628959402669356, -100.16850786076428",
129,2022,ABRIL-JUNIO,COLONIA,AURORA,CALLE,ANDROMEDA ENTRE ORION Y AURORA,SI,SI,NO,NO,NO,SI,5,"25.621455716235637, -100.11739436746961",
133,2022,ABRIL-JUNIO,INFONAVIT,BENITO JUAREZ,CALLE,ARTEAGA ENTRE GRAL. JESUS GONZALEZ ORTEGA,NO,SI,NO,NO,NO,NO,0,"25.6521603380868, -100.09635660022015",
134,2022,ABRIL-JUNIO,INFONAVIT,BENITO JUAREZ,CALLE,MANUEL DOBLADO ENTRE JUAN ESCOTIA Y JUAN DE LA BARRERA,NO,SI,NO,SI,NO,NO,0,"25.653560024199276, -100.09964490309304",
136,2022,ABRIL-JUNIO,COLONIA,BOSQUES DEL SEMINARIO,CALLE,PASEO DEL SEMINARIO ENTRE VIOLETAS Y AZUCENAS,SI,SI,SI,SI,NO,NO,0,"25.617017971598944, -100.0934899521282",
137,2022,ABRIL-JUNIO,COLONIA,BOSQUES DEL SEMINARIO,CALLE,PASEO DEL SEMINARIO ENTRE ROSA Y NOGALES,SI,NO,NO,NO,NO,NO,0,"25.615355279019006, -100.0934594625906",
139,2022,ABRIL-JUNIO,COLONIA,CERRO DE LA SILLA,AVENIDA,SIERRA MADRE CRUZ CON CRUZ AZUL,NO,SI,NO,NO,NO,NO,0,"25.618216744372443, -100.14433551490939",
142,2022,ABRIL-JUNIO,COLONIA,COLINAS DE SAN JUAN,CALLE,MEZQUITE CRUZ CON  YUCA,NO,SI,NO,SI,NO,NO,0,"25.633045335831323, -100.08807548529919",
143,2022,ABRIL-JUNIO,COLONIA,CONCORDIAS,CALLE,RUBI ENTRE CORAL Y ONIX,NO,SI,NO,NO,NO,SI,1,"25.640967185340198, -100.12566264528284",
145,2022,ABRIL-JUNIO,COLONIA,CONCORDIAS 2DO SECTOR,CALLE,PASEO DE LOS CONQUISTADORES CRUZ CON PASEO DE LOS NAVEGANTES,NO,SI,NO,NO,NO,SI,2,"25.639075027396625, -100.12633856194788",
147,2022,ABRIL-JUNIO,COLONIA,EL SABINAL,CALLE,CANELOS,NO,SI,SI,SI,NO,SI,3,"25.65443980997629, -100.10944578122452",
148,2022,ABRIL-JUNIO,COLONIA,EL SABINAL,CALLE,DURAZNOS ENTRE NOGALES,NO,SI,NO,SI,NO,NO,0,"25.65378203772451, -100.11290585891629",
149,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ,AVENIDA,DE LAS FUENTES CRUZ CON FUENTE DE LA ALEGRIA,NO,SI,NO,SI,NO,NO,0,"25.646215830219276, -100.10299446463782",
150,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ 3ER SECTOR,CALLE,ALEJANDRO GARZA ENTRE FUENTE COMPUESTA Y FUENTE TORNEADA,SI,SI,NO,NO,NO,NO,0,"25.640626222683192, -100.10526420206763",
151,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ 3ER SECTOR,CALLE,FUENTE ANILLADA ENTRE FUENTE ROMANA SUR Y CAPITEL,SI,NO,NO,NO,NO,NO,0,"25.641803207324468, -100.10557756098366",
155,2022,ABRIL-JUNIO,COLONIA,HACIENDA SAN MARCOS,CALLE,SAN FRANCISCO ENTRE HACIENDA BARCELONA Y HACIENDA MADRID,NO,SI,SI,SI,NO,NO,0,"25.629018842982425, -100.15329033974427",
162,2022,ABRIL-JUNIO,COLONIA,MIRADOR DE SAN ANTONIO SECTOR 8,CALLE,DEMAS ENTRE JOSUE Y CARSENA,NO,SI,NO,NO,NO,SI,1,"25.64263779941326, -100.06102494963514",
166,2022,ABRIL-JUNIO,COLONIA,MONTEVERDE,CALLE,MONTE PELATINO CRUZ CON MONTE ROJO Y MONTE ALBAN,NO,SI,SI,NO,NO,SI,3,"25.647353721991585, -100.15678288237845",
167,2022,ABRIL-JUNIO,FRACCIONAMIENTO,PARAJE JUAREZ,CALLE,PARAJE JUAREZ ENTRE RIO DE PLATA Y RIO DANUBIO,SI,SI,SI,SI,NO,SI,6,"25.637364580955936, -100.09304043873867",
168,2022,ABRIL-JUNIO,COLONIA,PASEO ANDALUZ,AVENIDA,TENRIFE ENTRE MALAGA,NO,SI,SI,SI,NO,NO,0,"25.639958238085427, -100.11676206640529",
171,2022,ABRIL-JUNIO,COLONIA,PASEO DE LAS LOMAS,CALLE,LOMA BONITA CRUZ CON LOMA DE TRONCOS,NO,SI,SI,NO,NO,SI,4,"25.638872180109647, -100.11592130274263",
172,2022,ABRIL-JUNIO,COLONIA,PASEO DE LAS LOMAS,CALLE,LOMA REDONDA CRUZ CON LOMA BONITA,NO,SI,NO,NO,NO,SI,2,"25.638885738414213, -100.11611680513761",
174,2022,ABRIL-JUNIO,COLONIA,PASEO DEL ACUEDUCTO,CALLE,ACUEDUCTO QUERETARO ENTRE ZEMPOALA,SI,NO,NO,SI,NO,NO,0,"25.64034553366491, -100.17697008644075",
179,2022,ABRIL-JUNIO,COLONIA,PORTAL DE VAQUERIAS,CALLE,PUNTILLA ENTRE CASITAS Y SAN RAFAEL,NO,NO,NO,SI,NO,NO,0,"25.63941673972566, -100.1472300536005",
180,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,GILBRATOR CRUZ CON MADRID Y VALLADOLID,NO,SI,NO,SI,NO,NO,0,"25.67700682914796, -100.09189472393562",
183,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,SEVILLA ENTRE CD. REAL,NO,SI,NO,NO,NO,NO,0,"25.678962530292733, -100.09389609392726",
192,2022,ABRIL-JUNIO,COLONIA,PRADERAS DEL ORIENTE,CALLE,DESIERTO DE ARABIGO CRUZ CON DESIERTO DE ARGENTINA,SI,SI,NO,SI,NO,NO,0,"25.621699462928955, -100.09040322775535",
193,2022,ABRIL-JUNIO,COLONIA,PRADERAS DEL ORIENTE,CALLE,DESIERTO DE ARIBAGO,NO,SI,SI,NO,NO,NO,0,"25.621591452530303, -100.08902265742493",
195,2022,ABRIL-JUNIO,COLONIA,QUINTA LAS SABINAS,CALLE,ALAMILLO ENTRE LAS SABINAS Y ALAMO,NO,SI,NO,NO,NO,SI,1,"25.662223214849362, -100.1246759385781",
196,2022,ABRIL-JUNIO,COLONIA,RIVERAS DEL SOL 1ER SECTOR,CIRCUITO,ORION,SI,SI,NO,SI,NO,NO,0,"25.646528855776474, -100.11914054670513",
197,2022,ABRIL-JUNIO,COLONIA,RIVERAS DEL SOL 2DO SECTOR,CALLE,VELA CRUZ CON BOLANS,NO,NO,NO,SI,NO,NO,0,"25.64562453479694, -100.12014905726033",
198,2022,ABRIL-JUNIO,COLONIA,RIVERAS DEL SOL 3ER SECTOR,CALLE,IDRA CRUZ CON LEO,NO,SI,NO,SI,NO,NO,0,"25.64776442764094, -100.12117366109993",
202,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SANTA GALILEA CRUZ CON SANTA JIMENZ Y SANTA EMILIA,SI,SI,NO,SI,NO,NO,0,"25.61999910782791, -100.12675930309378",
206,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN ANTONIO CRUZ CON SAN FRANCISCO,SI,SI,SI,SI,NO,SI,2,"25.620212505098984, -100.12762168470043",
209,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN FELIPE ENTRE SAN ERNESTO Y SAN FELIX,NO,SI,SI,NO,NO,SI,1,"25.62234110760183, -100.12444986076441",
211,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN CARLOS ENTRE SANTA CRUZ Y SANTA CONSTANZA,NO,SI,SI,NO,NO,NO,0,"25.62009432694074, -100.12838265544117",
217,2022,ABRIL-JUNIO,COLONIA,SAN MIGUELITO 1ER SECTOR,CALLE,PABLO LIVAS ENTRE SAN MATEO Y SAN JUAN,NO,SI,NO,SI,NO,SI,3,"25.63417613649476, -100.09816885243512",
218,2022,ABRIL-JUNIO,COLONIA,SAN MIGUELITO 1ER SECTOR,CALLE,PABLO LIVAS ENTRE SAN JUAN Y SAN ROBERTO,NO,NO,SI,SI,NO,SI,2,"25.634236838973038, -100.10080739548778",
219,2022,ABRIL-JUNIO,COLONIA,SAN MIGUELITO 2DO SECTOR,CALLE,SAN JORGE CRUZ CON SAN BENITO,NO,SI,NO,NO,NO,NO,0,"25.635989080601213, -100.10155434924987",
222,2022,ABRIL-JUNIO,COLONIA,SANTA MONICA,CALLE,SANTA BARBARA ENTRE SAN ANTONIO Y SAN JUAN,NO,SI,SI,NO,NO,NO,0,"25.628924610392872, -100.17572805354662",
225,2022,ABRIL-JUNIO,COLONIA,URBIVILLA,CALLE,DEL METAL CRUZ CON AGATA,NO,SI,NO,NO,NO,NO,0,"25.684546827850742, -100.08745704456395",
228,2022,ABRIL-JUNIO,COLONIA,VALLE DE SANTA ISABEL,CALLE,PAMPLONA CRUZ CON SEGOVIA,NO,SI,NO,NO,NO,NO,0,"25.66757287339815, -100.07590144462877",
230,2022,ABRIL-JUNIO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL HUIZACHE,NO,SI,SI,SI,NO,SI,2,"25.663996976991065, -100.10019889352216",
231,2022,ABRIL-JUNIO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DE LA MONTAÑA ENTRE VISTAS DEL CIELO Y AV. VISTAS DE LA ANACUA,NO,SI,NO,SI,NO,SI,3,"25.66833479802456, -100.10033034406715",
232,2022,ABRIL-JUNIO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL NORTE CRUZ CON VISTAS DEL ORIENTE Y VISTAS DE LAS FLORES,NO,NO,NO,SI,NO,NO,0,"25.664644821327634, -100.09607201796744",
246,2022,ABRIL-JUNIO,COLONIA,LA ESPERANZA,CALLE,SEPTIMA ENTRE LAS TORRES CONCORDIAS,NO,SI,SI,SI,NO,SI,2,"25.64006562370022, -100.12388177269177",
249,2022,ABRIL-JUNIO,RESIDENCIAL,LAS LOMAS,CALLE,LOMA REAL CRUZ CON LOMA LINDA Y LOMA BONITA,SI,SI,SI,SI,NO,NO,0,"25.65963585470022, -100.13157385325984",
251,2022,ABRIL-JUNIO,COLONIA,LOS COMETAS,CALLE,URANO ENTRE SOL,NO,SI,NO,NO,NO,NO,0,"25.609603922028597, -100.15549338814702",
254,2022,ABRIL-JUNIO,COLONIA,LOS CYRANOS,CALLE,LOS RENNES ENTRE LYON Y TROYE,NO,SI,SI,NO,NO,NO,0,"25.637139546992397, -100.09459401703617",
255,2022,ABRIL-JUNIO,COLONIA,LOS ENCINOS,AVENIDA,LOS ENCINOS ENTRE NOGALES Y SUCES,NO,SI,NO,NO,NO,NO,0,"25.645998996872613, -100.11631771741489",
256,2022,ABRIL-JUNIO,COLONIA,LOS ENCINOS,AVENIDA,LOS ENCINOS ENTRE PIRUL Y MEZQUITE,NO,SI,NO,NO,NO,NO,0,"25.644132239299626, -100.11769230014507",
1,2022,JULIO-SEPTIEMBRE,COLONIA,ACUEDUCTO,AVENIDA,QUERETARO Y ZEMPOALA,NO,SI,NO,SI,NO,NO,0,"25.6405169, -100.1766256",
7,2022,JULIO-SEPTIEMBRE,COLONIA,CENTRO DE JUAREZ,CALLE,MIGUEL HIDALGO ENTRE SANTIAGO TAPIA Y VICENTE GUERRERO,SI,SI,SI,NO,NO,SI,17,"25.6465782, -100.0957352",
9,2022,JULIO-SEPTIEMBRE,COLONIA,COLINAS DEL SOL,AVENIDA,COLINAS DEL SOL Y SANTA EMMA GZZ ALCARAZ,SI,SI,SI,SI,NO,NO,0,"25.6686992, -100.1270912",
10,2022,JULIO-SEPTIEMBRE,COLONIA,FOMERREY 131,CALLE,24 de Febrero CRUZ CON 21 DE MARZO,SI,SI,NO,NO,NO,SI,6,"25.6480682, -100.1068932",
13,2022,JULIO-SEPTIEMBRE,COLONIA,FUENTES DE JUAREZ,CALLE,ALEJANDRO GARZA LEAL ENTRE FUENTE COMPUESTA Y FUENTE TORNEADA,SI,SI,NO,NO,NO,NO,0,"25.6403332, -100.1057712",
14,2022,JULIO-SEPTIEMBRE,COLONIA,FUENTES DE JUAREZ,CALLE,FUENTE ANILLADA ENTRE FUENTE ROMANA SUR Y FUENTE DE CAPITEL,SI,SI,NO,NO,NO,NO,0,"25.6419042, -100.1061952",
16,2022,JULIO-SEPTIEMBRE,COLONIA,FUENTES DE JUAREZ,CALLE,FLOR DEL AMOR ENTRE EN MEDIO DEL PARQUE DE BEIBOL,NO,NO,NO,SI,NO,NO,0,"25.6457352, -100.1018172",
19,2022,JULIO-SEPTIEMBRE,COLONIA,HACIENDA SANTA LUCIA,CALLE,HACIENDA SANTA BARBARA,SI,NO,NO,NO,NO,NO,0,"25.6298732, -100.1088652",
24,2022,JULIO-SEPTIEMBRE,COLONIA,JARDINES DE LA SILLA,CALLE,NOGAL,NO,NO,NO,SI,NO,NO,0,"25.6253282, -100.1862312",
29,2022,JULIO-SEPTIEMBRE,COLONIA,LA ESPERANZA,CALLE,LA ESPERANZA,SI,SI,SI,NO,NO,SI,2,"25.639856, -100.1239622",
30,2022,JULIO-SEPTIEMBRE,COLONIA,LA TRINIDAD,CALLE,SAN ROBERTO,NO,SI,NO,SI,NO,NO,0,"25.6178352, -100.1791572",
32,2022,JULIO-SEPTIEMBRE,COLONIA,LOS ARCOS,CALLE,SANTA ELENA,NO,SI,NO,NO,NO,NO,0,"25.652864, -100.1314942",
33,2022,JULIO-SEPTIEMBRE,COLONIA,LOS CANTAROS,CALLE,AV. MISION ENTRE PASEO SAN DIEGO Y SAN BERNABE,NO,SI,NO,SI,NO,NO,0,"25.6356632, -100.1150182",
37,2022,JULIO-SEPTIEMBRE,COLONIA,LOS COMETAS,CALLE,ASTROS ENTRE DORADO Y CASTOR,SI,SI,NO,NO,NO,NO,0,"25.6073882, -100.1565902",
44,2022,JULIO-SEPTIEMBRE,COLONIA,LOS NARANJOS,CALLE,LIMONES Y TORONJAS,SI,SI,NO,SI,NO,NO,0,"25.6338682, -100.1764242",
47,2022,JULIO-SEPTIEMBRE,COLONIA,LOS PUERTOS,CALLE,LOMA ORIENTE ENTRE AV. DEL RIO Y LOMA GRANDE,SI,NO,SI,NO,NO,NO,0,"25.6896766, -100.1024825",
54,2022,JULIO-SEPTIEMBRE,COLONIA,LOS REYES,CALLE,Alfonso XIII Y LUIS XIV ENTRE CARLOS V Y LUIS DE ARAGON,SI,SI,NO,SI,NO,SI,4,"25.6458892, -100.1452252",
