 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
227,2022,ABRIL-JUNIO,COLONIA,ARBOLEDAS DE SANTA CECILIA,CALLE,SANTA MONICA Y SAN GABRIEL,NO,SI,NO,SI,SI,NO,0,"25.68436870415715, -100.16339020602192",
228,2022,ABRIL-JUNIO,COLONIA,DOS RIOS,CALLE,RIO ANA Y RIO SOFIA,NO,SI,NO,NO,NO,NO,0,"25.67739335640542, -100.16431773492316",
230,2022,ABRIL-JUNIO,COLONIA,DOS RIOS 11 SECTOR,CALLE,RIO PAPALOAPAN Y RIO LA SILLA,NO,NO,SI,SI,NO,SI,30,"25.678256293536226, -100.16416798538805",
238,2022,ABRIL-JUNIO,COLONIA,ARBOLEDAS DE SANTA CRUZ,CALLE,"VIOLETA Y TURQUEZA, LATON",NO,SI,NO,NO,NO,NO,0,"25.666369270643013, -100.16331272576078",
243,2022,ABRIL-JUNIO,COLONIA,SANTA CRUZ,CALLE,DIAGONAL SANTA CRUZ Y OCRE,NO,SI,SI,SI,NO,SI,3,"25.674053243195157, -100.15519293818045",
245,2022,ABRIL-JUNIO,COLONIA,SANTA CRUZ 3ER SECTOR,CALLE,MANGANESO Y TORINA,NO,SI,NO,SI,NO,SI,2,"25.671063315106046, -100.15638691737279",
249,2022,ABRIL-JUNIO,COLONIA,VILLA DEL RIO,AVENIDA,AV.CRISPIN TREVIÑO Y RIO SALVADOR,NO,SI,SI,SI,SI,SI,4,"25.674655740935783, -100.18086114160684",
251,2022,ABRIL-JUNIO,COLONIA,DAVID CAVAZOS/CRISPIN TREVIÑO,CALLE,"PALMA , 2º PRIVADA Y LOS MANANTIALES",NO,SI,NO,NO,NO,NO,0,"25.67418193947718, -100.1794471464609",
255,2022,ABRIL-JUNIO,COLONIA,RINCON DEL CONTRY,CALLE,JOSE CELA Y JULIO CORTAZAR,SI,SI,SI,SI,NO,SI,4,"25.65996627148968, -100.26109171223432",
264,2022,ABRIL-JUNIO,COLONIA,VALLE DEL CONTRY,CALLE,VALLE DE MARSALA Y LAS AMERICAS,NO,NO,NO,NO,NO,SI,4,"25.651559630048524, -100.26650069824368",
265,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA(COLOSIO),CALLE,"MANUEL ALTAMIRANO, LAS AMERICAS",NO,SI,SI,NO,NO,SI,5,"25.65034847472283, -100.26713398894955",
266,2022,ABRIL-JUNIO,COLONIA,VALLE DEL CONTRY,CALLE,ACUEDUCTO Y VALLE DE LOS REYES,NO,SI,SI,NO,NO,SI,4,"25.658329399395985, -100.26344035574884",
269,2022,ABRIL-JUNIO,COLONIA,CONTRY SOL,CALLE,ALFREDO NOBEL Y PERL P.S.BUCKS,SI,SI,SI,NO,NO,SI,8,"25.653936958770775, -100.26278151217703",
270,2022,ABRIL-JUNIO,COLONIA,CONTRY SOL 3°,CALLE,RAY BRADBURY Y LAS AMERICAS,NO,NO,NO,NO,NO,NO,0,"25.652755695371283, -100.26379355158728",
275,2022,ABRIL-JUNIO,COLONIA,CONTRY 4 SECOR,CALLE,LAS AMERICAS (FRENTE A CORREOS),NO,NO,SI,NO,SI,SI,4,"25.64734562871074, -100.26862452626719",
278,2022,ABRIL-JUNIO,COLONIA,CONTRY LA ESCONDIDA,CALLE,PTOLOMEO Y BENJAMIN FRANKLIN,NO,NO,NO,NO,NO,NO,0,"25.62630672253363, -100.26629050136313",
279,2022,ABRIL-JUNIO,COLONIA,CONTRY SOL 8VO SEC VITAPISTA,CALLE,ALFREDO NOBEL Y ESCRITORES MEXICANOS,SI,SI,SI,NO,NO,SI,7,"25.64783050015895, -100.26377474681358",
281,2022,ABRIL-JUNIO,COLONIA,VALLE DEL CONTRY 2do SECTOR,CALLE,RIO LA SILLAY VALLE DE SAN LORENZO,NO,NO,NO,NO,NO,NO,0,"25.6591269660932, -100.26658415323425",
282,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA,CALLE,FRANCISCO GOITIA Y CLEMENTE OROZCO,NO,NO,NO,NO,NO,NO,0,"25.644375204868286, -100.26548662117249",
284,2022,ABRIL-JUNIO,COLONIA,PUNTA CONTRY,CALLE,RAFAEL SANZIO Y RAFAEL ALBERTI,NO,NO,NO,NO,NO,NO,0,"25.64507962154976, -100.26240940168653",
285,2022,ABRIL-JUNIO,COLONIA,CONTRY 8VO SEC,CALLE,GRECO Y RENACIMIENTO,NO,NO,NO,NO,NO,NO,0,"25.64367071900124, -100.26111163594898",
288,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA (PARQUE HUNDIDO),CALLE,ALFONSO REYES Y EINSTEIAN,NO,NO,NO,NO,NO,NO,0,"25.639290665393656, -100.2658077967088",
293,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA,CALLE,ALFONSO REYES (MIRADOR),NO,NO,NO,NO,NO,NO,0,"25.6350577677745, -100.26512979225403",
294,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA 1er SECTOR,CALLE,GALILEO Y ANAXAGORAS,NO,NO,NO,NO,NO,NO,0,"25.626358145418646, -100.2687520154514",
295,2022,ABRIL-JUNIO,COLONIA,CONTRY LA ESCONDIDA,CALLE,ALEJANDRO DUMAS Y EINTEIN,NO,NO,NO,NO,NO,NO,0,"25.631766574751936, -100.26604580829702",
297,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA,CALLE,DESCARTES Y TORRICELI,NO,NO,NO,NO,NO,NO,0,"25.627560155641, -100.26957922420125",
302,2022,ABRIL-JUNIO,COLONIA,CONTRY 1 ER SECTOR,CALLE,COPERNICO Y EPICUERO,NO,NO,NO,NO,NO,NO,0,"25.622922701089074, -100.26672789954435",
303,2022,ABRIL-JUNIO,COLONIA,CONTRY 1 ER SECTOR,CALLE,SOCRATES Y LAS AMERICAS,NO,NO,NO,NO,NO,NO,0,"25.62462197992724, -100.27044419202241",
304,2022,ABRIL-JUNIO,COLONIA,PEDREGAL LA SILLA,CALLE,LAS AMERICAS Y CABO CATOCHE,NO,NO,NO,NO,NO,NO,0,"25.646962405824866, -100.2688130013443",
305,2022,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA 1 ER SEC,CALLE,ABRAHAM LINCOLN Y LAS AMERICAS,NO,NO,NO,NO,NO,NO,0,"25.62576814089862, -100.27165896070652",
308,2022,ABRIL-JUNIO,COLONIA,PUESTA DEL SOL,CALLE,PUESTA DEL RIO Y PUESTA DEL PARQUE,NO,NO,NO,NO,NO,NO,0,"25.66510346081619, -100.25868712642205",
309,2022,ABRIL-JUNIO,COLONIA,CONTRY SOL 5to SECTOR,CALLE,JOSE JUAN TABLADA Y EFRAIN HUERTA,NO,SI,SI,SI,NO,SI,4,"25.65742198454776, -100.25689082861685",
311,2022,ABRIL-JUNIO,COLONIA,BOSQUES DE LA PASTORA,CALLE,JOSE PEON Y CONTRERAS Y AVE. BOSQUES DE LA PASTORA,NO,NO,NO,NO,NO,NO,0,"25.659736778594404, -100.25459638866205",
313,2022,ABRIL-JUNIO,COLONIA,BOSQUES DE LA SIERRA,CALLE,BOSQUES DEL PARQUE Y BOSQUE DE LOS FRESNOS,NO,NO,NO,NO,NO,NO,0,"25.658553616616295, -100.25263805569972",
315,2022,ABRIL-JUNIO,COLONIA,PRIVADAS DEL CONTRY,CALLE,FLAMINGOS Y QUETZALES,NO,SI,NO,NO,NO,NO,0,"25.660793391428378, -100.24181728161858",
318,2022,ABRIL-JUNIO,COLONIA,LOMAS DE TOLTECA,CALLE,FRANCISCO MUNGUIA Y LOMAS DE TOLTECA,NO,SI,NO,NO,NO,NO,0,"25.660391879409563, -100.2379352655738",
321,2022,ABRIL-JUNIO,COLONIA,LA ROSITA,CALLE,COAHUILA Y TAMAULIPAS,NO,SI,NO,NO,NO,NO,0,"25.669731627219637, -100.23192681954892",
323,2022,ABRIL-JUNIO,COLONIA,VIVEINDA POPULAR,CALLE,LAZARO CARDENAS Y BAJA CALIFORNIA,NO,SI,SI,SI,NO,SI,4,"25.66465395418275, -100.23310587372768",
324,2022,ABRIL-JUNIO,COLONIA,VIVEINDA POPULAR,CALLE,ESTADO DE HIDALGO Y LAZARO CARDENAS,NO,SI,NO,NO,NO,NO,0,"25.66162077399289, -100.23538562938354",
333,2022,ABRIL-JUNIO,COLONIA,MIRASOL,CALLE,GUERRERO Y CUARTA PRIVADA,NO,SI,SI,SI,NO,SI,3,"25.663795974500108, -100.23050360741945",
337,2022,ABRIL-JUNIO,COLONIA,20 DE NOVIEMBRE,CALLE,AVE DE LOS REYES Y NIÑOS HEROESS,NO,SI,NO,NO,NO,NO,0,"25.672774082025573, -100.22520818709317",
338,2022,ABRIL-JUNIO,COLONIA,20 DE NOVIEMBRE,CALLE,AVE NUEVO LEON Y PINO SUAREZ,NO,SI,NO,NO,NO,NO,0,"25.67202653651273, -100.22823578520466",
339,2022,ABRIL-JUNIO,COLONIA,20 DE NOVIEMBRE,CALLE,BENITO JUAREZ Y LOS REYES,NO,SI,NO,NO,NO,NO,0,"25.67602047639451, -100.22442838104921",
342,2022,ABRIL-JUNIO,COLONIA,LA ROCA,CALLE,LAS TORRES Y RAFAEL RAMIREZ,NO,SI,NO,SI,NO,NO,0,"25.67130613267233, -100.221690286547",
345,2022,ABRIL-JUNIO,COLONIA,PARQUES DE GUADALUPE(ARROYO),CALLE,LAS TORRES Y NOCHE BUENA,NO,NO,SI,NO,NO,NO,0,"25.67158153687678, -100.2174089048239",
347,2022,ABRIL-JUNIO,COLONIA,GUADALUPE VICTORIA,CALLE,BENITO JUAREZ Y REVOLUCION,NO,SI,NO,SI,NO,NO,0,"25.669118456632503, -100.21551561987006",
348,2022,ABRIL-JUNIO,COLONIA,RAFAEL RAMIREZ,CALLE,ELOY CAVAZOS Y RAFAEL RAMIREZ,NO,SI,NO,SI,NO,NO,0,"25.65862695509226, -100.22322620053413",
353,2022,ABRIL-JUNIO,COLONIA,JOSE MA. LUIS MORA,CALLE,SERVANDO CANALES Y GRAL. GONZALEZ,NO,SI,NO,NO,NO,NO,0,"25.65777711207651, -100.22076858030549",
355,2022,ABRIL-JUNIO,COLONIA,EL MILAGRO,CALLE,FATIMA Y TEPEYAC,NO,SI,SI,SI,NO,NO,0,"25.661173044642617, -100.21752573687046",
357,2022,ABRIL-JUNIO,COLONIA,CERRADAS DE LA SILLA,CALLE,BENITO JUAREZ Y CERRADA NORTE,NO,SI,NO,NO,NO,SI,3,"25.660152779353318, -100.21792311660501",
360,2022,ABRIL-JUNIO,COLONIA,ARBOLEDAS DE LA SILLA,CALLE,FIDEL VELAZQUEZ Y F. GONZALEZ,NO,SI,NO,NO,NO,NO,0,"25.650896789825904, -100.22602768060712",
364,2022,ABRIL-JUNIO,COLONIA,RAYMUNDO ALMAGUER,CALLE,RAYMUNDO ALMAGUER Y CERRO DEL FRAYLE,NO,SI,NO,NO,NO,NO,0,"25.65274253807668, -100.221080313727",
379,2022,ABRIL-JUNIO,COLONIA,VILLA OLIMPICA,CALLE,INGLATERRA Y CUBA,NO,SI,SI,SI,NO,SI,4,"25.64758209096675, -100.20854586165831",
381,2022,ABRIL-JUNIO,COLONIA,VILLA OLIMPICA,CALLE,INGLATERRA Y UNION SOVIETICA,NO,SI,SI,SI,NO,SI,4,"25.647058150418786, -100.20948574747416",
385,2022,ABRIL-JUNIO,COLONIA,RESIDENCIAL SAN EDUARDO,CALLE,PRIV. SAN EDUARDO NORTE Y ARTURO B. DE LA GARZA,NO,SI,SI,NO,NO,NO,0,"25.6477833832811, -100.21130614906767",
388,2022,ABRIL-JUNIO,COLONIA,UNIDAD PILOTO,CALLE,MARIANO ESCOBEDO Y PRIV. MARIANO ESCOBEDO,NO,SI,NO,NO,NO,NO,0,"25.642718557642365, -100.21574988132014",
389,2022,ABRIL-JUNIO,COLONIA,VICENTE FERRER,CALLE,NOE HERNANDEZ Y ESTHER MENA,NO,SI,NO,SI,NO,NO,0,"25.642411083264605, -100.21494207770944",
390,2022,ABRIL-JUNIO,COLONIA,VICENTE FERRER,CALLE,PAJARO AZUL Y MARIANO ESCOBEDO,NO,SI,SI,NO,NO,NO,0,"25.64255317906183, -100.21474644106374",
,2022,ABRIL-JUNIO,COLONIA,2 DE MAYO,,FRESNO Y SABINO,,,,,,,,"25.659662510036263, -100.2103647812139",
394,2022,ABRIL-JUNIO,COLONIA,INFONAVIT LA JOYA 5to SECTOR,CALLE,NORA QUINTANA Y CARMEN SERDAN,NO,SI,NO,NO,NO,NO,0,"25.72566981192607, -100.19605460086366",
398,2022,ABRIL-JUNIO,COLONIA,ROSITA 4to SECTOR,AVENIDA,COSTA AZUL Y AV. DEL PARAISO,NO,SI,SI,NO,NO,SI,3,"25.684365540117415, -100.19675677148916",
402,2022,ABRIL-JUNIO,COLONIA,LAS SABINAS,AVENIDA,PLUTARCO ELIAS CALLES Y TULUM,NO,SI,SI,SI,NO,SI,4,"25.688130690017406, -100.1900938261915",
408,2022,ABRIL-JUNIO,COLONIA,FAISANES 1,CALLE,HALCON Y CIGÜEÑA,NO,SI,SI,SI,NO,SI,1,"25.690734556942743, -100.17888829633384",
412,2022,ABRIL-JUNIO,COLONIA,SANTA CLARA,CALLE,OJINAGA Y URUACHI,NO,SI,SI,SI,NO,SI,2,"25.68386364495895, -100.17382200836319",
417,2022,ABRIL-JUNIO,COLONIA,SANTA CLARA,CALLE,AQUILES CERDAN,NO,NO,NO,NO,NO,NO,0,"25.685967673516437, -100.1773578965358",
427,2022,ABRIL-JUNIO,COLONIA,PRIVADA SAN CARLOS,CALLE,GALEANA Y HIDALGO DEL PARRAL,NO,NO,NO,NO,NO,NO,0,"25.68217629309991, -100.17886944348142",
430,2022,ABRIL-JUNIO,COLONIA,PRIVADA SAN CARLOS,CALLE,MADERA Y PRIVADA MADERA,NO,SI,NO,NO,NO,SI,2,"25.6809271023928, -100.1753743724311",
431,2022,ABRIL-JUNIO,COLONIA,DOS RIOS,CALLE,CAMINO A LAS ESCOBAS Y MISSOURI,NO,SI,SI,SI,NO,SI,2,"25.681625628033277, -100.1716801808496",
437,2022,ABRIL-JUNIO,COLONIA,DIVISION DEL NORTE,CALLE,"PANFILO, NATERA Y TOMAS URBINA",NO,SI,NO,NO,NO,NO,0,"25.669807567237015, -100.18686105947062",
440,2022,ABRIL-JUNIO,COLONIA,REYNOSA,CALLE,PRIVADA REYNOSA Y GARDENIAS,NO,SI,NO,NO,NO,SI,2,"25.669459668509614, -100.18796525483373",
442,2022,ABRIL-JUNIO,COLONIA,TRES CAMINOS,CALLE,NO ME OLVIDES Y TABACO,NO,SI,SI,SI,NO,SI,2,"25.665786659439103, -100.18481365031222",
453,2022,ABRIL-JUNIO,COLONIA,TRES CAMINOS,CALLE,"ENREDADERA, FRESA Y GIRASOL",NO,SI,SI,SI,NO,SI,3,"25.663923461395203, -100.18344316661607",
455,2022,ABRIL-JUNIO,COLONIA,NIÑOS HEROES,CALLE,FERNANDO MONTES DE OCA Y XICOTENCATL,NO,SI,NO,NO,NO,NO,0,"25.66280770619124, -100.18001315651678",
457,2022,ABRIL-JUNIO,COLONIA,NIÑOS HEROES,CALLE,JUAN DE LA BARRERA E ISRAEL CAVAZOS,NO,SI,NO,SI,NO,NO,0,"25.66067723988213, -100.17963587662724",
459,2022,ABRIL-JUNIO,COLONIA,TRES CAMINOS,CALLE,AMAPOLA Y GIRASOL,NO,SI,SI,NO,NO,NO,0,"25.661548432111605, -100.18533870597658",
461,2022,ABRIL-JUNIO,COLONIA,TRES CAMINOS,AVENIDA,PABLO LIVAS Y YUCA,NO,SI,SI,SI,NO,NO,0,"25.660058012459437, -100.19370901460748",
464,2022,ABRIL-JUNIO,COLONIA,NUEVO SAN SEBASTIAN,CALLE,RAUL RANGEL FRIAS Y JUAN M. GARCIA,SI,SI,SI,SI,NO,SI,2,"25.672266855602167, -100.20819620785443",
468,2022,ABRIL-JUNIO,COLONIA,CONDADO DE SANTA CLARA,CALLE,SAN IGNACIO Y SANTO TOMAS,NO,SI,NO,NO,NO,NO,0,"25.66611660869554, -100.2113610968544",
470,2022,ABRIL-JUNIO,COLONIA,VALLE DE SAN ROQUE,AVENIDA,PABLO LIVAS Y LA PLAYA,NO,SI,NO,NO,NO,NO,0,"25.663393614327486, -100.20159418492811",
472,2022,ABRIL-JUNIO,COLONIA,RESIDENCIAL GUADALUPE,CALLE,AGUSTIN ISUNZA  Y TITO GUIZAR,NO,SI,NO,NO,NO,NO,0,"25.663796664757, -100.19690805507742",
474,2022,ABRIL-JUNIO,COLONIA,SAN SEBASTIAN INFONAVIT,AVENIDA,"AV. LAS TORRES, PERU Y BOLIVIA",NO,SI,NO,SI,NO,NO,0,"25.66970468516349, -100.20339888226304",
475,2022,ABRIL-JUNIO,COLONIA,TACUBAYA,CALLE,EVOLUCION Y LA HAYA,NO,SI,NO,SI,NO,NO,0,"25.670536485450057, -100.20205390063664",
477,2022,ABRIL-JUNIO,COLONIA,ZERTUCHE,AVENIDA,AV. ZERTUCHE Y CASIMIRO GONZALEZ,NO,SI,SI,NO,NO,NO,0,"25.669958785883402, -100.19875282655681",
478,2022,ABRIL-JUNIO,COLONIA,ZERTUCHE,AVENIDA,AV. ZERTUCHE Y GARCIA VALDERRAMA,NO,SI,SI,SI,NO,NO,0,"25.67049042327245, -100.19826165492498",
480,2022,ABRIL-JUNIO,COLONIA,VILLA DE LOS REYES,CALLE,SALVADOR I Y ALFONSO VI,NO,SI,SI,SI,NO,SI,2,"25.65758365922575, -100.20685828651193",
481,2022,ABRIL-JUNIO,COLONIA,ZERTUCHE,CALLE,MANUEL L. BARRAGAN Y PROF. FELIX ESCAMILLA,SI,SI,SI,SI,NO,SI,5,"25.654722699988792, -100.20253944110742",
484,2022,ABRIL-JUNIO,COLONIA,SANTA MARIA,CALLE,GUADALUPE Y LA PAZ,NO,SI,SI,SI,NO,SI,2,"25.65570229739416, -100.18965238532174",
486,2022,ABRIL-JUNIO,COLONIA,RINCON DE GUADALUPE,CALLE,RINCON DE GUADALUPE Y RINCON DE LA GRUTA,NO,SI,NO,NO,NO,SI,1,"25.652602737117917, -100.1885031426384",
488,2022,ABRIL-JUNIO,COLONIA,RESIDENCIAL SANTA MARIA,CALLE,JULIETA Y NOCHEBUENA,NO,SI,NO,SI,NO,NO,0,"25.65667135884588, -100.19359078533437",
489,2022,ABRIL-JUNIO,COLONIA,RESIDENCIAL SANTA MARIA,CALLE,LAUREL Y ALHELI,NO,SI,SI,SI,SI,NO,0,"25.65488962925076, -100.1963028640526",
491,2022,ABRIL-JUNIO,COLONIA,NUEVO SANTA MARIA,CALLE,GUADALUPE Y PILAR,NO,SI,SI,SI,NO,SI,3,"25.65227158618656, -100.19162050330996",
493,2022,ABRIL-JUNIO,COLONIA,DELFINES,AVENIDA,AV. DELFINES Y AMADOR GARZA MARTINEZ,NO,SI,SI,NO,NO,NO,0,"25.647598333751635, -100.20418825277953",
504,2022,ABRIL-JUNIO,COLONIA,MOLINOS DEL REY,CALLE,SAN LUIS REY Y CALOS V,SI,SI,SI,SI,NO,NO,0,"25.64366529324813, -100.20238723764987",
505,2022,ABRIL-JUNIO,COLONIA,MOLINOS DEL REY,CALLE,PRIVADA CARLOS V Y CARLOS V,NO,SI,SI,SI,NO,SI,3,"25.64353065994881, -100.20325673684157",
508,2022,ABRIL-JUNIO,COLONIA,PRIVADAS DEL REY,CALLE,DEL REY NORTE Y DEL REY SUR,NO,SI,SI,NO,NO,SI,3,"25.64741861719946, -100.2016524617858",
512,2022,ABRIL-JUNIO,COLONIA,RANCHO VIEJO 1er SECTOR,CALLE,RANCHO EL LABRADOR Y RANCHO LA ESCONDIDA,NO,SI,SI,SI,NO,SI,1,"25.646110883819755, -100.19415645270658",
513,2022,ABRIL-JUNIO,COLONIA,RESIDENCIAL NOSARA,CALLE,NOSARAR Y FRANCIA 86,NO,SI,SI,SI,NO,SI,4,"25.647732103213755, -100.19977838161569",
515,2022,ABRIL-JUNIO,COLONIA,BUGAMBILIAS DE LA SIERRA,CALLE,HACIENDA NARANJOS Y HACIENDA PRIMAVERA,SI,SI,SI,SI,NO,SI,6,"25.644437539860856, -100.19562236812412",
516,2022,ABRIL-JUNIO,COLONIA,BUGAMBILIAS DE LA SIERRA,CALLE,BUGAMBILIAS DEL PARQUE Y BUGAMBILIAS DE LA SIERRA,NO,SI,SI,SI,NO,NO,0,"25.64296628767601, -100.19627051324153",
527,2022,ABRIL-JUNIO,COLONIA,HERCULES,CALLE,ANAHUAC Y HERCULES,NO,SI,SI,SI,SI,SI,2,"25.700933251383727, -100.25004943324016",
531,2022,ABRIL-JUNIO,COLONIA,VALLES DE LINDA VISTA,CALLE,BARCELONA Y CORDOBA,NO,SI,SI,NO,NO,SI,2,"25.695332549370743, -100.24790775306126",
539,2022,ABRIL-JUNIO,COLONIA,LA LUZ,CALLE,"ARROYO LA TALAVERNA, DR. ROMAS DE SANTOS Y LOS PINOS",NO,NO,NO,SI,NO,NO,0,"25.707915522615387, -100.2431608469909",
541,2022,ABRIL-JUNIO,COLONIA,LA LUZ,CALLE,NIÑOS HEROES Y ANTONIO PLAZA,NO,SI,SI,SI,NO,SI,2,"25.70474801515719, -100.24256641112298",
544,2022,ABRIL-JUNIO,COLONIA,PRIVADA PURISIMA,CALLE,"MARIA, MOISES Y CATALINA",NO,SI,SI,SI,NO,SI,3,"25.695468518425738, -100.24097541037136",
545,2022,ABRIL-JUNIO,COLONIA,CONDOCASA LINDAVISTA - VISTA SOL,CALLE,SAN IDELFONSO Y SAN FRANCISCO,NO,SI,SI,SI,NO,SI,3,"25.698387228004282, -100.2367257793592",
554,2022,ABRIL-JUNIO,COLONIA,PURISIMA 2do Sector,AVENIDA,"AV. UNO, SANTA MARTHA  Y SANTA TERESA",SI,SI,SI,SI,NO,SI,6,"25.7092636931071, -100.23209234702168",
557,2022,ABRIL-JUNIO,COLONIA,PURISIMA 1er SECTOR,CALLE,SANTA CARINA Y SAN MARCILIO,SI,SI,SI,SI,NO,SI,4,"25.704952422903524, -100.23436386815762",
559,2022,ABRIL-JUNIO,COLONIA,ESMERALDA (RELOJ),CALLE,C.PETRONILO TREVIÑO Y VICTORIA,NO,SI,NO,NO,NO,NO,0,"25.679833082433138, -100.27119680246615",
561,2022,ABRIL-JUNIO,COLONIA,RESIDENCIAL CERRO DE LA SILLA,CALLE,ARTEAGA 1000-1  Y UBALDO TREVIÑO,NO,NO,NO,NO,NO,SI,4,"25.669159657030836, -100.26779602058778",
568,2022,ABRIL-JUNIO,COLONIA,PLAZA II,CALLE,JIMENEZ Y GUADALUPE,SI,NO,NO,SI,NO,NO,0,"25.675941084945066, -100.26600034596727",
570,2022,ABRIL-JUNIO,COLONIA,POLANCO OTE.,CALLE,MANZANILLO Y GALEANA,NO,SI,SI,NO,NO,SI,3,"25.670990886234733, -100.2594105361783",
572,2022,ABRIL-JUNIO,COLONIA,LA HERRADURA,CALLE,"EL REALITO Y RIO LA SILLA, DERECHO DE PASO",SI,SI,SI,NO,NO,NO,0,"25.65992869587293, -100.26400474474383",
573,2022,ABRIL-JUNIO,COLONIA,LA PASTORA,CALLE,"PATZCUARO, CUERNAVACA Y TAMPICO",NO,SI,NO,SI,NO,NO,0,"25.66710945687209, -100.2586785100678",
574,2022,ABRIL-JUNIO,COLONIA,RIVERAS DE LA PASTORA,CALLE,PRIVADA SAN LUIS Y PATZCUARO,NO,SI,NO,NO,NO,NO,0,"25.666426845120053, -100.26066161942454",
581,2022,ABRIL-JUNIO,COLONIA,MIRADOR DE LA SILLA,AVENIDA,AV. LAS TORRES Y VILLA FRANCA,NO,SI,NO,NO,NO,NO,0,"25.672515168733725, -100.23490778212809",
585,2022,ABRIL-JUNIO,COLONIA,MIRADOR DE LA SILLA,CALLE,VILLAS DEL CARMEN  Y VALLE DE LAS MONJAS,NO,SI,NO,SI,NO,SI,1,"25.6754872995003, -100.2328992479262",
586,2022,ABRIL-JUNIO,COLONIA,PRIVADA LOS SABINOS,CALLE,VALLE ENCANTADO ORIENTE Y VALLE ENCANTADO PONIENTE,NO,SI,NO,NO,NO,NO,0,"25.676343751974436, -100.23332301435765",
590,2022,ABRIL-JUNIO,COLONIA,AZTECA,CALLE,LACANDON E INCA,NO,SI,NO,NO,NO,NO,0,"25.687234792565825, -100.24502714956141",
594,2022,ABRIL-JUNIO,COLONIA,AZTECA,AVENIDA,"OLMECA, CHEROKEE, MALINALCO Y AV. LATERAL MORONS PRIETO",NO,SI,NO,SI,NO,NO,0,"25.688890630478294, -100.23666054134895",
598,2022,ABRIL-JUNIO,COLONIA,LA FUENTE,CALLE,OLMECA Y AGUA CLARA,SI,SI,NO,NO,NO,NO,0,"25.679825810903445, -100.23743332903902",
604,2022,ABRIL-JUNIO,COLONIA,LA UNION,CALLE,"CHINACOS , PEGADO AL ARROYO",NO,SI,NO,NO,NO,NO,0,"25.685004911563542, -100.22797859802277",
607,2022,ABRIL-JUNIO,COLONIA,IGNACIO ZARAGOZA - LA UNION,CALLE,"SOL DE MAYO , 1 DE MAYO Y HIGINIO DE LA ROSA",NO,SI,SI,SI,NO,SI,2,"25.686969953470353, -100.22476670413334",
610,2022,ABRIL-JUNIO,COLONIA,VALLE HERMOSO 1er SECTOR,CALLE,"6 DE NOVIEMBRE Y 16 DE NOVIEMBRE, FONTANA",SI,SI,SI,SI,NO,SI,2,"25.686758101538008, -100.22116760524283",
611,2022,ABRIL-JUNIO,COLONIA,RIBERAS DEL RIO,AVENIDA,AV. DEL RIO Y BOQUILLA,NO,SI,SI,SI,NO,NO,0,"25.68301898552017, -100.22371098989109",
613,2022,ABRIL-JUNIO,COLONIA,RIBERAS DEL RIO,AVENIDA,"AV. DEL RIO Y FONTANA, DELTA",NO,NO,NO,NO,NO,NO,0,"25.679202908334425, -100.22289891414381",
614,2022,ABRIL-JUNIO,COLONIA,RIBERAS DEL RIO,AVENIDA,PLUTARCO ELIAS CALLES Y ROCIO,NO,SI,NO,SI,NO,NO,0,"25.683809069125566, -100.22160685790689",
615,2022,ABRIL-JUNIO,COLONIA,RIBERAS DEL RIO,CALLE,"CANAL, MAREA, ANCON",NO,NO,NO,NO,NO,SI,1,"25.682177857226886, -100.21962594639459",
616,2022,ABRIL-JUNIO,COLONIA,RIBERAS DEL RIO,CALLE,"PUERTO, LAGO Y EMBARCADERO",SI,SI,SI,SI,NO,SI,4,"25.679913800008972, -100.21880042006896",
619,2022,ABRIL-JUNIO,COLONIA,LA JOYA,CALLE,"ADOLFO LOPEZ MATEOS Y TULA, HUASTECO",NO,SI,NO,NO,NO,NO,0,"25.68197282789383, -100.214748546889",
620,2022,ABRIL-JUNIO,COLONIA,INFONAVIT LA JOYA 2do SECTOR,CALLE,"ZITACUARO, ZEMPOALA",NO,SI,NO,NO,NO,NO,0,"25.681257381555664, -100.21306504452252",
621,2022,ABRIL-JUNIO,COLONIA,INF. LA JOYA 2do SECTOR,CALLE,TONANZINTLA Y UXMAL,NO,SI,NO,NO,NO,NO,0,"25.681885611752655, -100.21306940021125",
623,2022,ABRIL-JUNIO,COLONIA,INF. LA JOYA 2do SECTOR,CALLE,CHALMA Y MALINALCO,NO,NO,NO,SI,NO,NO,0,"25.68203638534348, -100.21125658673591",
627,2022,ABRIL-JUNIO,COLONIA,AREA DE JUEGOS ENMALLADOS,AVENIDA,AV. SAN SEBASTIAN Y CAMELLON CENTRAL,NO,SI,NO,SI,NO,NO,0,"25.68502189209705, -100.2092409522968",
