Affected Legal Good,Month,City
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-06,Juarez
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-07,Juarez
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-08,Juarez
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-09,Juarez
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-10,Juarez
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-11,Juarez
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-12,Juarez
Patrimonio,2015-01,Monterrey
Patrimonio,2015-02,Monterrey
Patrimonio,2015-03,Monterrey
Patrimonio,2015-04,Monterrey
Patrimonio,2015-05,Monterrey
Patrimonio,2015-06,Monterrey
Patrimonio,2015-07,Monterrey
Patrimonio,2015-08,Monterrey
Patrimonio,2015-09,Monterrey
Patrimonio,2015-10,Monterrey
Patrimonio,2015-11,Monterrey
Patrimonio,2015-12,Monterrey
Patrimonio,2016-01,Monterrey
Patrimonio,2016-02,Monterrey
Patrimonio,2016-03,Monterrey
Patrimonio,2016-04,Monterrey
Patrimonio,2016-05,Monterrey
Patrimonio,2016-06,Monterrey
Patrimonio,2016-07,Monterrey
Patrimonio,2016-08,Monterrey
Patrimonio,2016-09,Monterrey
Patrimonio,2016-10,Monterrey
Patrimonio,2016-11,Monterrey
Patrimonio,2016-12,Monterrey
Patrimonio,2017-01,Monterrey
Patrimonio,2017-02,Monterrey
Patrimonio,2017-03,Monterrey
Patrimonio,2017-04,Monterrey
Patrimonio,2017-05,Monterrey
Patrimonio,2017-06,Monterrey
Patrimonio,2017-07,Monterrey
Patrimonio,2017-08,Monterrey
Patrimonio,2017-09,Monterrey
Patrimonio,2017-10,Monterrey
Patrimonio,2017-11,Monterrey
Patrimonio,2017-12,Monterrey
Patrimonio,2018-01,Monterrey
Patrimonio,2018-02,Monterrey
Patrimonio,2018-03,Monterrey
Patrimonio,2018-04,Monterrey
Patrimonio,2018-05,Monterrey
Patrimonio,2018-06,Monterrey
Patrimonio,2018-07,Monterrey
Patrimonio,2018-08,Monterrey
Patrimonio,2018-09,Monterrey
Patrimonio,2018-10,Monterrey
Patrimonio,2018-11,Monterrey
Patrimonio,2018-12,Monterrey
Patrimonio,2019-01,Monterrey
Patrimonio,2019-02,Monterrey
Patrimonio,2019-03,Monterrey
Patrimonio,2019-04,Monterrey
Patrimonio,2019-05,Monterrey
Patrimonio,2019-06,Monterrey
Patrimonio,2019-07,Monterrey
Patrimonio,2019-08,Monterrey
Patrimonio,2019-09,Monterrey
Patrimonio,2019-10,Monterrey
Patrimonio,2019-11,Monterrey
Patrimonio,2019-12,Monterrey
Patrimonio,2020-01,Monterrey
Patrimonio,2020-02,Monterrey
Patrimonio,2020-03,Monterrey
Patrimonio,2020-04,Monterrey
Patrimonio,2020-05,Monterrey
Patrimonio,2020-06,Monterrey
Patrimonio,2020-07,Monterrey
Patrimonio,2020-08,Monterrey
Patrimonio,2020-09,Monterrey
Patrimonio,2020-10,Monterrey
Patrimonio,2020-11,Monterrey
Patrimonio,2020-12,Monterrey
Patrimonio,2021-01,Monterrey
Patrimonio,2021-02,Monterrey
Patrimonio,2021-03,Monterrey
Patrimonio,2021-04,Monterrey
Patrimonio,2021-05,Monterrey
Patrimonio,2021-06,Monterrey
Patrimonio,2021-07,Monterrey
Patrimonio,2021-08,Monterrey
Patrimonio,2021-09,Monterrey
Patrimonio,2021-10,Monterrey
Patrimonio,2021-11,Monterrey
Patrimonio,2021-12,Monterrey
Patrimonio,2022-01,Monterrey
Patrimonio,2022-02,Monterrey
Patrimonio,2022-03,Monterrey
Patrimonio,2022-04,Monterrey
Patrimonio,2022-05,Monterrey
Patrimonio,2022-06,Monterrey
Patrimonio,2022-07,Monterrey
Patrimonio,2022-08,Monterrey
Patrimonio,2022-09,Monterrey
Patrimonio,2022-10,Monterrey
Patrimonio,2022-11,Monterrey
Patrimonio,2022-12,Monterrey
Familia,2015-01,Monterrey
Familia,2015-02,Monterrey
Familia,2015-03,Monterrey
Familia,2015-04,Monterrey
Familia,2015-05,Monterrey
Familia,2015-06,Monterrey
Familia,2015-07,Monterrey
Familia,2015-08,Monterrey
Familia,2015-09,Monterrey
Familia,2015-10,Monterrey
Familia,2015-11,Monterrey
Familia,2015-12,Monterrey
Familia,2016-01,Monterrey
Familia,2016-02,Monterrey
Familia,2016-03,Monterrey
Familia,2016-04,Monterrey
Familia,2016-05,Monterrey
Familia,2016-06,Monterrey
Familia,2016-07,Monterrey
Familia,2016-08,Monterrey
Familia,2016-09,Monterrey
Familia,2016-10,Monterrey
Familia,2016-11,Monterrey
Familia,2016-12,Monterrey
Familia,2017-01,Monterrey
Familia,2017-02,Monterrey
Familia,2017-03,Monterrey
Familia,2017-04,Monterrey
Familia,2017-05,Monterrey
Familia,2017-06,Monterrey
Familia,2017-07,Monterrey
Familia,2017-08,Monterrey
Familia,2017-09,Monterrey
Familia,2017-10,Monterrey
Familia,2017-11,Monterrey
Familia,2017-12,Monterrey
Familia,2018-01,Monterrey
Familia,2018-02,Monterrey
Familia,2018-03,Monterrey
Familia,2018-04,Monterrey
Familia,2018-05,Monterrey
Familia,2018-06,Monterrey
Familia,2018-07,Monterrey
Familia,2018-08,Monterrey
Familia,2018-09,Monterrey
Familia,2018-10,Monterrey
Familia,2018-11,Monterrey
Familia,2018-12,Monterrey
Familia,2019-01,Monterrey
Familia,2019-02,Monterrey
Familia,2019-03,Monterrey
Familia,2019-04,Monterrey
Familia,2019-05,Monterrey
Familia,2019-06,Monterrey
Familia,2019-07,Monterrey
Familia,2019-08,Monterrey
Familia,2019-09,Monterrey
Familia,2019-10,Monterrey
Familia,2019-11,Monterrey
Familia,2019-12,Monterrey
Familia,2020-01,Monterrey
Familia,2020-02,Monterrey
Familia,2020-03,Monterrey
Familia,2020-04,Monterrey
Familia,2020-05,Monterrey
Familia,2020-06,Monterrey
Familia,2020-07,Monterrey
Familia,2020-08,Monterrey
Familia,2020-09,Monterrey
Familia,2020-10,Monterrey
Familia,2020-11,Monterrey
Familia,2020-12,Monterrey
Familia,2021-01,Monterrey
Familia,2021-02,Monterrey
Familia,2021-03,Monterrey
Familia,2021-04,Monterrey
Familia,2021-05,Monterrey
Familia,2021-06,Monterrey
Familia,2021-07,Monterrey
Familia,2021-08,Monterrey
Familia,2021-09,Monterrey
Familia,2021-10,Monterrey
Familia,2021-11,Monterrey
Familia,2021-12,Monterrey
Familia,2022-01,Monterrey
Familia,2022-02,Monterrey
Familia,2022-03,Monterrey
Familia,2022-04,Monterrey
Familia,2022-05,Monterrey
Familia,2022-06,Monterrey
Familia,2022-07,Monterrey
Familia,2022-08,Monterrey
Familia,2022-09,Monterrey
Familia,2022-10,Monterrey
Familia,2022-11,Monterrey
Familia,2022-12,Monterrey
Libertad y Seguridad Sexual,2015-01,Monterrey
Libertad y Seguridad Sexual,2015-02,Monterrey
Libertad y Seguridad Sexual,2015-03,Monterrey
Libertad y Seguridad Sexual,2015-04,Monterrey
Libertad y Seguridad Sexual,2015-05,Monterrey
Libertad y Seguridad Sexual,2015-06,Monterrey
Libertad y Seguridad Sexual,2015-07,Monterrey
Libertad y Seguridad Sexual,2015-08,Monterrey
Libertad y Seguridad Sexual,2015-09,Monterrey
Libertad y Seguridad Sexual,2015-10,Monterrey
Libertad y Seguridad Sexual,2015-11,Monterrey
Libertad y Seguridad Sexual,2015-12,Monterrey
Libertad y Seguridad Sexual,2016-01,Monterrey
Libertad y Seguridad Sexual,2016-02,Monterrey
Libertad y Seguridad Sexual,2016-03,Monterrey
Libertad y Seguridad Sexual,2016-04,Monterrey
Libertad y Seguridad Sexual,2016-05,Monterrey
Libertad y Seguridad Sexual,2016-06,Monterrey
Libertad y Seguridad Sexual,2016-07,Monterrey
Libertad y Seguridad Sexual,2016-08,Monterrey
Libertad y Seguridad Sexual,2016-09,Monterrey
Libertad y Seguridad Sexual,2016-10,Monterrey
Libertad y Seguridad Sexual,2016-11,Monterrey
Libertad y Seguridad Sexual,2016-12,Monterrey
Libertad y Seguridad Sexual,2017-01,Monterrey
Libertad y Seguridad Sexual,2017-02,Monterrey
Libertad y Seguridad Sexual,2017-03,Monterrey
Libertad y Seguridad Sexual,2017-04,Monterrey
Libertad y Seguridad Sexual,2017-05,Monterrey
Libertad y Seguridad Sexual,2017-06,Monterrey
Libertad y Seguridad Sexual,2017-07,Monterrey
Libertad y Seguridad Sexual,2017-08,Monterrey
Libertad y Seguridad Sexual,2017-09,Monterrey
Libertad y Seguridad Sexual,2017-10,Monterrey
Libertad y Seguridad Sexual,2017-11,Monterrey
Libertad y Seguridad Sexual,2017-12,Monterrey
Libertad y Seguridad Sexual,2018-01,Monterrey
Libertad y Seguridad Sexual,2018-02,Monterrey
Libertad y Seguridad Sexual,2018-03,Monterrey
Libertad y Seguridad Sexual,2018-04,Monterrey
Libertad y Seguridad Sexual,2018-05,Monterrey
Libertad y Seguridad Sexual,2018-06,Monterrey
Libertad y Seguridad Sexual,2018-07,Monterrey
Libertad y Seguridad Sexual,2018-08,Monterrey
Libertad y Seguridad Sexual,2018-09,Monterrey
Libertad y Seguridad Sexual,2018-10,Monterrey
Libertad y Seguridad Sexual,2018-11,Monterrey
Libertad y Seguridad Sexual,2018-12,Monterrey
Libertad y Seguridad Sexual,2019-01,Monterrey
Libertad y Seguridad Sexual,2019-02,Monterrey
Libertad y Seguridad Sexual,2019-03,Monterrey
Libertad y Seguridad Sexual,2019-04,Monterrey
Libertad y Seguridad Sexual,2019-05,Monterrey
Libertad y Seguridad Sexual,2019-06,Monterrey
Libertad y Seguridad Sexual,2019-07,Monterrey
Libertad y Seguridad Sexual,2019-08,Monterrey
Libertad y Seguridad Sexual,2019-09,Monterrey
Libertad y Seguridad Sexual,2019-10,Monterrey
Libertad y Seguridad Sexual,2019-11,Monterrey
Libertad y Seguridad Sexual,2019-12,Monterrey
Libertad y Seguridad Sexual,2020-01,Monterrey
Libertad y Seguridad Sexual,2020-02,Monterrey
Libertad y Seguridad Sexual,2020-03,Monterrey
Libertad y Seguridad Sexual,2020-04,Monterrey
Libertad y Seguridad Sexual,2020-05,Monterrey
Libertad y Seguridad Sexual,2020-06,Monterrey
Libertad y Seguridad Sexual,2020-07,Monterrey
Libertad y Seguridad Sexual,2020-08,Monterrey
Libertad y Seguridad Sexual,2020-09,Monterrey
Libertad y Seguridad Sexual,2020-10,Monterrey
Libertad y Seguridad Sexual,2020-11,Monterrey
Libertad y Seguridad Sexual,2020-12,Monterrey
Libertad y Seguridad Sexual,2021-01,Monterrey
Libertad y Seguridad Sexual,2021-02,Monterrey
Libertad y Seguridad Sexual,2021-03,Monterrey
Libertad y Seguridad Sexual,2021-04,Monterrey
Libertad y Seguridad Sexual,2021-05,Monterrey
Libertad y Seguridad Sexual,2021-06,Monterrey
Libertad y Seguridad Sexual,2021-07,Monterrey
Libertad y Seguridad Sexual,2021-08,Monterrey
Libertad y Seguridad Sexual,2021-09,Monterrey
Libertad y Seguridad Sexual,2021-10,Monterrey
Libertad y Seguridad Sexual,2021-11,Monterrey
Libertad y Seguridad Sexual,2021-12,Monterrey
Libertad y Seguridad Sexual,2022-01,Monterrey
Libertad y Seguridad Sexual,2022-02,Monterrey
Libertad y Seguridad Sexual,2022-03,Monterrey
Libertad y Seguridad Sexual,2022-04,Monterrey
Libertad y Seguridad Sexual,2022-05,Monterrey
Libertad y Seguridad Sexual,2022-06,Monterrey
Libertad y Seguridad Sexual,2022-07,Monterrey
Libertad y Seguridad Sexual,2022-08,Monterrey
Libertad y Seguridad Sexual,2022-09,Monterrey
Libertad y Seguridad Sexual,2022-10,Monterrey
Libertad y Seguridad Sexual,2022-11,Monterrey
Libertad y Seguridad Sexual,2022-12,Monterrey
Sociedad,2015-01,Monterrey
Sociedad,2015-02,Monterrey
Sociedad,2015-03,Monterrey
Sociedad,2015-04,Monterrey
Sociedad,2015-05,Monterrey
Sociedad,2015-06,Monterrey
Sociedad,2015-07,Monterrey
Sociedad,2015-08,Monterrey
Sociedad,2015-09,Monterrey
Sociedad,2015-10,Monterrey
Sociedad,2015-11,Monterrey
Sociedad,2015-12,Monterrey
Sociedad,2016-01,Monterrey
Sociedad,2016-02,Monterrey
Sociedad,2016-03,Monterrey
Sociedad,2016-04,Monterrey
Sociedad,2016-05,Monterrey
Sociedad,2016-06,Monterrey
Sociedad,2016-07,Monterrey
Sociedad,2016-08,Monterrey
Sociedad,2016-09,Monterrey
Sociedad,2016-10,Monterrey
Sociedad,2016-11,Monterrey
Sociedad,2016-12,Monterrey
Sociedad,2017-01,Monterrey
Sociedad,2017-02,Monterrey
Sociedad,2017-03,Monterrey
Sociedad,2017-04,Monterrey
Sociedad,2017-05,Monterrey
Sociedad,2017-06,Monterrey
Sociedad,2017-07,Monterrey
Sociedad,2017-08,Monterrey
Sociedad,2017-09,Monterrey
Sociedad,2017-10,Monterrey
Sociedad,2017-11,Monterrey
Sociedad,2017-12,Monterrey
Sociedad,2018-01,Monterrey
Sociedad,2018-02,Monterrey
Sociedad,2018-03,Monterrey
Sociedad,2018-04,Monterrey
Sociedad,2018-05,Monterrey
Sociedad,2018-06,Monterrey
Sociedad,2018-07,Monterrey
Sociedad,2018-08,Monterrey
Sociedad,2018-09,Monterrey
Sociedad,2018-10,Monterrey
Sociedad,2018-11,Monterrey
Sociedad,2018-12,Monterrey
Sociedad,2019-01,Monterrey
Sociedad,2019-02,Monterrey
Sociedad,2019-03,Monterrey
Sociedad,2019-04,Monterrey
Sociedad,2019-05,Monterrey
Sociedad,2019-06,Monterrey
Sociedad,2019-07,Monterrey
Sociedad,2019-08,Monterrey
Sociedad,2019-09,Monterrey
Sociedad,2019-10,Monterrey
Sociedad,2019-11,Monterrey
Sociedad,2019-12,Monterrey
Sociedad,2020-01,Monterrey
Sociedad,2020-02,Monterrey
Sociedad,2020-03,Monterrey
Sociedad,2020-04,Monterrey
Sociedad,2020-05,Monterrey
Sociedad,2020-06,Monterrey
Sociedad,2020-07,Monterrey
Sociedad,2020-08,Monterrey
Sociedad,2020-09,Monterrey
Sociedad,2020-10,Monterrey
Sociedad,2020-11,Monterrey
Sociedad,2020-12,Monterrey
Sociedad,2021-01,Monterrey
Sociedad,2021-02,Monterrey
Sociedad,2021-03,Monterrey
Sociedad,2021-04,Monterrey
Sociedad,2021-05,Monterrey
Sociedad,2021-06,Monterrey
Sociedad,2021-07,Monterrey
Sociedad,2021-08,Monterrey
Sociedad,2021-09,Monterrey
Sociedad,2021-10,Monterrey
Sociedad,2021-11,Monterrey
Sociedad,2021-12,Monterrey
Sociedad,2022-01,Monterrey
Sociedad,2022-02,Monterrey
Sociedad,2022-03,Monterrey
Sociedad,2022-04,Monterrey
Sociedad,2022-05,Monterrey
Sociedad,2022-06,Monterrey
Sociedad,2022-07,Monterrey
Sociedad,2022-08,Monterrey
Sociedad,2022-09,Monterrey
Sociedad,2022-10,Monterrey
Sociedad,2022-11,Monterrey
Sociedad,2022-12,Monterrey
Vida e Integridad Corporal,2015-01,Monterrey
Vida e Integridad Corporal,2015-02,Monterrey
Vida e Integridad Corporal,2015-03,Monterrey
Vida e Integridad Corporal,2015-04,Monterrey
Vida e Integridad Corporal,2015-05,Monterrey
Vida e Integridad Corporal,2015-06,Monterrey
Vida e Integridad Corporal,2015-07,Monterrey
Vida e Integridad Corporal,2015-08,Monterrey
Vida e Integridad Corporal,2015-09,Monterrey
Vida e Integridad Corporal,2015-10,Monterrey
Vida e Integridad Corporal,2015-11,Monterrey
Vida e Integridad Corporal,2015-12,Monterrey
Vida e Integridad Corporal,2016-01,Monterrey
Vida e Integridad Corporal,2016-02,Monterrey
Vida e Integridad Corporal,2016-03,Monterrey
Vida e Integridad Corporal,2016-04,Monterrey
Vida e Integridad Corporal,2016-05,Monterrey
Vida e Integridad Corporal,2016-06,Monterrey
Vida e Integridad Corporal,2016-07,Monterrey
Vida e Integridad Corporal,2016-08,Monterrey
Vida e Integridad Corporal,2016-09,Monterrey
Vida e Integridad Corporal,2016-10,Monterrey
Vida e Integridad Corporal,2016-11,Monterrey
Vida e Integridad Corporal,2016-12,Monterrey
Vida e Integridad Corporal,2017-01,Monterrey
Vida e Integridad Corporal,2017-02,Monterrey
Vida e Integridad Corporal,2017-03,Monterrey
Vida e Integridad Corporal,2017-04,Monterrey
Vida e Integridad Corporal,2017-05,Monterrey
Vida e Integridad Corporal,2017-06,Monterrey
Vida e Integridad Corporal,2017-07,Monterrey
Vida e Integridad Corporal,2017-08,Monterrey
Vida e Integridad Corporal,2017-09,Monterrey
Vida e Integridad Corporal,2017-10,Monterrey
Vida e Integridad Corporal,2017-11,Monterrey
Vida e Integridad Corporal,2017-12,Monterrey
Vida e Integridad Corporal,2018-01,Monterrey
Vida e Integridad Corporal,2018-02,Monterrey
Vida e Integridad Corporal,2018-03,Monterrey
Vida e Integridad Corporal,2018-04,Monterrey
Vida e Integridad Corporal,2018-05,Monterrey
Vida e Integridad Corporal,2018-06,Monterrey
Vida e Integridad Corporal,2018-07,Monterrey
Vida e Integridad Corporal,2018-08,Monterrey
Vida e Integridad Corporal,2018-09,Monterrey
Vida e Integridad Corporal,2018-10,Monterrey
Vida e Integridad Corporal,2018-11,Monterrey
Vida e Integridad Corporal,2018-12,Monterrey
Vida e Integridad Corporal,2019-01,Monterrey
Vida e Integridad Corporal,2019-02,Monterrey
Vida e Integridad Corporal,2019-03,Monterrey
Vida e Integridad Corporal,2019-04,Monterrey
Vida e Integridad Corporal,2019-05,Monterrey
Vida e Integridad Corporal,2019-06,Monterrey
Vida e Integridad Corporal,2019-07,Monterrey
Vida e Integridad Corporal,2019-08,Monterrey
Vida e Integridad Corporal,2019-09,Monterrey
Vida e Integridad Corporal,2019-10,Monterrey
Vida e Integridad Corporal,2019-11,Monterrey
Vida e Integridad Corporal,2019-12,Monterrey
Vida e Integridad Corporal,2020-01,Monterrey
Vida e Integridad Corporal,2020-02,Monterrey
Vida e Integridad Corporal,2020-03,Monterrey
Vida e Integridad Corporal,2020-04,Monterrey
Vida e Integridad Corporal,2020-05,Monterrey
Vida e Integridad Corporal,2020-06,Monterrey
Vida e Integridad Corporal,2020-07,Monterrey
Vida e Integridad Corporal,2020-08,Monterrey
Vida e Integridad Corporal,2020-09,Monterrey
Vida e Integridad Corporal,2020-10,Monterrey
Vida e Integridad Corporal,2020-11,Monterrey
Vida e Integridad Corporal,2020-12,Monterrey
Vida e Integridad Corporal,2021-01,Monterrey
Vida e Integridad Corporal,2021-02,Monterrey
Vida e Integridad Corporal,2021-03,Monterrey
Vida e Integridad Corporal,2021-04,Monterrey
Vida e Integridad Corporal,2021-05,Monterrey
Vida e Integridad Corporal,2021-06,Monterrey
Vida e Integridad Corporal,2021-07,Monterrey
Vida e Integridad Corporal,2021-08,Monterrey
Vida e Integridad Corporal,2021-09,Monterrey
Vida e Integridad Corporal,2021-10,Monterrey
Vida e Integridad Corporal,2021-11,Monterrey
Vida e Integridad Corporal,2021-12,Monterrey
Vida e Integridad Corporal,2022-01,Monterrey
Vida e Integridad Corporal,2022-02,Monterrey
Vida e Integridad Corporal,2022-03,Monterrey
Vida e Integridad Corporal,2022-04,Monterrey
Vida e Integridad Corporal,2022-05,Monterrey
Vida e Integridad Corporal,2022-06,Monterrey
Vida e Integridad Corporal,2022-07,Monterrey
Vida e Integridad Corporal,2022-08,Monterrey
Vida e Integridad Corporal,2022-09,Monterrey
Vida e Integridad Corporal,2022-10,Monterrey
Vida e Integridad Corporal,2022-11,Monterrey
Vida e Integridad Corporal,2022-12,Monterrey
Libertad Personal,2015-01,Monterrey
Libertad Personal,2015-02,Monterrey
Libertad Personal,2015-03,Monterrey
Libertad Personal,2015-04,Monterrey
Libertad Personal,2015-05,Monterrey
Libertad Personal,2015-06,Monterrey
Libertad Personal,2015-07,Monterrey
Libertad Personal,2015-08,Monterrey
Libertad Personal,2015-09,Monterrey
Libertad Personal,2015-10,Monterrey
Libertad Personal,2015-11,Monterrey
Libertad Personal,2015-12,Monterrey
Libertad Personal,2016-01,Monterrey
Libertad Personal,2016-02,Monterrey
Libertad Personal,2016-03,Monterrey
Libertad Personal,2016-04,Monterrey
Libertad Personal,2016-05,Monterrey
Libertad Personal,2016-06,Monterrey
Libertad Personal,2016-07,Monterrey
Libertad Personal,2016-08,Monterrey
Libertad Personal,2016-09,Monterrey
Libertad Personal,2016-10,Monterrey
Libertad Personal,2016-11,Monterrey
Libertad Personal,2016-12,Monterrey
Libertad Personal,2017-01,Monterrey
Libertad Personal,2017-02,Monterrey
Libertad Personal,2017-03,Monterrey
Libertad Personal,2017-04,Monterrey
Libertad Personal,2017-05,Monterrey
Libertad Personal,2017-06,Monterrey
Libertad Personal,2017-07,Monterrey
Libertad Personal,2017-08,Monterrey
Libertad Personal,2017-09,Monterrey
Libertad Personal,2017-10,Monterrey
Libertad Personal,2017-11,Monterrey
Libertad Personal,2017-12,Monterrey
Libertad Personal,2018-01,Monterrey
Libertad Personal,2018-02,Monterrey
Libertad Personal,2018-03,Monterrey
Libertad Personal,2018-04,Monterrey
Libertad Personal,2018-05,Monterrey
Libertad Personal,2018-06,Monterrey
Libertad Personal,2018-07,Monterrey
Libertad Personal,2018-08,Monterrey
Libertad Personal,2018-09,Monterrey
Libertad Personal,2018-10,Monterrey
Libertad Personal,2018-11,Monterrey
Libertad Personal,2018-12,Monterrey
Libertad Personal,2019-01,Monterrey
Libertad Personal,2019-02,Monterrey
Libertad Personal,2019-03,Monterrey
Libertad Personal,2019-04,Monterrey
Libertad Personal,2019-05,Monterrey
Libertad Personal,2019-06,Monterrey
Libertad Personal,2019-07,Monterrey
Libertad Personal,2019-08,Monterrey
Libertad Personal,2019-09,Monterrey
Libertad Personal,2019-10,Monterrey
Libertad Personal,2019-11,Monterrey
Libertad Personal,2019-12,Monterrey
Libertad Personal,2020-01,Monterrey
Libertad Personal,2020-02,Monterrey
Libertad Personal,2020-03,Monterrey
Libertad Personal,2020-04,Monterrey
Libertad Personal,2020-05,Monterrey
Libertad Personal,2020-06,Monterrey
Libertad Personal,2020-07,Monterrey
Libertad Personal,2020-08,Monterrey
Libertad Personal,2020-09,Monterrey
Libertad Personal,2020-10,Monterrey
Libertad Personal,2020-11,Monterrey
Libertad Personal,2020-12,Monterrey
Libertad Personal,2021-01,Monterrey
Libertad Personal,2021-02,Monterrey
Libertad Personal,2021-03,Monterrey
Libertad Personal,2021-04,Monterrey
Libertad Personal,2021-05,Monterrey
Libertad Personal,2021-06,Monterrey
Libertad Personal,2021-07,Monterrey
Libertad Personal,2021-08,Monterrey
Libertad Personal,2021-09,Monterrey
Libertad Personal,2021-10,Monterrey
Libertad Personal,2021-11,Monterrey
Libertad Personal,2021-12,Monterrey
Libertad Personal,2022-01,Monterrey
Libertad Personal,2022-02,Monterrey
Libertad Personal,2022-03,Monterrey
Libertad Personal,2022-04,Monterrey
Libertad Personal,2022-05,Monterrey
Libertad Personal,2022-06,Monterrey
Libertad Personal,2022-07,Monterrey
Libertad Personal,2022-08,Monterrey
Libertad Personal,2022-09,Monterrey
Libertad Personal,2022-10,Monterrey
Libertad Personal,2022-11,Monterrey
Libertad Personal,2022-12,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-01,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-02,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-03,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-04,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-05,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-06,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-07,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-08,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-09,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-10,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-11,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-12,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-01,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-02,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-03,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-04,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-05,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-06,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-07,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-08,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-09,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-10,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-11,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-12,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-01,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-02,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-03,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-04,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-05,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-06,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-07,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-08,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-09,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-10,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-11,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-12,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-01,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-02,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-03,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-04,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-05,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-06,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-07,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-08,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-09,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-10,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-11,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-12,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-01,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-02,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-03,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-04,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-05,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-06,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-07,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-08,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-09,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-10,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-11,Monterrey
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-12,Monterrey
