 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
323,2021,JUNIO,2021-06-27,2021-06-27 00:00:00,04:20:00,ESTRELLAMIENTO,SIN DAÑOS,C4/911,ZONA FEDERAL,CARR NAC KM  247 PRESA LA BOCA,CARRETERA,CARR NAC KM  247 PRESA LA BOCA,"25.441540166587075, -100.15956082354238",
541,2021,JUNIO,2021-06-11,2021-06-11 00:00:00,23:47:00,DE CRUCERO,SIN DAÑOS,C4/911,CIUDAD,RAUL RANGEL FRIAS LOS CAVAZOS,CALLE,RAUL RANGEL FRIAS LOS CAVAZOS,"25.441540166587075, -100.15956082354238",
324,2021,JUNIO,2021-06-25,2021-06-25 00:00:00,15:05:00,LATERAL,SIN DAÑOS,C4/911,ZONA FEDERAL,CARR NACIONAL KM 247,CARRETERA,CARR NACIONAL KM 247,"25.416648905488625, -100.1422319647202",
1162,2021,OCTUBRE,2021-10-01,2021-10-01 00:00:00,06:40:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN FRANCISCO,CALLE,HIDALGO,"25.41161935508352, -100.16508595397897",
1246,2021,OCTUBRE,2021-10-02,2021-10-02 00:00:00,01:42:00,CHOQUE CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JUAN,CALLE,FRANCISCO PRUNEDA,"25.490284914906265, -100.16723089715994",
1290,2021,OCTUBRE,2021-10-03,2021-10-03 00:00:00,17:45:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,HUAJUQUITO,CALLE,HUAJUQUITO,"25.455185085311584, -100.1671667052511",
1289,2021,OCTUBRE,2021-10-03,2021-10-03 00:00:00,12:20:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,LAS MISIONES,CARRETERA,CARRETERA NACIONAL KM 260,"25.507395785836984, -100.19392194190557",
1248,2021,OCTUBRE,2021-10-03,2021-10-03 00:00:00,12:01:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JOSE SUR,CARRETERA,CARRETERA NACIONAL KM 243,"25.396984046401396, -100.1257674374139",
1232,2021,OCTUBRE,2021-10-04,2021-10-04 00:00:00,10:55:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS RODRIGUEZ,CARRETERA,CARRETERA NACIONAL KM 255,"25.477081500871016, -100.17835525149071",
1261,2021,OCTUBRE,2021-10-05,2021-10-05 00:00:00,11:20:00,CORTE DE CIRCULACIÓN,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,CARRETERA NACIONAL KM 247,"25.41525443612267, -100.14155037036821",
1164,2021,OCTUBRE,2021-10-05,2021-10-05 00:00:00,13:00:00,DIVERSO (DE REVERSA),PARTICULARES,C4/911,SUBURBANA/RURAL,CUMBRES DE SANTIAGO,CALLE,CAMPOS ELISEOS,"25.37839185432943, -100.11974660455786",
1229,2021,OCTUBRE,2021-10-01,2021-10-01 00:00:00,18:41:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL KM 246,"25.404698259685503, -100.13369378501795",
1274,2021,OCTUBRE,2021-10-06,2021-10-06 00:00:00,14:21:00,ESTRELLAMIENTO CON VEHÍCULO ESTACIONADO O LATERAL,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,ELEUTERIO GZZ,"25.407455959688733, -100.1344539733312",
1192,2021,OCTUBRE,2021-10-02,2021-10-02 00:00:00,22:01:00,ESTRELLAMIENTO CON OBJETO FIJO,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS FIERROS,CALLE,TAMAULIPAS 1203,"25.363637535350723, -100.10196231143007",
1234,2021,OCTUBRE,2021-10-07,2021-10-07 00:00:00,18:59:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CALLE,RAUL RANGEL,"25.441462644976557, -100.1593784264603",
1163,2021,OCTUBRE,2021-10-02,2021-10-02 00:00:00,12:10:00,FALLA MECANICA (PONCHADURA DE LLANTAS),MUNICIPIO,C4/911,SUBURBANA/RURAL,LA VILLA,CARRETERA,CARRETERA NACIONAL KM 248,"25.425181888090158, -100.14825223402164",
534,2021,OCTUBRE,2021-10-07,2021-10-07 00:00:00,17:11:00,CORTE DE CIRCULACIÓN,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL KM 245,"25.404291208465587, -100.13324318305946",
596,2021,OCTUBRE,2021-10-03,2021-10-03 00:00:00,20:00:00,ALCANCE CON HUIDA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,CALLE HEROES DEL 47,"25.407318894912986, -100.13686234514925",
1230,2021,OCTUBRE,2021-10-07,2021-10-07 00:00:00,12:00:00,CHOQUE DE CRUCERO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,JUAN TAMEZ,"25.404620722549286, -100.13345775079395",
1249,2021,OCTUBRE,2021-10-03,2021-10-03 00:00:00,14:35:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,EL ALAMO,CALLE,CENTRAL,"25.376061298229626, -100.11273444186268",
1282,2021,OCTUBRE,2021-10-09,2021-10-09 00:00:00,18:07:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,PUERTA DE MANO,CARRETERA,CARRETERA COLA DE CABALLO KM 4,"25.387352912884538, -100.1463815509281",
532,2021,OCTUBRE,2021-10-04,2021-10-04 00:00:00,16:20:00,ESTRELLAMIENTO CON OBJETO FIJO,PARTICULARES,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CALLE,5 DE MAYO,"25.419360189845204, -100.15784481582415",
1292 Y 1293,2021,OCTUBRE,2021-10-09,2021-10-09 00:00:00,18:16:00,ALCANCE CON PROYECCION,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA LOS CAVAZOS- SAN MATEO KM 2,"25.47446809843007, -100.07811578043393",
600,2021,OCTUBRE,2021-10-05,2021-10-05 00:00:00,19:00:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,LAS HADAS,CALLE,EUTIMIO SILVA,"25.401137927591822, -100.1322147169966",
535,2021,OCTUBRE,2021-10-09,2021-10-09 00:00:00,04:55:00,ESTRELLAMIENTO CON OBJETO FIJO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JOSE SUR,CALLE,MARTIN ZERTUCHE,"25.38441360969605, -100.12038186313865",
1291,2021,OCTUBRE,2021-10-06,2021-10-06 00:00:00,11:25:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,VILLA DE SANTIAGO,CALLE,21 DE MARZO,"25.430286732982374, -100.15502832528959",
1235,2021,OCTUBRE,2021-10-10,2021-10-10 00:00:00,08:06:00,SALIDA DE CARPETA,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CALLE,CARR LOS CAVAZOS A SAN MATEO KM 6,"25.476021200342426, -100.0717423881163",
1195,2021,OCTUBRE,2021-10-09,2021-10-09 00:00:00,03:16:00,ESTRELLAMIENTO CON VEHÍCULO ESTACIONADO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN FRANCISCO,CALLE,FRANCISCO A CARDENAS,"25.412597243457718, -100.1656505501524",
1294,2021,OCTUBRE,2021-10-10,2021-10-10 00:00:00,23:30:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,FRENTE AL TINO,CARRETERA,CARR NACIONAL KM 253,"25.461584862884358, -100.17058988035829",
1238,2021,OCTUBRE,2021-10-10,2021-10-10 00:00:00,15:20:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LAS MISIONES,CALLE,AV LAS MISIONES,"25.50908627058281, -100.19463415573593",
1284,2021,OCTUBRE,2021-10-12,2021-10-12 00:00:00,13:50:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,EL ALAMO,CALLE,1 DE MAYO,"25.366164688381513, -100.10898865060422",
1237,2021,OCTUBRE,2021-10-10,2021-10-10 00:00:00,12:25:00,ESTRELLAMIENTO,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,LA CIENEGUILLA,CARRETERA,CARR COLA DE CABALLO KM 7,"25.379500737429343, -100.14769020800547",
604,2021,OCTUBRE,2021-10-13,2021-10-13 00:00:00,04:13:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 251,"25.447073183308206, -100.15876212126238",
603,2021,OCTUBRE,2021-10-11,2021-10-11 00:00:00,17:28:00,SALIDA DE CARPETA,PARTICULARES,C4/911,SUBURBANA/RURAL,BOCA,CARRETERA,CARRETERA LOS CAVAZOS SAN MATEO LA BOCA,"25.4543112050249, -100.09640670196683",
1239,2021,OCTUBRE,2021-10-13,2021-10-13 00:00:00,12:47:00,DIVERSO,MUNICIPIO,C4/911,SUBURBANA/RURAL,EL BARRO,CALLE,EL BARRO,"25.519269874205417, -100.20905705839635",
1275,2021,OCTUBRE,2021-10-12,2021-10-12 00:00:00,13:21:00,ESTRELLAMIENTO CON OBJ FIJO (POSTE DE TELMEX),PARTICULARES,C4/911,SUBURBANA/RURAL,EL BARRO,CALLE,EL BARRO,"25.519269874205417, -100.20905705839635",
605,2021,OCTUBRE,2021-10-14,2021-10-14 00:00:00,12:14:00,DIVERSO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL,"25.404989004945126, -100.13380106589887",
1225,2021,OCTUBRE,2021-10-15,2021-10-15 00:00:00,14:58:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS FIERROS,CALLE,ADOLFO LOPEZ MATEOS,"25.384116590370567, -100.1235367246717",
1224,2021,OCTUBRE,2021-10-15,2021-10-15 00:00:00,09:30:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CALLE,HUAJUQUITO,"25.44661675803851, -100.1619442653617",
1276,2021,OCTUBRE,2021-10-17,2021-10-17 00:00:00,05:20:00,ATROPELLO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SD,CARRETERA,CARRETERA A LA CORTINA KM 5,"25.475638255552937, -100.0731962264341",
598,2021,OCTUBRE,2021-10-15,2021-10-15 00:00:00,20:30:00,SALIDA DE CARPETA,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CALLE,HUAJUQUITO,"25.44661675803851, -100.1619442653617",
1264,2021,OCTUBRE,2021-10-17,2021-10-17 00:00:00,04:05:00,CHOQUE DIVERSO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 252,"25.445382377964176, -100.15793745766426",
1252,2021,OCTUBRE,2021-10-15,2021-10-15 00:00:00,17:50:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,VIENTO LIBRE,CARRETERA,CARRETERA NACIONAL KM 250,"25.46105882358841, -100.17004592675585",
613,2021,OCTUBRE,2021-10-18,2021-10-18 00:00:00,07:20:00,CHOQUE LATERAL INVASIÓN DE CARRIL CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,LAS CRISTALINAS,CARRETERA,CARRETERA NACIONAL KM 250,"25.441727959464444, -100.15502536886186",
1263,2021,OCTUBRE,2021-10-15,2021-10-15 00:00:00,17:50:00,3337,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,EUTIMIO SILVA,"25.401548120643287, -100.13148782084008",
1267,2021,OCTUBRE,2021-10-22,2021-10-22 00:00:00,22:05:00,CAIDA DE MOTOCICLETA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,MALEAÑOS,CALLE,BENITO JUAREZ,"25.380948366848667, -100.11485171533243",
606,2021,OCTUBRE,2021-10-16,2021-10-16 00:00:00,03:10:00,ALCANE,PARTICULARES,C4/911,SUBURBANA/RURAL,VILLA DE SANTIAGO,CARRETERA,CARRETERA NACIONAL KM 248,"25.425851141036226, -100.14871762097607",
615,2021,OCTUBRE,2021-10-23,2021-10-23 00:00:00,21:35:00,ESTRELLAMIENTO,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 252,"25.445179065802442, -100.15773990837768",
612,2021,OCTUBRE,2021-10-16,2021-10-16 00:00:00,12:46:00,ESTRELLAMIENTO CON OBJETO FIJO,MUNICIPIO,C4/911,SUBURBANA/RURAL,SAN JOSE,CARRETERA,CARR NACIONAL KM 244,"25.397233494924343, -100.12608063979923",
614,2021,OCTUBRE,2021-10-23,2021-10-23 00:00:00,20:25:00,SALIDA DE CARPETA,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS RODRÍGUEZ,CARRETERA,CARRETERA NACIONAL KM 254+500,"25.477161247746523, -100.17837773126362",
611,2021,OCTUBRE,2021-10-16,2021-10-16 00:00:00,11:21:00,DIVERSO (REVERSA),PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL KM 246,"25.404252938122053, -100.13336321357546",
1143,2021,OCTUBRE,2021-10-23,2021-10-23 00:00:00,22:06:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 251,"25.445761743839785, -100.15797771459438",
1265,2021,OCTUBRE,2021-10-17,2021-10-17 00:00:00,07:11:00,SALIDA DE CARPETA,MUNICIPIO,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CARRETERA,CARRETERA NACIONAL 244+600,"25.398079668113798, -100.12847942247126",
629,2021,OCTUBRE,2021-10-25,2021-10-25 00:00:00,13:31:00,SALIDA DE CARPETA,PROPIOS,C4/911,SUBURBANA/RURAL,EL YERBANIZ,CALLE,CAMINO REAL,"25.504957251586077, -100.19066487230278",
608,2021,OCTUBRE,2021-10-17,2021-10-17 00:00:00,12:20,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,INTERIOR DE LA ANTIGUA,"25.41374736996884, -100.13911682389657",
1170,2021,OCTUBRE,2021-10-26,2021-10-26 00:00:00,11:47:00,ALCANCE,SIN DAÑOS,C4/911,SUBURBANA/RURAL,LA VILLA,CARRETERA,CARRETERA NACIONAL KM 248,"25.425622569873923, -100.148446573401",
1142,2021,OCTUBRE,2021-10-22,2021-10-22 00:00:00,18:13:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,CENTRO,CALLE,MATAMOROS,"25.422423831579287, -100.14859509329601",
634,2021,OCTUBRE,2021-10-26,2021-10-26 00:00:00,10:30:00,ALCANCE,SIN DAÑOS,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CARRETERA,CARRETERA A COLA DE CABALLO,"25.398043821627326, -100.13225279005167",
631,2021,OCTUBRE,2021-10-23,2021-10-23 00:00:00,08:50:00,ESTRELLAMIENTO CON VEHÍCULO ESTACIONADO,PARTICULARES,C4/911,SUBURBANA/RURAL,ANTONIO VILLALÓN,CALLE,MARGARITA MONTEMAYOR,"25.39999336869259, -100.12547366492184",
1270,2021,OCTUBRE,2021-10-26,2021-10-26 00:00:00,07:10:00,ESTRELLAMIENTO,MUNICIPIO  Y PARTICULARES,C4/911,SUBURBANA/RURAL,LA VILLA,CARRETERA,CARRETERA NACIONAL KM 249 LA VILLA,"25.421829143187693, -100.14557697267773",
632,2021,OCTUBRE,2021-10-23,2021-10-23 00:00:00,16:25:00,ESTRELLAMIENTO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,LAS HADAS,CARRETERA,CARRETERA NACIONAL,"25.405678102842607, -100.13412688271183",
646,2021,OCTUBRE,2021-10-28,2021-10-28 00:00:00,13:02:00,SALIDA DE CARPETA CON SEMIVOLCADURA,PARTICULARES,C4/911,SUBURBANA/RURAL,SD,CARRETERA,CARRETERA LOS CAVAZOS A SAN MATEO KM 3,"25.47340846737315, -100.07969555645074",
636,2021,OCTUBRE,2021-10-24,2021-10-24 00:00:00,21:30:00,DIVERSO DE REVERSA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,LA NOGALERA,CARRETERA,CARRETERA A LAGUNA DE SANCHEZ,"25.35288553294996, -100.16412578256177",
658,2021,OCTUBRE,2021-10-30,2021-10-30 00:00:00,13:03:00,ESTRELLAMIENTO VEHÍCULO ESTACIONADO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SANTA ROSALIA,CALLE,21 DE MARZO,"25.429472826020902, -100.1548244922522",
633,2021,OCTUBRE,2021-10-24,2021-10-24 00:00:00,20:00:00,CAIDA DE MOTOCICLETA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SD,CARRETERA,CARRETERA CAVAZOS SAN MATEO 2.5,"25.474364462114846, -100.07741902739141",
1146,2021,OCTUBRE,2021-10-31,2021-10-31 00:00:00,13:44:00,ALCANCE CON PROYECCION,PARTICULARES,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CARRETERA,CARRETERA NACIONAL KM 245,"25.397892548977005, -100.12835155136827",
626,2021,OCTUBRE,2021-10-24,2021-10-24 00:00:00,00:41:00,ESTRELLAMIENTO,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,SAN JAVIER,CALLE,INTERIOR DE LA PRESA,"25.413811152515176, -100.13916876455411",
662,2021,NOVIEMBRE,2021-11-02,2021-11-02 00:00:00,10:03:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LA VILLA,CARRETERA,CARRETERA NACIONAL KM 249,"25.431284606369246, -100.15162691120467",
628,2021,OCTUBRE,2021-10-25,2021-10-25 00:00:00,12:54:00,ESTRELLAMIENTO,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,EL BARRIAL,CALLE,JUAREZ,"25.475426691341998, -100.18730312980594",
659,2021,NOVIEMBRE,2021-11-02,2021-11-02 00:00:00,14:16:00,ESTRELLAMIENTO CON OBJETO FIJO (TRANSOFRMADOR Y BASE DE CONCRETO),PARTICULARES,C4/911,SUBURBANA/RURAL,LA NORIA,CALLE,AV LA NORIA,"25.42413299818986, -100.15254739277744",
635,2021,OCTUBRE,2021-10-26,2021-10-26 00:00:00,12:30:00,INVASIÓN DE CARRIL (SENTIDO CONTRARIO),SIN DAÑOS,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CARRETERA,CARRETERA A COLA DE CABALLO,"25.3968292106308, -100.13030484011401",
672,2021,NOVIEMBRE,2021-11-02,2021-11-02 00:00:00,15:55:00,ESTRELLAMIENTO (VEHICULO ESTACIONADO),PARTICUALRES,C4/911,SUBURBANA/RURAL,SAN JOSE SUR,CALLE,CAMINO A BAHÍA ESCONDIDA,"25.394740261956454, -100.12094477791118",
657,2021,OCTUBRE,2021-10-27,2021-10-27 00:00:00,13:22:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JAVIER,CALLE,MARIANO ESCOBEDO,"25.409012543368622, -100.13725261132969",
673,2021,NOVIEMBRE,2021-11-04,2021-11-04 00:00:00,12:19:00,ESTRELLAMIENTO CON OBJETO FIJO (ARBOL),MUNICIPIO,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,EUTIMIO SILVA,"25.401302699887246, -100.13195722781347",
621,2021,OCTUBRE,2021-10-27,2021-10-27 00:00:00,18:46:00,CHOQUE LATERAL,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CANELOS,CARRETERA,CARRETERA LOS CAVAZOS A SAN MATEO,"25.440392844232424, -100.10435251841176",
616,2021,NOVIEMBRE,2021-11-06,2021-11-06 00:00:00,14:50:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,CARRETERA NACIONAL KM 247,"25.416204615045206, -100.14198003278628",
661,2021,OCTUBRE,2021-10-29,2021-10-29 00:00:00,12:03:00,ALCANCE,SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,JUAREZ,"25.401019081908903, -100.13374059737141",
676,2021,NOVIEMBRE,2021-11-06,2021-11-06 00:00:00,02:04:00,SALIDA DE CARPETA CON ESTRELLAMIENTO Y SEMI VOLCADURA,MUNICIPIO,C4/911,SUBURBANA/RURAL,EL ALAMO,CARRETERA,CARRETERA NACIONAL KM 241,"25.379673150611506, -100.11232240935512",
622 Y 623,2021,OCTUBRE,2021-10-30,2021-10-30 00:00:00,14:09:00,ESTRELLAMIENTO CON PROYECCIÓN,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL,"25.404398428569362, -100.13344125898836",
668,2021,NOVIEMBRE,2021-11-07,2021-11-07 00:00:00,15:14:00,SALIDA DE CARPETA CON ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LA CIENEGUILLA,CARRETERA,CARRETERA A COLA DE CABALLO KM 5,"25.379087126727015, -100.14802407435944",
652,2021,OCTUBRE,2021-10-30,2021-10-30 00:00:00,21:40:00,ATROPELLO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL KM 245+900,"25.404032029914376, -100.13319237364816",
648,2021,NOVIEMBRE,2021-11-08,2021-11-08 00:00:00,03:01:00,ESTRELLAMIENTO (CON HUIDA),SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL YERBANIZ,CALLE,CALLE CAMINO REAL,"25.494139484937868, -100.18731176926576",
619,2021,NOVIEMBRE,2021-11-03,2021-11-03 00:00:00,09:00:00,DIVERSO RUPTURA DE CRISTAL,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 251,"25.44532512535106, -100.15797221791107",
762,2021,NOVIEMBRE,2021-11-08,2021-11-08 00:00:00,09:00:00,DIVERSO RUPTURA DE CRISTAL,MUNICIPIO,C4/911,SUBURBANA/RURAL,EL BARRIAL,CARRETERA,CARRETERA NACIONAL KM 256,"25.475394433556342, -100.1778625499202",
682,2021,NOVIEMBRE,2021-11-05,2021-11-05 00:00:00,12:16:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,EL BARRIAL,CARRETERA,CARRETERA NACIONAL KM 256,"25.47751911270627, -100.17876841809458",
677,2021,NOVIEMBRE,2021-11-08,2021-11-08 00:00:00,21:03:00,ESTRELLAMIENTO CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,EL ALAMO,CALLE,1 DE MAYO,"25.358231303261338, -100.104774985872",
681,2021,NOVIEMBRE,2021-11-05,2021-11-05 00:00:00,10:02:00,ESTRELLAMIENTO CON OBJETO FIJO (BASE),PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JOSÉ,CARRETERA,CARRETERA NACIONAL KM 243,"25.39746649836623, -100.12700103382032",
764,2021,NOVIEMBRE,2021-11-09,2021-11-09 00:00:00,11:00:00,DIVERSO RUPTURA DE CRISTAL,MUNICIPIO,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CARRETERA,CARRETERA NACIONAL KM 245,"25.39731361339237, -100.12633837774759",
654,2021,NOVIEMBRE,2021-11-07,2021-11-07 00:00:00,09:45:00,INVASIÓN DE CARRIL,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CENTRO DE SANTIAGO,CALLE,CALLE 21 DE MARZO,"25.429323836651744, -100.15502646347225",
678,2021,NOVIEMBRE,2021-11-11,2021-11-11 00:00:00,20:35:00,VEHÍCULO INCENDIADO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SD,CARRETERA,CARRETERA NACIONAL KM 239+300 SUR,"25.368742541557406, -100.1035149234705",
675,2021,NOVIEMBRE,2021-11-08,2021-11-08 00:00:00,10:36:00,DIVERSO,MUNICIPIO,C4/911,SUBURBANA/RURAL,CENTRO VILLA DE STGO,CALLE,HEROES DEL 47,"25.428530551735967, -100.15371858946042",
1254,2021,NOVIEMBRE,2021-11-11,2021-11-11 00:00:00,09:45:00,CHOQUE DE CRUCERO EN FORMA DE T,PARTICULARES Y A MUNICIPIO,C4/911,SUBURBANA/RURAL,LA TINAJA,CARRETERA,CARR LOS CAVAZOS A SAN MATEO KM 12,"25.480239875668452, -100.10562614539226",
1149,2021,NOVIEMBRE,2021-11-09,2021-11-09 00:00:00,18:36:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,LA TINAJA,CARRETERA,CARR LOS CAVAZOS A SAN MATEO KM 15,"25.48026777362413, -100.10571536324615",
1150,2021,NOVIEMBRE,2021-11-12,2021-11-12 00:00:00,17:37:00,ESTRELLAMIENTO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CIENEGA DE GZZ,CARRETERA,CARR A LAGUNA DE SANCHEZ KM 21 CIENEGA DE GZZ,"25.380965298559964, -100.23970544438333",
1254,2021,NOVIEMBRE,2021-11-11,2021-11-11 00:00:00,09:45:00,CHOQUE DE CRUCERO EN FORMA DE T,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,LA TINAJA,CARRETERA,CARR LOS CAVAZOS A SAN MATEO KM 12,"25.47928103108071, -100.10526461645331",
680,2021,NOVIEMBRE,2021-11-13,2021-11-13 00:00:00,11:44:00,DIVERSO CORTE DE CIRCULACIÓNM,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SAN JOSE,CARRETERA,CARRETERA NACIONAL KM 243,"25.39749672429522, -100.12662458293885",
691,2021,NOVIEMBRE,2021-11-13,2021-11-13 00:00:00,11:30:00,SALIDA DE CARPETA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SD,CARRETERA,CARR LOS CAVAZOS SAN MATEO KM 3,"25.478121613406756, -100.06700885840647",
687,2021,NOVIEMBRE,2021-11-15,2021-11-15 00:00:00,19:46:00,DIVERSO,MUNICIPIO,C4/911,SUBURBANA/RURAL,CENTRO DE SANTIAGO,CALLE,MORELOS,"25.42547551920211, -100.15352609650417",
1255,2021,NOVIEMBRE,2021-11-13,2021-11-13 00:00:00,02:59:00,ESTRELLAMIENTO CON VEHÍCULO ESTACIONADO,PARTICULARES,C4/911,SUBURBANA/RURAL,MALEAÑOS,CALLE,CARMEN SERDAN,"25.379748931349482, -100.11959912965874",
692,2021,NOVIEMBRE,2021-11-15,2021-11-15 00:00:00,00:20:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 253,"25.44680475818582, -100.15891693587805",
696,2021,NOVIEMBRE,2021-11-14,2021-11-14 00:00:00,19:53:00,ATROPELLO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,CARRETERA NACIONAL KM 247,"25.4157546397385, -100.14189142193639",
702,2021,NOVIEMBRE,2021-11-15,2021-11-15 00:00:00,11:01:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JOSE,CARRETERA,CARRETERA NACIONAL KM 243,"25.39806466561791, -100.12844298126537",
686,2021,NOVIEMBRE,2021-11-15,2021-11-15 00:00:00,14:22:00,CHOQUE POR ALANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,LAS HADAS,CALLE,MANUEL G RIVERO,"25.405784635531457, -100.13281391616324",
