 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
P-97,2022,Julio-Septiembre,Colonia,Golondrinas,Calle,Carpinteros,No,Si,No,No,No,No,0,"25.72304387796337, -100.17911760968232",
P-102,2022,Julio-Septiembre,Colonia,Golondrinas,Calle,Omni,No,Si,No,No,No,No,0,"25.73384211705472, -100.17813701222855",
P-104,2022,Julio-Septiembre,Colonia,Hacienda el Mezquital,Calle,Haciensa San Francisco,No,Si,No,No,No,No,0,"25.74824672118771, -100.23067980447406",
P-105,2022,Julio-Septiembre,Colonia,Hacienda el Mezquital,Calle,Hacienda San Jose,No,Si,No,Si,No,Si,2,"25.749696250292118, -100.23262440595049",
P-108,2022,Julio-Septiembre,Colonia,Hacienda Los Pinos,Calle,Guatemala,No,No,No,No,No,No,0,"25.771674410463053, -100.24872540945043",
P-111,2022,Julio-Septiembre,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-119,2022,Julio-Septiembre,Colonia,Jardines de San Andres,Calle,Jardin de los Girasoles,No,No,No,No,No,No,0,"25.79934575856927, -100.24172838406263",
P-120,2022,Julio-Septiembre,Colonia,Jardines de San Andres,Calle,Jardin de las Azaleas,No,Si,Si,No,No,No,0,"25.79694340602162, -100.2403904397447",
P-123,2022,Julio-Septiembre,Colonia,La Hacienda,Calle,Fe,No,No,No,No,No,No,0,"25.762941291180393, -100.24936558633597",
P-126,2022,Julio-Septiembre,Colonia,Lomas de Huinala,Calle,Monte Pernaso,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-128,2022,Julio-Septiembre,Colonia,Los Alamos,Calle,Hermosillo,No,No,No,Si,No,No,0,"25.73069993800058, -100.18898542547886",
P-132,2022,Julio-Septiembre,Colonia,Los Pinos,Calle,El Roble,No,Si,No,Si,No,No,0,"25.77531885116036, -100.2484811683014",
P-137,2022,Julio-Septiembre,Colonia,Los Robles,Calle,Verdy,No,Si,No,No,No,No,0,"25.774577618162336, -100.25994405330253",
P-141,2022,Julio-Septiembre,Colonia,Los Treboles,Calle,Nogal,No,No,No,No,No,No,0,"25.764882416834276, -100.13883065412757",
P-144,2022,Julio-Septiembre,Colonia,Los Treboles,Calle,Damasco,No,No,No,No,No,No,0,"25.76376631889748, -100.14011825719274",
P-146,2022,Julio-Septiembre,Colonia,Los Treboles,Calle,Alexa,No,Si,No,No,No,No,0,"25.768180899679056, -100.15135519096086",
P-154,2022,Julio-Septiembre,Colonia,Margaritas,Calle,Orquidea,No,Si,Si,Si,No,Si,2,"25.70856421162533, -100.15342649681995",
P-159,2022,Julio-Septiembre,Colonia,Metroplex,Calle,E-4,No,No,No,No,No,No,0,"25.786082051170293, -100.25091254625305",
P-162,2022,Julio-Septiembre,Colonia,Metroplex,Avenida,Metroplex,No,No,No,Si,Si,Si,2,"25.786228292293607, -100.25305645250306",
P-164,2022,Julio-Septiembre,Colonia,Metroplex,Calle,N-29,No,Si,No,No,No,Si,2,"25.795056864998298, -100.25312848199673",
P-170,2022,Julio-Septiembre,Colonia,Mirador de Huinala,Calle,Margarita,No,Si,No,No,No,No,0,"25.737713104486403, -100.18195797223996",
P-178,2022,Julio-Septiembre,Colonia,Mision Real,Calle,Rembrandt,No,No,No,No,No,No,0,"25.72688118556586, -100.15602270209024",
P-183,2022,Julio-Septiembre,Colonia,Montealban,Calle,Chichenitza,No,Si,No,No,No,No,0,"25.71943757468981, -100.172637447182",
P-188,2022,Julio-Septiembre,Colonia,Noria Norte,Calle,Atoyac,No,Si,No,No,No,No,0,"25.73416227556939, -100.19715923558196",
P-195,2022,Julio-Septiembre,Colonia,Nova Apodaca,Calle,Nuevo Leon,No,No,No,Si,No,No,0,"25.787488717331478, -100.18661927832737",
P-197,2022,Julio-Septiembre,Colonia,Nuevo Amanecer,Calle,Chile,No,Si,No,Si,No,No,0,"25.78033585574068, -100.24995111654624",
P-199,2022,Julio-Septiembre,Colonia,Nuevo las Puentes,Calle,Nueva las Puentes,No,No,No,Si,No,No,0,"25.785820645549027, -100.25914856096155",
P-202,2022,Julio-Septiembre,Colonia,Nuevo las Puentes,Calle,Cobre,No,Si,Si,No,No,Si,4,"25.785204091038892, -100.26137808813867",
P-203,2022,Julio-Septiembre,Colonia,Nuevo las Puentes,Calle,Galaxia,No,Si,No,No,No,No,0,"25.787685906282753, -100.25966341730522",
P-205,2022,Julio-Septiembre,Colonia,Cerradas de Santa Rosa,Calle,Verde,No,No,No,No,No,No,0,"25.75575108239056, -100.233596450696",
P-208,2022,Julio-Septiembre,Colonia,Paseo de las Flores,Calle,Colector,No,No,No,No,No,No,0,"25.75922823089799, -100.13690129439631",
P-214,2022,Julio-Septiembre,Colonia,Paseo de las Flores,Calle,Estambul,No,No,No,No,No,No,0,"25.753731636172077, -100.13215455411213",
P-216,2022,Julio-Septiembre,Colonia,Paseo de las Flores,Calle,Cordova,No,Si,No,No,No,No,0,"25.75747706456516, -100.1364948490927",
P-223,2022,Julio-Septiembre,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,No,No,No,0,"25.783164918767408, -100.26627841772249",
P-227,2022,Julio-Septiembre,Colonia,Paseo de los Pinos,Calle,Atitlan,No,Si,No,No,No,No,0,"25.776841898190376, -100.24534776813478",
P-228,2022,Julio-Septiembre,Colonia,Huinala,Calle,Felix Gomez,No,Si,No,No,No,Si,2,"25.746732840915943, -100.16473710765383",
P-231,2022,Julio-Septiembre,Colonia,Portal de Huinala,Calle,Rio Missouri,No,Si,Si,Si,No,No,0,"25.7547801195056, -100.15775453000275",
P-232,2022,Julio-Septiembre,Colonia,Praderas Apodaca,Calle,Año Internacional,Si,Si,No,No,No,No,0,"25.768931893593756, -100.26131409024967",
P-234,2022,Julio-Septiembre,Colonia,Praderas Apodaca,Calle,Cartagena,No,Si,No,No,No,No,0,"25.771797894934764, -100.25791623284215",
P-240,2022,Julio-Septiembre,Colonia,Prados del Virrey,Calle,Perene,No,No,No,No,No,No,0,"25.79844112252178, -100.2661867527738",
P-241,2022,Julio-Septiembre,Colonia,Los Treboles,Calle,Encanto,Si,Si,No,No,No,No,0,"25.765206217410306, -100.14939437851969",
P-256,2022,Julio-Septiembre,Colonia,Reforma,Calle,Ruperto Martinez,No,Si,No,Si,No,No,0,"25.737554619028764, -100.17074780652665",
P-259,2022,Julio-Septiembre,Colonia,Residencial Apodaca,Calle,Nueva Enramada,No,Si,No,No,No,No,0,"25.792369339147815, -100.18315366700509",
P-266,2022,Julio-Septiembre,Colonia,Rincon de Huinala,Calle,Rincon de Huinala,Si,Si,No,Si,No,No,0,"25.737407480732394, -100.15767111416824",
P-267,2022,Julio-Septiembre,Colonia,Rincon de Huinala,Calle,Sabino,No,No,No,No,No,No,0,"25.73638729396754, -100.15791064497583",
P-273,2022,Julio-Septiembre,Colonia,Rinconada,Calle,Salamanca,Si,Si,No,No,No,Si,2,"25.798288813990908, -100.19934232334305",
P-275,2022,Julio-Septiembre,Colonia,Rinconada,Calle,5 de Mayo,No,No,No,No,No,No,0,"25.797118034814304, -100.19682172903774",
P-280,2022,Julio-Septiembre,Colonia,San Andres,Calle,Oaxaca,No,Si,No,No,No,No,0,"25.73942459599647, -100.1726658319039",
P-284,2022,Julio-Septiembre,Colonia,San Isidro,Avenida,Rio Mississipi,No,Si,No,No,No,No,0,"25.759886488325453, -100.15458589133436",
P-286,2022,Julio-Septiembre,Colonia,San Isidro,Calle,Rio Mississipi,No,Si,No,No,No,No,0,"25.7606305092254, -100.15459393795862",
P-287,2022,Julio-Septiembre,Colonia,San Isidro,Calle,Rio Mississipi,No,Si,No,No,No,No,0,"25.760473604679333, -100.15176519704363",
P-291,2022,Julio-Septiembre,Colonia,Santa Fe,Calle,Telefonos,No,No,No,No,No,No,0,"25.72633155235996, -100.17301261205212",
P-294,2022,Julio-Septiembre,Colonia,Tres Nogales,Calle,Cinera,No,Si,No,Si,No,No,0,"25.7181155408831, -100.16597997515817",
P-297,2022,Julio-Septiembre,Colonia,Valle de Apodaca,Calle,Atenas,Si,Si,No,No,No,No,0,"25.793972280462413, -100.25764001351668",
P-298,2022,Julio-Septiembre,Colonia,Valle de Huinala,Calle,Independencia,No,Si,No,No,No,No,0,"25.742515189566248, -100.19843685147639",
P-301,2022,Julio-Septiembre,Colonia,Valle de Huinala,Calle,Valle del Norte,No,Si,No,Si,No,No,0,"25.743350092571433, -100.18910528171992",
P-302,2022,Julio-Septiembre,Colonia,Valle de Huinala,Calle,16 de septiembre,No,No,No,No,No,No,0,"25.74017871740718, -100.19007963892714",
P-303,2022,Julio-Septiembre,Colonia,Valle de Huinala,Calle,Valle del Norte,No,Si,No,Si,No,No,0,"25.743350092571433, -100.18910528171992",
P-313,2022,Julio-Septiembre,Colonia,Valle de los Nogales,Calle,De Poanas,No,Si,No,Si,No,No,0,"25.793643750633453, -100.23003803855349",
P-318,2022,Julio-Septiembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,Si,Si,No,No,No,0,"25.73644833155054, -100.15523598510674",
P-320,2022,Julio-Septiembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,No,No,No,No,No,0,"25.73478888945889, -100.15651947037595",
P-324,2022,Julio-Septiembre,Fraccionamiento,Cerradas de Santa Rosa,Calle,Casentinas,No,No,No,No,No,No,0,"25.75377918124949, -100.2318763569875",
P-328,2022,Julio-Septiembre,Fraccionamiento,Los Olivos Residencial,Calle,Del Paraiso,No,Si,No,No,No,No,0,"25.70523923272814, -100.15089376689986",
P-334,2022,Julio-Septiembre,Fraccionamiento,Rincon de los Cristales,Calle,Mitla,No,Si,No,No,No,No,0,"25.716985272330103, -100.16989498903983",
P-335,2022,Julio-Septiembre,Fraccionamiento,San Patricio,Calle,Mision de San Patricio,Si,Si,No,No,No,No,0,"25.71462081894268, -100.17384633070817",
P-336,2022,Julio-Septiembre,Fraccionamiento,Santa Isabel,Avenida,Las Yucas,No,Si,No,No,No,No,0,"25.798254583546765, -100.25393038284228",
P-337,2022,Julio-Septiembre,Fraccionamiento,Valle de los Nogales,Calle,Del Mixteco,Si,Si,No,No,No,No,0,"25.7932255900631, -100.23277463775932",
P-1,2022,Abril-Junio,Colonia,Agua Fria,Calle,Anastacio Flores,No,Si,No,No,No,Si,2,"25.812056450383345, -100.14821067737368",
P-3,2022,Abril-Junio,Colonia,Alamos,Calle,Alameda,No,No,No,Si,No,No,0,"25.73630547605509, -100.18645582315676",
P-4,2022,Abril-Junio,Colonia,Alamos,Calle,Alameda,No,Si,Si,No,No,No,0,"25.734889609948908, -100.18714246865046",
P-7,2022,Abril-Junio,Colonia,Amarantos,Calle,Ajedra,Si,Si,Si,Si,No,No,0,"25.814985367273906, -100.25519328706316",
P-10,2022,Abril-Junio,Colonia,Americas,Calle,Mexico,No,Si,No,No,No,No,0,"25.735097603180268, -100.20478204734789",
P-18,2022,Abril-Junio,Colonia,Apodaca,Avenida,Zaragoza,No,No,No,No,No,Si,2,"25.78142848344474, -100.18935694028379",
P-31,2022,Abril-Junio,Colonia,Bosque Real,Calle,Chainis,No,Si,Si,Si,No,Si,2,"25.778256981853005, -100.24420772333215",
P-38,2022,Abril-Junio,Colonia,Burocratas,Calle,Aaron Lozano,No,Si,No,Si,No,Si,2,"25.784797289194312, -100.19375100066684",
P-39,2022,Abril-Junio,Colonia,Casas Reales,Calle,Vallarta,No,Si,No,Si,No,No,0,"25.782856811844848, -100.19494469252076",
P-40,2022,Abril-Junio,Colonia,Colinas de San Miguel,Calle,San Rafael,Si,Si,Si,Si,No,No,0,"25.72139162356047, -100.17052482061851",
P-41,2022,Abril-Junio,Colonia,Colonial Huinala,Calle,Salado de Utan,No,Si,No,No,No,No,0,"25.740084506503234, -100.16579912583613",
P-42,2022,Abril-Junio,Colonia,Complejo laredo,Calle,Carretera Laredo,No,Si,No,No,No,No,0,"25.82046042917083, -100.26070949583203",
P-52,2022,Abril-Junio,Colonia,Ebanos,Calle,Ahilite,No,Si,No,Si,No,No,0,"25.777717889016284, -100.24170291047025",
P-53,2022,Abril-Junio,Colonia,Ebanos,Calle,Pirul,No,Si,No,Si,No,Si,4,"25.78298015304178, -100.23928878069309",
P-56,2022,Abril-Junio,Colonia,Ebanos,Calle,Tuya,No,Si,No,No,No,No,0,"25.779489100507224, -100.23453535200458",
P-65,2022,Abril-Junio,Colonia,Encarnacion,Calle,Cesareo Sepulveda,No,No,No,No,No,No,0,"25.738284606736258, -100.20206876958542",
P-68,2022,Abril-Junio,Colonia,Enramada,Calle,Del Mandarino,No,Si,No,No,No,No,0,"25.767904771078847, -100.25748121102025",
P-69,2022,Abril-Junio,Colonia,Enramada,Calle,Abedul,No,No,No,Si,No,Si,2,"25.76394462887535, -100.25885549259574",
P-75,2022,Abril-Junio,Colonia,Ex Hacienda Santa Rosa,Calle,Del Pedregal,No,No,No,Si,No,No,0,"25.794440139012018, -100.21254578178815",
P-78,2022,Abril-Junio,Colonia,San Javier,Calle,San Rafael,No,Si,No,No,No,No,0,"25.73866515335896, -100.15100640152352",
P-80,2022,Abril-Junio,Colonia,Vitrales,Avenida,Orquidea,No,No,No,No,No,No,0,"25.70835773789909, -100.16165488270627",
P-83,2022,Abril-Junio,Colonia,Fresnos,Calle,De las Adelfas,No,No,No,No,No,No,0,"25.767983788805388, -100.25427638356432",
P-86,2022,Abril-Junio,Colonia,Fresnos,Avenida,Chopo,No,Si,No,Si,No,No,0,"25.766486785398588, -100.2464866895579",
P-87,2022,Abril-Junio,Colonia,Fresnos,Calle,Cartagena,No,Si,No,No,No,No,0,"25.770366477386318, -100.25026836599034",
P-90,2022,Abril-Junio,Colonia,Fresnos del Lago,Calle,San Roberto,No,Si,Si,Si,No,No,0,"25.739066446757477, -100.21910256731758",
P-92,2022,Abril-Junio,Colonia,Fuentes de San Miguel,Avenida,Mexico,No,Si,No,Si,No,Si,4,"25.71571889891884, -100.19190003188771",
P-98,2022,Abril-Junio,Colonia,Golondrinas,Calle,Golondrinas,No,No,No,No,No,No,0,"25.725750508612794, -100.17827311485186",
P-99,2022,Abril-Junio,Colonia,Golondrinas,Calle,Talia,No,Si,No,No,No,No,0,"25.73064533779756, -100.18200652429803",
P-100,2022,Abril-Junio,Colonia,Golondrinas,Calle,Eridano,No,Si,No,No,No,No,0,"25.73445945906205, -100.17412941166151",
P-104,2022,Abril-Junio,Colonia,Hacienda el Mezquital,Calle,Haciensa San Francisco,No,Si,No,No,No,No,0,"25.74824672118771, -100.23067980447406",
P-105,2022,Abril-Junio,Colonia,Hacienda el Mezquital,Calle,Hacienda San Jose,No,Si,No,Si,No,Si,2,"25.749696250292118, -100.23262440595049",
P-107,2022,Abril-Junio,Colonia,Hacienda los Nogales,Calle,Hacienda Huajuco,No,Si,No,Si,No,No,0,"25.769081458707895, -100.23534487793617",
P-114,2022,Abril-Junio,Colonia,Jardines de las Palmas,Avenida,Las Palmas,No,No,No,No,No,No,0,"25.800096117134203, -100.25361414663631",
P-116,2022,Abril-Junio,Colonia,Jardines de Monterrey,Calle,Manuel Diguez,No,No,No,Si,No,No,0,"25.813888743036962, -100.25936141238834",
P-117,2022,Abril-Junio,Colonia,Jardines de Monterrey,Calle,Selva,No,Si,No,No,No,No,0,"25.807598803951546, -100.2605082172657",
P-122,2022,Abril-Junio,Colonia,Jardines del Virrey,Calle,Virreyes,No,No,No,No,No,No,0,"25.747904437393142, -100.17256623251917",
P-125,2022,Abril-Junio,Colonia,Lomas de Huinala,Calle,Telefonos,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-127,2022,Abril-Junio,Colonia,Lomas del Pedregal,Calle,Marruecos,No,Si,Si,Si,No,No,0,"25.727838805076683, -100.16639106615135",
P-130,2022,Abril-Junio,Colonia,Los Lirios,Calle,Manuel de la Garza,No,No,No,No,No,No,0,"25.804228368870575, -100.2531793699465",
P-131,2022,Abril-Junio,Colonia,Los Pinos,Calle,Hacienda Guadalupe,No,Si,No,Si,No,No,0,"25.775284168783262, -100.24927598644058",
P-157,2022,Abril-Junio,Colonia,Margaritas,Calle,Acapulco,Si,Si,Si,No,No,Si,4,"25.71433729045042, -100.15034420024993",
P-159,2022,Abril-Junio,Colonia,Metroplex,Calle,E-4,No,No,No,No,No,No,0,"25.786082051170293, -100.25091254625305",
P-162,2022,Abril-Junio,Colonia,Metroplex,Avenida,Metroplex,No,No,No,Si,Si,Si,2,"25.786228292293607, -100.25305645250306",
P-166,2022,Abril-Junio,Colonia,Metroplex,Calle,N-27,No,Si,No,Si,No,No,0,"25.79434053848143, -100.2499609148552",
P-172,2022,Abril-Junio,Colonia,Mision Fundadores,Calle,Fray Servando Teresa,No,No,No,No,No,No,0,"25.799007365371633, -100.24219103748219",
P-173,2022,Abril-Junio,Colonia,Mision Fundadores,Calle,Fray Bartolome,No,Si,No,No,No,No,0,"25.797853055070927, -100.2424163430804",
P-174,2022,Abril-Junio,Colonia,Mision de Huinala,Calle,Mision de la Cruz,No,Si,No,Si,No,No,0,"25.754295272133717, -100.15958508014604",
P-175,2022,Abril-Junio,Colonia,Mision de Huinala,Calle,Fundadores,Si,Si,No,Si,No,No,0,"25.752944847033426, -100.16059895514796",
P-177,2022,Abril-Junio,Colonia,Mision Real,Calle,Villa de San Carlos,No,No,No,Si,No,No,0,"25.728119925809132, -100.15708230396493",
P-181,2022,Abril-Junio,Colonia,Moises Saenz,Avenida,Eugenio Benavides,No,Si,No,No,No,Si,2,"25.81552765652508, -100.2578451103744",
P-182,2022,Abril-Junio,Colonia,Molino,Calle,San Jorge,No,Si,No,No,No,No,0,"25.79757616237091, -100.25095538957757",
P-185,2022,Abril-Junio,Colonia,Montealban,Avenida,Telefonos,No,No,No,No,No,No,0,"25.71728977676687, -100.17382286626376",
P-193,2022,Abril-Junio,Colonia,Nova Apodaca,Calle,Hidalgo,No,Si,No,Si,No,No,0,"25.789084804876527, -100.18610911931015",
P-195,2022,Abril-Junio,Colonia,Nova Apodaca,Calle,Nuevo Leon,No,No,No,Si,No,No,0,"25.787488717331478, -100.18661927832737",
P-198,2022,Abril-Junio,Colonia,Nuevo Amanecer,Calle,Panama,No,Si,No,No,No,No,0,"25.769638344579125, -100.2436799042715",
P-200,2022,Abril-Junio,Colonia,Nuevo las Puentes,Avenida,Anromeda,No,Si,No,No,No,No,0,"25.79073962456188, -100.26191366964764",
P-201,2022,Abril-Junio,Colonia,Nuevo las Puentes,Calle,Nuevo las Puentes,No,No,No,Si,No,No,0,"25.785820645549027, -100.25914856096155",
P-204,2022,Abril-Junio,Colonia,Joyas del Pedregal,Calle,Platino,No,No,No,No,No,No,0,"25.732888877814897, -100.16309012013636",
P-207,2022,Abril-Junio,Colonia,Paseo Apodaca,Calle,Benjamin Argumedo,No,Si,No,Si,No,No,0,"25.813589668686372, -100.24599097179275",
P-209,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Colector,No,No,No,No,No,No,0,"25.759514706243504, -100.13640489657482",
P-213,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Breme,No,No,No,Si,No,No,0,"25.761352810498718, -100.13679273196696",
P-216,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Cordova,No,Si,No,No,No,No,0,"25.75747706456516, -100.1364948490927",
P-219,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Zurich,No,No,No,Si,No,No,0,"25.763256204943318, -100.13663187745692",
P-220,2022,Abril-Junio,Colonia,Paseo de las Flores,Calle,Pamplona,No,No,No,Si,No,No,0,"25.762553320212792, -100.13965535234641",
P-222,2022,Abril-Junio,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,No,No,No,0,"25.775940637155887, -100.26561367196574",
P-223,2022,Abril-Junio,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,No,No,No,0,"25.783164918767408, -100.26627841772249",
P-228,2022,Abril-Junio,Colonia,Huinala,Calle,Felix Gomez,No,Si,No,No,No,Si,2,"25.746732840915943, -100.16473710765383",
P-235,2022,Abril-Junio,Colonia,Praderas Apodaca,Calle,Cartagena,No,Si,No,No,No,No,0,"25.771797894934764, -100.25791623284215",
P-236,2022,Abril-Junio,Colonia,Prado de los Pinos,Calle,Pino Albar,No,No,No,No,No,No,0,"25.78436321594699, -100.2445906465903",
P-239,2022,Abril-Junio,Colonia,Prados de la Cieneguita,Calle,Liberia,No,No,No,Si,No,No,0,"25.783867146404923, -100.25523652425673",
P-241,2022,Abril-Junio,Colonia,Los Treboles,Calle,Encanto,Si,Si,No,No,No,No,0,"25.765206217410306, -100.14939437851969",
P-246,2022,Abril-Junio,Colonia,Pueblo Nuevo,Calle,Rio Nilo,No,Si,No,Si,No,Si,2,"25.75571467080374, -100.16341380226017",
P-247,2022,Abril-Junio,Colonia,Pueblo Nuevo,Calle,Rio Usumacinta,Si,No,No,No,Si,No,0,"25.75850052783025, -100.16358985160534",
P-248,2022,Abril-Junio,Colonia,Pueblo Nuevo,Calle,Privada Aguarico,Si,Si,Si,Si,No,No,0,"25.762533198488587, -100.17185197488428",
P-258,2022,Abril-Junio,Colonia,San Francisco,Avenida,San Francisco,Si,Si,No,No,No,No,0,"25.759117348912646, -100.2176855739063",
P-260,2022,Abril-Junio,Colonia,Residencial Apodaca,Calle,Nueva Huinala,No,Si,No,No,No,No,0,"25.791687209173205, -100.1794378382318",
P-264,2022,Abril-Junio,Colonia,Recidencial Palmas,Calle,Palma Areka,Si,Si,No,No,No,No,0,"25.761777493519322, -100.24698851328122",
P-266,2022,Abril-Junio,Colonia,Rincon de Huinala,Calle,Rincon de Huinala,Si,Si,No,Si,No,No,0,"25.737407480732394, -100.15767111416824",
P-268,2022,Abril-Junio,Colonia,Rincon de Huinala,Calle,Roble,No,Si,No,Si,No,No,0,"25.73505356337133, -100.15921426256618",
P-269,2022,Abril-Junio,Colonia,Rincon de Huinala,Calle,Rincon de Huinala,Si,Si,No,Si,No,No,0,"25.737407480732394, -100.15767111416824",
P-270,2022,Abril-Junio,Colonia,Rincon de Huinala,Calle,Ebano,Si,Si,Si,Si,No,No,0,"25.737719584369152, -100.16001621668599",
P-273,2022,Abril-Junio,Colonia,Rinconada,Calle,Salamanca,Si,Si,No,No,No,Si,2,"25.798288813990908, -100.19934232334305",
P-276,2022,Abril-Junio,Colonia,Roberto Espinoza,Calle,Ecuatorianos,No,Si,No,Si,No,No,0,"25.724032285138883, -100.17766481103963",
P-282,2022,Abril-Junio,Colonia,Pueblo Nuevo,Calle,Rio Nilo,Si,Si,Si,Si,No,Si,4,"25.761708343453176, -100.16391948074669",
P-283,2022,Abril-Junio,Colonia,San Ignacio,Calle,San Miguel,No,Si,No,Si,No,No,0,"25.736901697145765, -100.18530652218112",
P-284,2022,Abril-Junio,Colonia,San Isidro,Avenida,Rio Mississipi,No,Si,No,No,No,No,0,"25.759886488325453, -100.15458589133436",
P-285,2022,Abril-Junio,Colonia,San Isidro,Calle,San Isidro,No,Si,Si,No,No,Si,2,"25.76016912018607, -100.1533024542935",
P-287,2022,Abril-Junio,Colonia,San Isidro,Calle,Rio Mississipi,No,Si,No,No,No,No,0,"25.760473604679333, -100.15176519704363",
P-290,2022,Abril-Junio,Colonia,Santa Elena,Calle,Guillermo Ponce,No,No,No,No,No,No,0,"25.811030176621518, -100.2456484011638",
P-293,2022,Abril-Junio,Colonia,Sebastian Elizondo,Calle,Sebastian Elizondo,No,Si,No,No,No,No,0,"25.71085814097456, -100.17278791824653",
P-316,2022,Abril-Junio,Colonia,Valle de San Andres,Calle,Estelares,No,Si,Si,No,No,No,0,"25.79697432448578, -100.24818656207823",
P-317,2022,Abril-Junio,Colonia,Valle del Pedregal,Calle,Arabia,No,No,No,Si,No,No,0,"25.7270375915982, -100.16565305413087",
P-319,2022,Abril-Junio,Colonia,Villa de San Carlos,Calle,Villa de San Carlos,No,Si,No,No,No,No,0,"25.73572832070322, -100.15597627478121",
P-322,2022,Abril-Junio,Colonia,Vivienda Digna,Calle,Bosques de San Miguel,No,No,No,No,No,No,0,"25.706647539764255, -100.14258907704257",
P-324,2022,Abril-Junio,Fraccionamiento,Cerradas de Santa Rosa,Calle,Casentinas,No,No,No,No,No,No,0,"25.75377918124949, -100.2318763569875",
P-327,2022,Abril-Junio,Fraccionamiento,Los Olivos Residencial,Calle,Del Profeta,No,Si,No,Si,No,No,0,"25.707651765004417, -100.1506752841133",
P-328,2022,Abril-Junio,Fraccionamiento,Los Olivos Residencial,Calle,Del Paraiso,No,Si,No,No,No,No,0,"25.70523923272814, -100.15089376689986",
P-332,2022,Abril-Junio,Fraccionamiento,Privadas del Rey,Calle,Andalucia,No,Si,No,No,No,No,0,"25.798639349660725, -100.25413285327463",
P-338,2022,Abril-Junio,Fraccionamiento,Valle de los Nogales,Calle,De Chalco,No,Si,No,No,No,No,0,"25.791704142199997, -100.23214834194907",
P-340,2022,Abril-Junio,Fraccionamiento,Valle de San Miguel,Calle,Valle San Rafael,No,Si,No,Si,No,No,0,"25.719726850204342, -100.16630590373222",
08007001   folio  32500,2021,Enero-Marzo,Colonia,"Mezquital, Parque  Mezquital",Tierra,"Fco. Elizondo y Antonio  I. Villarreal, s/n,Mezquital",No,Si,Si,Si,No,Si,14,"25.75983389439394, -100.23759566427997",
08007001  folio  32500,2021,Enero-Marzo,Colonia,"Nuevo Mezquital, Parque  La Peñita",Calle,"Hojalata, Nvo. Mezquital",No,Si,Si,Si,No,Si,13,"25.754986155404165, -100.24275267425566",
05048010 folio  27711,2021,Abril-Junio,Colonia,"Centro, Parque  Fundadores",Calle,Camino al Ojo de Agua,Si,Si,Si,Si,No,Si,25,"25.773572498923084, -100.21744377425522",
34219001 y 34219002,2021,Abril-Junio,Colonia,"Pueblo Nuevo, Parque Bicentenario",Avenida,"Rio Nilo sin número, Pueblo Nuevo",No,Si,Si,No,No,Si,37,"25.757750072087585, -100.16294087425553",
P-4,2021,Abril-Junio,Colonia,Alamos,Calle,Alameda,No,Si,Si,No,No,No,0,"25.734889609948908, -100.18714246865046",
P-12,2021,Abril-Junio,Colonia,Quinta Colonial,Calle,Jose Luis Cuevas,No,Si,No,No,No,Si,2,"25.79960216462737, -100.21659618786857",
P-13,2021,Abril-Junio,Colonia,Jardines de Monterrey,Calle,Jardines de la Primavera,No,Si,No,No,No,Si,3,"25.813713159158798, -100.25939381821686",
P-17,2021,Abril-Junio,Colonia,Apodaca,Avenida,Zaragoza,No,No,No,No,Si,Si,8,"25.78162696531579, -100.18866132240437",
P-24,2021,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Yuca,No,Si,No,No,No,No,0,"25.81339097358198, -100.24005551998475",
P-25,2021,Abril-Junio,Colonia,Arboledas del Mezquital,Calle,Fresno,No,Si,Si,Si,No,Si,4,"25.766879113613, -100.23763385336001",
P-27,2021,Abril-Junio,Colonia,Balcones de Huinala,Calle,Templanza,Si,Si,Si,Si,No,Si,2,"25.739038850997012, -100.1682318577379",
P-28,2021,Abril-Junio,Colonia,Balcones de Huinala,Calle,Salado de Utan,Si,Si,No,No,No,No,0,"25.73864924104648, -100.16750199498453",
P-31,2021,Abril-Junio,Colonia,Bosque Real,Calle,Chainis,No,Si,Si,Si,No,Si,2,"25.778256981853005, -100.24420772333215",
P-32,2021,Abril-Junio,Colonia,Bosque Real,Calle,Oyamel,No,Si,No,Si,No,Si,2,"25.781710241486763, -100.24422094275707",
P-33,2021,Abril-Junio,Colonia,Bosque Real,Calle,Alamo,No,Si,No,No,No,No,0,"25.784502498533413, -100.24328618426706",
